,CDS_CODE,Year,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,District_Code,Function_Code,Function_Accounts Receivable                                                                                                                                                                                                                                       ,Function_Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,Function_Books and Other Reference Materials                                                                                                                                                                                                                       ,Function_Classified Instructional Salaries                                                                                                                                                                                                                         ,Function_Classified Support Salaries                                                                                                                                                                                                                               ,Function_Communications                                                                                                                                                                                                                                            ,Function_Insurance                                                                                                                                                                                                                                                 ,Function_Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,Function_Subagreements for Services                                                                                                                                                                                                                                ,Function_Transfers of Indirect Costs                                                                                                                                                                                                                               ,Function_Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,Function_Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,Amount_<500k,Amount_500k-1500k,Amount_1500k-3000k,Amount_3000k-10000k,Amount_>10000k,principal component 1,principal component 2,principal component 3,Cluster
273,16127,1415,34,229,867,227,207,428925,29400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,-0.5741455703612417,0.1462259521609479,0.2687371211830511,2
274,16127,1415,34,229,867,227,207,428925,14700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,-0.6745930385519385,1.5191572819775203,-1.226754325023725,1
275,16127,1415,34,229,867,227,207,428925,56770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0698192523570958,-1.282496498224475,-2.2856467475522995,0
276,16127,1415,34,229,867,227,207,428925,49770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,-0.9311666462499746,-0.6971342112615588,1.5459092432109522,2
277,16127,1516,33,208,881,209,183,367650,25200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,-0.7915299136969574,0.2607547592057678,0.21341751129944359,2
278,16127,1516,33,208,881,209,183,367650,12600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,-1.1215914554165713,1.7350683265241258,-0.8078330060521854,1
279,16127,1516,33,208,881,209,183,367650,42660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,-1.1785145262508798,-0.5048461482255344,1.4898761848202997,2
280,16129,1213,37,724,2821,585,175,551619,82800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.2232911150357029,-2.25020235384909,-1.5630781553185515,0
281,16129,1213,37,724,2821,585,175,551619,37800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.20298219858291042,-0.12309680025225135,0.8419782782173144,2
282,16129,1213,37,724,2821,585,175,551619,18900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.45573464098378086,1.82325146553972,-2.1440239896511795,1
283,16129,1314,37,772,2769,638,239,490328,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.8222175971003819,-2.2891356160521528,-0.4592320652945815,0
284,16129,1314,37,772,2769,638,239,490328,33600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.17385083568260734,0.02846180375519316,0.8186565003286869,2
285,16129,1314,37,772,2769,638,239,490328,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.44822644887278995,1.9186951425432026,-2.166830907792455,1
286,16129,1415,36,750,2749,632,228,429037,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.5701677181556942,-2.0358369779925045,-0.5121225888150126,0
287,16129,1415,36,750,2749,632,228,429037,29400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,-0.02671530328752773,0.14815347275778895,0.7669918333495702,2
288,16129,1415,36,750,2749,632,228,429037,14700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.26928348069196667,1.982271884541837,-2.217980715024218,1
289,16129,1516,37,699,2745,620,208,551619,82800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.301770239443867,-2.223713698048114,-1.6278968734675348,0
290,16129,1516,37,699,2745,620,208,551619,37800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.3574491601008001,0.04048010224864274,0.41607218235523086,2
291,16129,1516,37,699,2745,620,208,551619,18900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.534213765391945,1.8497401213406974,-2.2088427078001622,1
292,16130,1213,37,1044,4610,922,354,490472,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.585287311482272,-1.8349210514190173,-1.443757645260121,0
293,16130,1213,37,1044,4610,922,354,490472,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.8908377481942142,2.0488108719087794,-2.022962763304082,1
294,16130,1213,37,1044,4610,922,354,490472,47200,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.23065056614358423,-0.038315163702640744,1.5191841002087738,2
295,16130,1213,37,1044,4610,922,354,490472,64880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.3766750794921947,-1.2375373203673508,-1.9519879818160835,0
296,16130,1213,37,1044,4610,922,354,490472,58480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1.2810303167957808,-0.7039311404198069,1.2679648497440714,3
297,16130,1213,37,1044,4610,922,354,490472,56880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0.36539243289021434,-0.6254536395930242,1.8793228376389057,2
298,16130,1314,37,1059,4602,936,399,551781,82800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.8597763224348045,-2.059473609556542,-1.4297610904707547,0
299,16130,1314,37,1059,4602,936,399,551781,18900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.0922198483828829,2.013980209832268,-2.010706924803382,1
300,16130,1314,37,1059,4602,936,399,551781,53100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.4711603087129127,-0.17468712226251096,1.5323715896808732,2
301,16130,1314,37,1059,4602,936,399,551781,72990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.6399406351302757,-1.4329635592504386,-1.9382586637527248,0
302,16130,1314,37,1059,4602,936,399,551781,65790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1.2304000788404053,-0.6353912513618528,1.6413102963670874,3
303,16130,1314,37,1059,4602,936,399,551781,63990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0.6183612405333843,-0.7941584846647006,1.892806984394002,0
304,16130,1415,37,1068,4521,1041,423,551781,82800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.953095964668826,-2.0317594354534783,-1.4359049458066622,0
305,16130,1415,37,1068,4521,1041,423,551781,18900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.1855394906169043,2.0416943839353334,-2.0168507801392894,1
306,16130,1415,37,1068,4521,1041,423,551781,53100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.5644799509469345,-0.1469729481594464,1.5262277343449655,2
307,16130,1415,37,1068,4521,1041,423,551781,72990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.733260277364297,-1.405249385147374,-1.9444025190886318,0
308,16130,1415,37,1068,4521,1041,423,551781,65790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1.3237197210744274,-0.6076770772587887,1.6351664410311804,3
309,16130,1415,37,1068,4521,1041,423,551781,63990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1.017339277964934,-1.0090333234535498,1.526850863451827,0
310,16130,1516,37,974,4537,887,396,490472,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.6150869042987692,-1.8213078504703297,-1.5201437426048283,0
311,16130,1516,37,974,4537,887,396,490472,32800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.5155308526698125,0.6236129562554676,1.346470864844519,2
312,16130,1516,37,974,4537,887,396,490472,33600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.7222495649302543,0.30927898076937477,0.5250511697592516,3
313,16130,1516,37,974,4537,887,396,490472,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.9206373410107109,2.062424072857468,-2.099348860648788,1
314,16130,1516,37,974,4537,887,396,490472,47200,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.2604501589600809,-0.024701962753952443,1.4427980028640672,2
315,16130,1516,37,974,4537,887,396,490472,64880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.4064746723086914,-1.2239241194186632,-2.028374079160791,0
316,16130,1516,37,974,4537,887,396,490472,56880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0.3951920257067111,-0.6118404386443359,1.8029367402941991,2
317,17509,1213,37,435,4215,412,261,600744,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.732688306034904,-2.4832348712500476,-0.07033957283038762,0
318,17509,1213,37,435,4215,412,261,600744,33600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.160309381726855,-0.028549204742784374,0.8464616150797816,2
319,17509,1213,37,435,4215,412,261,600744,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.4346849949170374,1.8616841340452248,-2.13902579304136,1
320,17509,1213,37,435,4215,412,261,600744,56880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0.21489807481056492,-1.0551693903484913,1.4034475422953598,0
321,17509,1314,37,465,4875,439,294,600744,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.9088467577022965,-2.314264276784426,-0.43103078221666247,0
322,17509,1314,37,465,4875,439,294,600744,33600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.26047999628452223,0.003333143022920103,0.8468577834066062,2
323,17509,1314,37,465,4875,439,294,600744,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.5348556094747047,1.8935664818109303,-2.1386296247145338,1
324,17509,1314,37,465,4875,439,294,600744,56880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0.31506868936823207,-1.0232870425827865,1.403843710622186,0
325,17509,1415,37,498,5410,488,304,675837,82800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.2230281002210932,-2.5353302664171933,-0.4042618462757783,0
326,17509,1415,37,498,5410,488,304,675837,37800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.599165435938492,0.05296236914712124,0.5113134850930748,0
327,17509,1415,37,498,5410,488,304,675837,18900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.7759300412296369,1.8622223882391755,-2.1136014050623175,1
328,17509,1415,37,498,5410,488,304,675837,63990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0.6077298285776661,-1.1885053191497066,1.4301002385288,0
329,17509,1516,37,523,6177,514,351,600744,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.11006572571247,-2.2507418485213044,-0.4300614203125286,0
330,17509,1516,37,523,6177,514,351,600744,33600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.5376868014044212,0.20394381798595823,0.48673976759763954,2
331,17509,1516,37,523,6177,514,351,600744,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.7360745774848777,1.9570889100740507,-2.137660262810401,1
332,17509,1516,37,523,6177,514,351,600744,56880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0.6915370645869088,-1.2543500255253304,1.2921743811316246,0
333,17510,1213,37,1302,5020,1221,846,600808,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.5380403374736935,-1.6059084985796657,-1.2261052339478373,0
334,17510,1213,37,1302,5020,1221,846,600808,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.8435907741856368,2.2778234247481315,-1.8053103519917981,1
335,17510,1213,37,1302,5020,1221,846,600808,17600,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1.083251461889054,1.4412528050991433,0.8484439624900628,3
336,17510,1314,37,1302,4952,1228,805,600808,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.5144186346077064,-1.6133560884195157,-1.25938469111033,0
337,17510,1314,37,1302,4952,1228,805,600808,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.8199690713196495,2.270375834908281,-1.8385898091542892,1
338,17510,1314,37,1302,4952,1228,805,600808,17600,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1.0596297590230674,1.4338052152592917,0.8151645053275712,3
339,17510,1415,37,1270,4908,1209,763,600808,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.4625563944356275,-1.6285183757223607,-1.2991512123246953,0
340,17510,1415,37,1270,4908,1209,763,600808,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.7681068311475703,2.255213547605437,-1.8783563303686557,1
341,17510,1415,37,1270,4908,1209,763,600808,17600,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1.1830169260594907,1.1240575167507831,0.6627592927185106,3
342,17510,1516,37,1203,4861,1148,1023,600808,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.65940759219224,-1.560848327500151,-1.282484465486229,3
343,17510,1516,37,1203,4861,1148,1023,600808,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1.964958028904183,2.322883595827646,-1.8616895835301894,1
344,17510,1516,37,1203,4861,1148,1023,600808,17600,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.4558559609258286,1.3288158116729099,0.3183386618438766,3
345,17640,1213,24,117,1495,104,36,320150,46000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-1.6616107991603073,-1.2868991128891232,0.15351391051338492,2
346,17640,1213,24,117,1495,104,36,320150,10500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,-1.8310812349592456,1.7850781093637196,-0.7802813242708404,2
347,17640,1314,28,98,1473,102,32,384180,55200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-1.2991222945241092,-1.5657181386939076,0.14310997558089747,0
348,17640,1314,28,98,1473,102,32,384180,12600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,-1.541699641086911,1.6959809796199494,-0.7924259754919959,2
349,17640,1415,34,125,1555,129,43,448210,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-0.8048983110680372,-1.8447600056742075,0.14171883812566474,0
350,17640,1415,34,125,1555,129,43,448210,14700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,-0.9453331611861996,1.3120755974949987,-0.908196520630589,1
351,17640,1516,34,98,1552,111,35,448210,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,-0.3391018904448473,-2.3852733017264733,-0.36179854160987895,0
352,17640,1516,34,98,1552,111,35,448210,14700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,-0.9604445429690405,1.3087367255403088,-0.9392629433651722,1
353,19646,1213,34,298,2663,289,65,516800,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.16560623974123376,-2.4377005307110964,-0.5570135495473978,0
354,19646,1213,34,298,2663,289,65,516800,56880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,-0.7338302237903581,-0.9041342836175442,1.637673208897717,2
355,19646,1314,34,311,2669,284,1,452200,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,-0.33785259570072895,-2.0464298219132626,-0.14687051330607614,0
356,19646,1314,34,311,2669,284,1,452200,49770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,-0.6588732164072018,-0.9687974652832186,1.2147903184592463,2
357,19647,1213,36,477,5906,415,178,453530,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.17022699261933144,-1.929719341188583,-0.0011715695852016496,0
358,19647,1213,36,477,5906,415,178,453530,28700,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,-0.3051199848568872,0.5455240278608326,1.2645736179745797,2
359,19647,1213,36,477,5906,415,178,453530,29400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,-0.3506681917141652,0.3913593562616289,0.9168554748662833,2
360,19647,1213,36,477,5906,415,178,453530,41300,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-0.5787348249574573,-0.0546923822880484,1.3604594476392555,2
361,19647,1213,36,477,5906,415,178,453530,56770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.544533875322401,-1.1948602586295425,-2.111254462976864,0
362,19647,1213,36,477,5906,415,178,453530,35700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,-0.6875806408484348,0.4126457623029127,1.5786191405507266,2
363,19647,1213,36,477,5906,415,178,453530,49770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,-0.4564520232846689,-0.6094979716666253,1.7203015277863882,2
364,19647,1314,37,528,5987,439,148,518320,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.6946598576718329,-2.3359822939458894,-0.47155611900319316,0
365,19647,1314,37,528,5987,439,148,518320,32800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,-0.08443777889665771,0.43303734804746613,1.2666647639922426,2
366,19647,1314,37,528,5987,439,148,518320,33600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.046293096254058703,-0.018384874138543842,0.8063324466200767,2
367,19647,1314,37,528,5987,439,148,518320,47200,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-0.3395184726063892,-0.2152775709619538,1.362991902011791,2
368,19647,1314,37,528,5987,439,148,518320,64880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.8065060407422219,-1.4144997276266649,-2.1081801800130666,0
369,19647,1314,37,528,5987,439,148,518320,40800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,-0.456601686893295,0.27343768867813567,1.5809554578766534,2
370,19647,1314,37,528,5987,439,148,518320,56880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0.27613119654627205,-1.3395904709499151,1.2506796824409612,0
371,19647,1415,34,529,5888,426,207,453530,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.42940567177124556,-2.044025371897379,-0.5058365160648545,0
372,19647,1415,34,529,5888,426,207,453530,28700,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,-0.2971785500232019,0.5887151616577839,1.233634740602722,2
373,19647,1415,34,529,5888,426,207,453530,29400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,-0.16747734967197647,0.13996507885291526,0.7732779060997298,2
374,19647,1415,34,529,5888,426,207,453530,41300,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-0.570793390123772,-0.011501248491097134,1.3295205702673973,2
375,19647,1415,34,529,5888,426,207,453530,56770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.5524753101560863,-1.1516691248325908,-2.1421933403487214,0
376,19647,1415,34,529,5888,426,207,453530,35700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,-0.6796392060147496,0.45583689609986383,1.5476802631788693,2
377,19647,1415,34,529,5888,426,207,453530,49770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,-0.1428521932534559,-0.8088958507615874,1.329550384808263,2
378,19647,1516,34,524,5824,417,221,453530,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.7679472114347272,-1.71326132858687,-1.6580597405724422,0
379,19647,1516,34,524,5824,417,221,453530,28700,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,-0.10384601821168218,0.3007949584950697,1.0971665491543519,2
380,19647,1516,34,524,5824,417,221,453530,29400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,-0.3246436322774637,0.4412156981015301,0.8620870974407477,2
381,19647,1516,34,524,5824,417,221,453530,41300,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-0.5527102655207558,-0.00483604044814685,1.3056910702137214,2
382,19647,1516,34,524,5824,417,221,453530,56770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.5705584347591026,-1.1450039167896402,-2.1660228404023982,0
383,19647,1516,34,524,5824,417,221,453530,35700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,-0.6615560814117333,0.4625021041428141,1.5238507631251932,2
384,19647,1516,34,524,5824,417,221,453530,49770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,-0.12476906865043967,-0.8022306427186374,1.3057208847545871,2
385,19648,1213,37,1747,19770,1508,512,583560,82800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,3.2296908163596476,-1.659607545753251,-0.9805798907930365,3
386,19648,1213,37,1747,19770,1508,512,583560,36900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,2.077621349956649,0.9215923694107389,1.8847843429841693,3
387,19648,1213,37,1747,19770,1508,512,583560,37800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,2.285369737016583,0.604586254543505,1.0633891650297291,3
388,19648,1213,37,1747,19770,1508,512,583560,72990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,3.00985512905512,-1.033097495447147,-1.4890774640750055,3
389,19648,1213,37,1747,19770,1508,512,583560,63990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,2.2939341296557565,-0.6368814337533231,1.9821759184654535,3
390,19648,1314,37,1634,19370,1426,272,583560,82800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2.9053623043782575,-1.7599125331151104,-1.08562310260412,3
391,19648,1314,37,1634,19370,1426,272,583560,36900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1.9285422451837617,0.526701970843215,1.6671024397783918,3
