CDS_CODE,ETHNIC,ENR_TOTAL,GRADS,UC_GRADS
19645900000000,7,190,2,1
19646000000000,0,5,1,0
19646000000000,1,20,3,0
19646000000000,2,80,6,2
19646000000000,4,25,3,0
19646000000000,5,811,136,28
19646000000000,6,141,21,5
19646000000000,7,1440,113,29
19646000000000,9,141,6,1
19646300000000,1,88,5,1
19646300000000,2,57,3,1
19646300000000,3,60,5,0
19646300000000,4,40,3,2
19646300000000,5,8256,501,78
19646300000000,6,5625,318,62
19646300000000,7,257,3,1
19646300000000,9,37,1,0
19646600000000,1,7,1,1
19646600000000,2,1063,102,87
19646600000000,4,30,2,0
19646600000000,5,412,21,16
19646600000000,6,21,1,1
19646600000000,7,2325,224,177
19646600000000,9,259,18,15
19646800000000,1,43,2,1
19646800000000,2,796,65,48
19646800000000,3,14,2,2
19646800000000,4,77,9,5
19646800000000,5,1032,76,32
19646800000000,6,224,28,7
19646800000000,7,8765,832,424
19646800000000,9,282,1,0
19646900000000,2,333,5,4
19646900000000,5,4769,75,74
19646900000000,6,583,8,7
19646900000000,7,315,4,4
19647100000000,0,83,3,2
19647100000000,5,6512,259,137
19647100000000,6,346,1,0
19647300000000,0,6921,426,64
19647300000000,1,2713,148,42
19647300000000,2,32564,2336,1441
19647300000000,3,3751,214,67
19647300000000,4,16329,1436,793
19647300000000,5,527273,29595,9789
19647300000000,6,74329,4438,1519
19647300000000,7,72350,4310,2285
19647300000000,9,1520,70,41
19647700000000,1,12,2,0
19647700000000,3,56,1,1
19647700000000,5,16106,837,302
19647700000000,6,779,58,16
19647700000000,7,1029,2,1
19647900000000,2,199,5,5
19647900000000,3,18,1,0
19647900000000,4,171,7,5
19647900000000,5,3569,239,83
19647900000000,6,471,45,17
19647900000000,7,1398,114,67
19647900000000,9,80,4,1
19648100000000,0,31,1,0
19648100000000,1,69,1,0
19648100000000,2,635,74,56
19648100000000,3,32,2,1
19648100000000,4,89,8,6
19648100000000,5,29087,2054,481
19648100000000,6,78,2,0
19648100000000,7,485,39,13
19648100000000,9,58,6,2
19648400000000,0,182,2,0
19648400000000,1,30,2,1
19648400000000,2,705,48,36
19648400000000,3,99,8,2
19648400000000,4,508,47,37
19648400000000,5,15521,1133,332
19648400000000,6,529,62,26
19648400000000,7,1976,183,69
19648400000000,9,220,23,9
19648600000000,0,196,2,0
19648600000000,1,150,3,0
19648600000000,5,15039,22,0
19648600000000,6,3447,10,0
19648600000000,7,1678,12,0
19648700000000,0,16,2,1
19648700000000,1,21,1,0
19648700000000,2,3336,269,234
19648700000000,3,152,9,4
19648700000000,4,351,43,30
19648700000000,5,14895,1114,373
19648700000000,6,1704,137,36
19648700000000,7,6736,657,505
19648700000000,9,526,12,11
19648800000000,0,151,1,1
19648800000000,1,49,6,3
19648800000000,2,782,35,31
19648800000000,3,42,4,4
19648800000000,4,319,28,25
19648800000000,5,11569,767,626
19648800000000,6,3055,246,199
19648800000000,7,3059,150,130
19648800000000,9,514,49,47
19649100000000,0,37,1,0
19649100000000,1,71,4,0
19649100000000,2,1091,85,5
19649100000000,3,30,1,0
19649100000000,4,330,28,0
19649100000000,5,22757,1258,46
19649100000000,6,1505,106,13
19649100000000,7,1060,69,4
19649100000000,9,305,29,1
19649600000000,2,1733,166,140
19649600000000,4,21,3,2
19649600000000,5,309,26,18
19649600000000,6,24,3,2
19649600000000,7,895,91,70
19649600000000,9,157,5,4
19649800000000,1,32,1,0
19649800000000,2,664,63,47
19649800000000,3,29,2,1
19649800000000,4,71,7,5
19649800000000,5,3370,307,194
19649800000000,6,720,86,45
19649800000000,7,5862,439,311
19649800000000,9,618,50,42
19650300000000,1,16,2,1
19650300000000,2,1614,139,114
19650300000000,4,110,8,6
19650300000000,5,1105,71,26
19650300000000,6,110,7,1
19650300000000,7,1460,116,86
19650300000000,9,216,5,2
19650500000000,1,32,1,1
19650500000000,2,3911,330,240
19650500000000,3,31,1,0
19650500000000,4,227,8,5
19650500000000,5,3784,83,35
19650500000000,6,419,7,2
19650500000000,7,2511,55,25
19650500000000,9,437,5,3
19650600000000,0,422,44,24
19650600000000,1,102,16,6
19650600000000,2,7292,665,489
19650600000000,3,163,16,5
19650600000000,4,1077,125,75
19650600000000,5,6015,479,143
19650600000000,6,1058,111,37
19650600000000,7,6761,646,322
19650600000000,9,1434,58,27
19650900000000,0,185,2,0
19650900000000,1,64,2,1
19650900000000,2,1157,100,68
19650900000000,4,569,56,24
19650900000000,5,8717,596,154
19650900000000,6,1195,70,8
19650900000000,7,2463,164,24
19651300000000,1,44,11,0
19651300000000,2,147,44,0
19651300000000,3,32,10,0
19651300000000,4,143,32,0
19651300000000,5,11639,2506,4
19651300000000,6,143,34,0
19651300000000,7,1333,312,1
19651300000000,9,4,1,0
19651400000000,0,22,5,2
19651400000000,1,93,15,4
19651400000000,2,1644,287,230
19651400000000,3,54,17,9
19651400000000,4,1087,202,153
19651400000000,5,9128,1445,604
19651400000000,6,1318,258,135
19651400000000,7,12104,2188,1305
19651400000000,9,923,53,28
19651700000000,2,151,18,18
19651700000000,3,38,2,2
19651700000000,4,67,8,8
19651700000000,5,2148,157,157
19651700000000,6,679,53,53
19651700000000,7,580,35,35
19734400000000,0,30,9,0
19734400000000,1,35,1,0
19734400000000,3,161,6,1
19734400000000,4,18,1,0
19734400000000,5,19456,806,151
19734400000000,6,4867,277,32
19734400000000,7,84,2,0
19734500000000,0,78,4,1
19734500000000,1,49,3,2
19734500000000,2,5493,471,286
19734500000000,3,114,11,3
19734500000000,4,1574,128,78
19734500000000,5,26250,1699,441
19734500000000,6,575,43,7
19734500000000,7,1402,109,38
19734500000000,9,324,15,8
19734600000000,1,9,1,0
19734600000000,2,8355,905,300
19734600000000,3,105,15,5
19734600000000,4,816,113,27
19734600000000,5,3306,326,49
19734600000000,6,407,49,9
19734600000000,7,1429,163,23
19734600000000,9,232,6,2
19752900000000,0,82,11,0
19752900000000,1,17,2,0
19752900000000,2,2789,287,194
19752900000000,3,20,6,0
19752900000000,4,132,12,8
19752900000000,5,2790,381,41
19752900000000,6,130,21,0
19752900000000,7,561,87,13
19752900000000,9,52,9,1
19753100000000,0,111,2,2
19753100000000,2,10,1,1
19753100000000,5,528,34,29
19753100000000,7,774,65,57
19753100000000,9,33,1,1
19753300000000,1,4,1,0
19753300000000,2,597,54,49
19753300000000,4,33,2,2
19753300000000,5,801,75,65
19753300000000,6,155,24,23
19753300000000,7,4338,353,309
19753300000000,9,888,47,39
19753400000000,1,47,6,3
19753400000000,2,960,61,49
19753400000000,3,85,5,2
19753400000000,4,221,15,13
19753400000000,5,2037,174,77
19753400000000,6,572,50,21
19753400000000,7,4576,306,189
19753400000000,9,468,21,9
19757000000000,0,10,2,1
19757000000000,1,4,1,1
19757000000000,2,3,1,1
19757000000000,3,1,1,0
19757000000000,4,2,1,1
19757000000000,5,314,74,50
19757000000000,6,37,9,3
19757000000000,7,40,5,3
19757100000000,2,9042,1074,758
19757100000000,4,269,28,9
19757100000000,5,7828,673,169
19757100000000,6,121,8,2
19757100000000,7,398,45,16
19757100000000,9,349,34,18
19765000000000,5,263,16,16
19765000000000,6,112,4,4
20102100000000,1,7,1,0
20102100000000,5,744,99,0
20102100000000,6,30,7,0
20102100000000,7,160,17,0
20102100000000,9,9,2,0
20652000000000,1,8,1,1
20652000000000,2,11,1,1
20652000000000,3,4,1,1
20652000000000,4,8,4,1
20652000000000,5,572,92,33
20652000000000,6,34,6,3
20652000000000,7,374,76,31
20652000000000,9,5,2,0
20652400000000,0,42,10,4
20652400000000,1,103,5,2
20652400000000,2,241,24,14
20652400000000,3,14,1,1
20652400000000,5,17356,841,230
20652400000000,6,433,27,5
20652400000000,7,1674,144,47
20755800000000,1,21,2,2
20755800000000,2,41,3,3
20755800000000,3,4,2,1
20755800000000,4,8,2,2
20755800000000,5,704,57,30
20755800000000,6,31,3,1
20755800000000,7,1129,88,56
20755800000000,9,14,1,0
20756100000000,1,70,2,1
20756100000000,5,201,26,7
20756100000000,7,692,60,27
20756100000000,9,72,5,3
20764100000000,1,98,8,1
20764100000000,2,17,5,4
20764100000000,5,314,29,6
20764100000000,7,1531,136,46
20764100000000,9,133,11,3
21102200000000,5,136,12,0
21102200000000,6,49,2,0
21102200000000,7,156,3,0
21102200000000,9,8,3,0
21654200000000,0,11,2,1
21654200000000,1,44,1,0
21654200000000,2,393,34,23
21654200000000,4,78,2,1
21654200000000,5,2637,150,41
21654200000000,6,271,24,3
21654200000000,7,4209,326,181
21654200000000,9,387,26,10
21654700000000,0,10,7,4
21654700000000,1,49,7,2
21654700000000,2,162,33,23
21654700000000,3,13,2,0
21654700000000,4,31,3,2
21654700000000,5,1105,208,80
21654700000000,6,178,13,6
21654700000000,7,879,195,133
21654700000000,9,50,6,2
21654800000000,0,25,9,5
21654800000000,1,5,2,1
21654800000000,2,196,54,46
21654800000000,3,10,5,3
21654800000000,4,15,3,0
21654800000000,5,345,80,49
21654800000000,6,103,27,10
21654800000000,7,2976,754,595
21654800000000,9,232,23,17
21733600000000,0,2,1,0
21733600000000,3,3,1,1
21733600000000,5,276,15,4
21733600000000,6,4,1,0
21733600000000,7,255,32,15
22102200000000,1,2,2,0
22102200000000,5,13,4,0
22102200000000,7,53,5,0
22102200000000,9,3,1,0
22655300000000,0,31,3,1
22655300000000,1,95,10,2
22655300000000,5,248,12,2
22655300000000,6,15,3,0
22655300000000,7,1330,101,24
22655300000000,9,89,10,1
23102300000000,1,21,1,0
23102300000000,5,44,4,0
23102300000000,7,55,4,0
23655400000000,5,424,31,12
23655400000000,7,127,11,8
23655600000000,7,142,2,2
23655700000000,1,24,2,1
23655700000000,4,5,1,1
23655700000000,5,810,49,22
23655700000000,6,14,1,0
23655700000000,7,997,61,23
23655700000000,9,92,6,1
23655800000000,2,15,3,2
23655800000000,4,3,1,0
23655800000000,5,50,4,2
23655800000000,7,435,47,18
23656000000000,1,12,1,0
23656000000000,3,1,1,0
23656000000000,5,76,19,4
23656000000000,7,81,19,3
23656100000000,1,287,12,1
23656100000000,6,4,2,0
23656100000000,7,57,3,0
23656200000000,0,49,2,0
23656200000000,1,604,19,0
23656200000000,2,88,7,2
23656200000000,3,18,2,1
23656200000000,4,44,7,1
23656200000000,5,3358,174,13
23656200000000,6,82,3,0
23656200000000,7,3789,300,60
23656200000000,9,123,8,1
23738700000000,1,14,1,0
23738700000000,4,1,1,0
23738700000000,5,99,4,0
23738700000000,7,162,19,2
23739200000000,0,2,1,0
23739200000000,1,58,11,1
23739200000000,5,53,1,0
23739200000000,6,5,1,1
23739200000000,7,271,28,8
23739200000000,9,14,2,2
23752200000000,5,7,1,0
23752200000000,7,94,1,0
24102500000000,2,50,6,1
24102500000000,3,4,1,0
24102500000000,4,3,1,0
24102500000000,5,996,170,0
24102500000000,6,98,11,0
24102500000000,7,282,26,1
24102500000000,9,29,8,0
24657000000000,1,9,1,0
24657000000000,2,25,5,1
24657000000000,5,860,61,16
24657000000000,7,1323,96,26
24657300000000,5,469,104,22
24657300000000,6,2,1,0
24657300000000,7,24,8,3
24657600000000,1,56,4,0
24657600000000,2,163,7,6
24657600000000,3,64,4,1
24657600000000,4,87,10,8
24657600000000,5,8011,416,111
24657600000000,6,270,24,8
24657600000000,7,1945,123,42
24657600000000,9,138,13,4
24657900000000,0,6,1,0
24657900000000,1,52,11,2
24657900000000,2,1173,298,155
24657900000000,4,95,26,17
24657900000000,5,6255,1254,335
24657900000000,6,422,75,13
24657900000000,7,1900,453,158
24657900000000,9,166,45,18
24736200000000,2,16,2,1
24736200000000,5,1360,63,14
24736200000000,7,345,40,7
24736200000000,9,15,3,1
24753200000000,0,13,3,0
24753200000000,1,27,1,1
24753200000000,5,1684,99,23
24753200000000,6,84,8,0
24753200000000,7,446,32,8
24753700000000,2,87,4,3
24753700000000,3,6,2,0
24753700000000,4,6,1,1
24753700000000,5,2397,154,49
24753700000000,7,203,18,5
25102600000000,7,28,1,1
25102600000000,9,3,1,1
25659000000000,5,26,1,0
25659000000000,7,72,9,1
25735900000000,1,49,4,2
25735900000000,5,466,38,10
25735900000000,7,696,55,20
25735900000000,9,25,2,1
26102600000000,0,13,2,0
26102600000000,1,16,1,0
26102600000000,2,12,1,0
26102600000000,3,2,1,0
26102600000000,5,223,98,0
26102600000000,6,73,15,0
26102600000000,7,86,31,0
26102600000000,9,4,1,0
26736700000000,1,32,1,0
26736700000000,5,165,11,0
26736700000000,7,229,9,0
26736900000000,0,487,26,17
26736900000000,5,630,22,3
26736900000000,9,11,3,1
27102700000000,0,131,6,0
27102700000000,1,9,2,0
27102700000000,2,26,2,0
27102700000000,3,4,1,0
27102700000000,4,22,1,0
27102700000000,5,812,104,1
27102700000000,6,42,8,0
27102700000000,7,471,31,0
27102700000000,9,89,5,0
27659900000000,0,52,2,2
27659900000000,2,71,4,4
27659900000000,5,424,29,21
27659900000000,7,1574,124,98
27659900000000,9,204,11,5
27660700000000,1,7,2,0
27660700000000,2,9,1,1
27660700000000,3,1,1,0
27660700000000,4,14,6,2
27660700000000,5,1811,377,58
27660700000000,6,5,1,0
27660700000000,7,98,29,8
27660700000000,9,26,1,0
27660900000000,1,32,1,1
27660900000000,2,597,52,35
27660900000000,3,240,25,9
27660900000000,4,432,38,20
27660900000000,5,5676,287,95
27660900000000,6,689,57,26
27660900000000,7,2419,187,97
27660900000000,9,643,31,17
27661300000000,0,52,2,1
27661300000000,1,9,1,0
27661300000000,2,163,10,5
27661300000000,3,18,1,0
27661300000000,5,371,19,3
27661300000000,6,41,4,0
27661300000000,7,1272,88,24
27661600000000,0,10,1,1
27661600000000,1,41,6,1
27661600000000,2,179,37,22
27661600000000,3,49,9,2
27661600000000,4,483,87,39
27661600000000,5,11548,1560,440
27661600000000,6,192,38,9
27661600000000,7,1337,197,92
27661600000000,9,40,2,2
27738300000000,1,15,1,0
27738300000000,2,23,6,3
27738300000000,4,51,7,1
27738300000000,5,3486,226,81
27738300000000,6,26,2,0
27738300000000,7,653,77,21
27751500000000,5,16,1,1
27751500000000,7,54,1,1
27754400000000,2,35,3,1
27754400000000,3,5,1,0
27754400000000,4,46,5,1
27754400000000,5,4476,254,57
27754400000000,6,19,1,0
27754400000000,7,105,8,5
27754700000000,4,15,2,0
27754700000000,5,2323,139,47
27754700000000,7,74,7,1
28102800000000,4,2,1,0
28102800000000,5,94,33,0
28102800000000,7,31,9,0
28662400000000,5,627,45,45
28662400000000,7,141,12,11
28662700000000,0,318,10,4
28662700000000,1,92,10,3
28662700000000,2,380,26,19
28662700000000,3,70,6,2
28662700000000,4,1118,94,59
28662700000000,5,9532,498,108
28662700000000,6,415,35,15
28662700000000,7,5620,493,208
28662700000000,9,781,57,27
28662900000000,4,4,2,1
28662900000000,5,665,54,18
28662900000000,6,9,1,1
28662900000000,7,593,56,31
28662900000000,9,6,1,1
29103000000000,0,149,66,0
29103000000000,1,40,7,0
29103000000000,2,52,14,1
29103000000000,3,11,2,0
29103000000000,4,7,2,0
29103000000000,5,1115,379,22
29103000000000,6,395,142,8
29103000000000,7,1593,195,32
29103000000000,9,49,24,0
29663600000000,1,59,19,6
29663600000000,2,39,12,8
29663600000000,3,11,2,0
29663600000000,4,9,2,0
29663600000000,5,256,45,13
29663600000000,6,28,9,4
29663600000000,7,2802,689,286
29663600000000,9,96,18,8
29664000000000,1,8,1,0
29664000000000,5,30,1,0
29664000000000,7,205,8,0
30103100000000,0,133,18,0
30103100000000,1,55,10,0
30103100000000,2,463,55,0
30103100000000,3,32,5,0
30103100000000,4,38,5,0
30103100000000,5,4316,842,0
30103100000000,6,179,27,0
30103100000000,7,1828,333,0
30103100000000,9,140,22,0
30664300000000,1,152,8,1
30664300000000,2,3911,656,432
30664300000000,3,236,38,11
30664300000000,4,1260,180,91
30664300000000,5,20582,2592,662
30664300000000,6,878,113,26
30664300000000,7,4005,667,223
30664300000000,9,1057,188,88
30664500000000,1,18,4,1
30664500000000,2,1107,99,77
30664500000000,3,25,2,2
30664500000000,4,181,11,9
30664500000000,5,2038,134,48
30664500000000,6,113,13,9
30664500000000,7,2376,247,141
30664500000000,9,114,5,3
30664600000000,0,169,6,4
30664600000000,1,181,12,5
30664600000000,2,3670,205,157
30664600000000,3,102,8,3
30664600000000,4,1126,68,40
30664600000000,5,16913,887,320
30664600000000,6,949,63,24
30664600000000,7,32893,2537,1442
30664600000000,9,3131,217,132
30665100000000,0,287,2,1
30665100000000,1,83,10,3
30665100000000,2,5532,606,500
30665100000000,3,66,8,3
30665100000000,4,739,121,85
30665100000000,5,14683,1689,528
30665100000000,6,505,72,21
30665100000000,7,5860,749,400
30665100000000,9,683,55,40
30665200000000,1,73,7,4
30665200000000,2,15673,1317,936
30665200000000,3,354,25,6
30665200000000,4,586,58,30
30665200000000,5,25467,1630,617
30665200000000,6,403,27,13
30665200000000,7,4721,429,207
30665200000000,9,107,2,1
30665500000000,0,407,54,16
30665500000000,1,981,249,124
30665500000000,2,3687,834,572
30665500000000,3,118,28,11
30665500000000,4,170,40,29
30665500000000,5,4042,751,256
30665500000000,6,196,37,14
30665500000000,7,6629,1474,785
30665500000000,9,170,51,17
30665600000000,0,7,2,2
30665600000000,1,24,1,1
30665600000000,2,210,7,7
30665600000000,4,71,1,1
30665600000000,5,4753,24,24
30665600000000,6,98,6,6
30665600000000,7,2978,199,197
30665600000000,9,140,4,4
30666000000000,1,56,7,3
30666000000000,2,952,75,59
30666000000000,3,150,12,2
30666000000000,4,191,12,6
30666000000000,5,9573,607,198
30666000000000,6,281,31,13
30666000000000,7,10501,903,572
30666000000000,9,299,7,4
30666200000000,0,282,8,5
30666200000000,1,96,15,4
30666200000000,2,2889,241,175
30666200000000,3,124,14,4
30666200000000,4,538,48,21
30666200000000,5,15457,986,219
30666200000000,6,429,26,8
30666200000000,7,9614,912,424
30666200000000,9,425,12,4
30666500000000,0,125,2,1
30666500000000,1,43,3,2
30666500000000,2,3108,243,199
30666500000000,3,59,7,2
30666500000000,4,459,27,20
30666500000000,5,10036,611,180
30666500000000,6,400,32,9
30666500000000,7,10939,1019,536
30666500000000,9,453,9,6
30666700000000,1,56,4,1
30666700000000,2,1542,150,114
30666700000000,3,70,6,1
30666700000000,4,150,15,11
30666700000000,5,53483,3284,1199
30666700000000,6,229,22,13
30666700000000,7,1566,178,138
30666700000000,9,311,25,18
30736400000000,0,292,8,4
30736400000000,1,138,16,7
30736400000000,2,6037,439,352
30736400000000,3,179,18,5
30736400000000,4,1405,120,65
30736400000000,5,20312,1329,405
30736400000000,6,981,94,42
30736400000000,7,22874,2043,1086
30736400000000,9,1908,115,60
30736500000000,0,77,6,4
30736500000000,1,100,7,3
30736500000000,2,12693,916,702
30736500000000,3,104,8,4
30736500000000,4,772,52,33
30736500000000,5,3044,236,89
30736500000000,6,670,46,17
30736500000000,7,9930,799,483
30736500000000,9,1682,79,56
30739200000000,1,32,4,1
30739200000000,2,1119,93,83
30739200000000,3,65,3,2
30739200000000,4,250,23,15
30739200000000,5,2244,159,75
30739200000000,6,299,23,13
30739200000000,7,5378,522,314
30739200000000,9,483,19,11
31103100000000,1,10,1,0
31103100000000,5,134,3,0
31103100000000,6,28,3,0
31103100000000,7,305,18,0
31103100000000,9,16,1,0
31668000000000,1,60,5,0
31668000000000,5,1271,10,0
31668000000000,6,292,1,0
31668000000000,7,4583,43,2
31668900000000,0,27,1,0
31668900000000,1,67,10,5
31668900000000,2,34,10,7
31668900000000,4,21,3,1
31668900000000,5,584,116,39
31668900000000,6,34,6,1
31668900000000,7,4128,849,368
31668900000000,9,282,53,24
31669300000000,0,49,5,3
31669300000000,1,79,25,15
31669300000000,2,700,165,136
31669300000000,3,55,14,10
31669300000000,4,301,43,35
31669300000000,5,1766,401,247
31669300000000,6,377,84,44
31669300000000,7,6298,1497,1079
31669300000000,9,581,143,104
31669400000000,1,36,2,2
31669400000000,2,23,4,2
31669400000000,5,1415,69,14
31669400000000,7,2360,163,111
31669400000000,9,44,1,1
31669500000000,0,77,3,0
31669500000000,1,125,11,2
31669500000000,2,291,12,6
31669500000000,3,52,5,3
31669500000000,4,211,14,9
31669500000000,5,2379,138,35
31669500000000,6,208,12,1
31669500000000,7,5888,436,114
31669500000000,9,216,1,0
31750900000000,0,63,4,4
31750900000000,1,54,6,3
31750900000000,2,783,63,56
31750900000000,3,50,1,1
31750900000000,4,345,27,21
31750900000000,5,1643,125,70
31750900000000,6,182,8,7
31750900000000,7,8330,655,437
31750900000000,9,705,40,30
31765700000000,2,47,1,1
31765700000000,4,16,1,1
31765700000000,5,62,6,2
31765700000000,7,351,18,14
31765700000000,9,56,2,1
32103200000000,1,3,1,0
32103200000000,5,4,1,0
32103200000000,7,23,1,0
32669700000000,1,98,8,1
32669700000000,2,15,5,1
32669700000000,4,8,1,0
32669700000000,5,278,25,5
32669700000000,6,33,1,0
32669700000000,7,1631,120,32
32669700000000,9,61,2,0
33103300000000,0,4,2,0
33103300000000,1,57,3,0
33103300000000,2,97,3,0
33103300000000,3,18,2,0
33103300000000,4,69,1,0
33103300000000,5,3430,252,16
33103300000000,6,479,47,1
33103300000000,7,3315,174,20
33103300000000,9,395,16,4
33316300000000,2,11,3,0
33316300000000,3,3,1,0
33316300000000,5,226,30,0
33316300000000,6,41,5,0
33316300000000,7,88,9,0
33316300000000,9,13,1,0
33669800000000,0,14,2,0
33669800000000,1,55,3,0
33669800000000,2,669,61,28
33669800000000,3,76,7,2
33669800000000,4,290,28,15
33669800000000,5,15333,995,234
33669800000000,6,783,49,11
33669800000000,7,2188,154,37
33669800000000,9,226,20,8
33669900000000,0,39,2,0
33669900000000,1,254,17,3
33669900000000,2,514,45,23
33669900000000,3,36,5,2
33669900000000,4,239,18,16
33669900000000,5,7216,413,111
33669900000000,6,899,58,17
33669900000000,7,3778,243,71
33669900000000,9,383,14,4
33670300000000,0,375,18,9
33670300000000,1,177,15,7
33670300000000,2,4162,314,236
33670300000000,3,194,12,9
33670300000000,4,1469,106,77
33670300000000,5,27376,1881,743
33670300000000,6,3347,364,175
33670300000000,7,15882,1272,664
33670300000000,9,455,10,5
33670600000000,0,185,6,1
33670600000000,1,100,10,5
33670600000000,2,516,47,27
33670600000000,3,27,6,1
33670600000000,4,257,19,9
33670600000000,5,20559,1298,336
33670600000000,6,574,60,10
33670600000000,7,6607,549,253
33670600000000,9,334,9,4
33670800000000,1,244,13,3
33670800000000,2,254,22,13
33670800000000,3,113,12,7
33670800000000,4,226,18,7
33670800000000,5,11134,727,121
33670800000000,6,1666,104,19
33670800000000,7,7342,581,148
33670800000000,9,708,26,5
33670900000000,0,25,1,0
33670900000000,1,37,2,0
33670900000000,2,212,20,14
33670900000000,3,54,8,1
33670900000000,4,70,6,2
33670900000000,5,16248,917,281
33670900000000,6,439,49,12
33670900000000,7,2355,214,63
33670900000000,9,137,9,3
33671200000000,0,53,2,0
33671200000000,1,137,6,1
33671200000000,2,940,46,24
33671200000000,3,330,21,7
33671200000000,4,920,59,23
33671200000000,5,27464,1379,394
33671200000000,6,6537,369,87
33671200000000,7,7418,248,88
33671200000000,9,1080,12,3
33671600000000,2,28,1,1
33671600000000,4,10,1,1
33671600000000,5,1753,56,46
33671600000000,6,213,9,9
33671600000000,7,662,29,26
33671700000000,1,126,8,2
33671700000000,2,243,13,5
33671700000000,3,48,1,1
33671700000000,4,553,48,17
33671700000000,5,17455,1034,261
33671700000000,6,1307,89,24
33671700000000,7,3559,272,105
33671700000000,9,280,5,0
33671800000000,1,19,2,0
33671800000000,2,24,1,1
33671800000000,3,6,1,0
33671800000000,4,17,1,1
33671800000000,5,2201,117,10
33671800000000,6,256,19,1
33671800000000,7,880,72,20
33672100000000,1,42,12,2
33672100000000,2,158,37,16
33672100000000,3,59,10,1
33672100000000,4,171,35,16
33672100000000,5,7245,1197,236
33672100000000,6,812,166,34
33672100000000,7,1832,435,99
33672100000000,9,238,24,10
33672200000000,0,576,42,26
33672200000000,1,189,19,3
33672200000000,2,1374,139,99
33672200000000,3,207,18,9
33672200000000,4,515,53,31
33672200000000,5,25038,1568,448
33672200000000,6,3195,275,92
33672200000000,7,10821,874,396
33672200000000,9,645,23,12
33672500000000,1,220,10,1
33672500000000,2,128,11,4
33672500000000,3,45,3,2
33672500000000,4,82,7,3
33672500000000,5,6750,359,88
33672500000000,6,787,37,11
33672500000000,7,1821,96,16
33672500000000,9,206,11,3
33736800000000,0,194,12,0
33736800000000,1,63,3,0
33736800000000,2,19,3,2
33736800000000,4,22,2,0
33736800000000,5,18109,871,241
33736800000000,6,40,2,0
33736800000000,7,244,23,4
33736800000000,9,29,1,0
33751800000000,0,42,4,1
33751800000000,1,123,10,4
33751800000000,2,462,37,21
33751800000000,3,116,8,3
33751800000000,4,135,3,0
33751800000000,5,11953,728,205
33751800000000,6,1001,66,20
33751800000000,7,7598,582,192
33751800000000,9,707,49,17
33751900000000,0,173,16,7
33751900000000,1,410,27,12
33751900000000,2,1148,91,70
33751900000000,3,109,11,5
33751900000000,4,1574,143,90
33751900000000,5,9292,712,345
33751900000000,6,1201,113,55
33751900000000,7,14327,1192,689
33751900000000,9,2103,119,70
33752000000000,1,84,4,1
33752000000000,2,923,83,52
33752000000000,3,137,19,8
33752000000000,4,911,97,67
33752000000000,5,7688,595,255
33752000000000,6,1262,149,48
33752000000000,7,10720,861,412
33752000000000,9,1198,62,30
33752400000000,0,378,16,5
33752400000000,1,52,2,1
33752400000000,2,314,24,13
33752400000000,3,64,2,1
33752400000000,4,318,32,14
33752400000000,5,14433,998,360
33752400000000,6,2883,255,90
33752400000000,7,1156,89,34
33752400000000,9,234,23,11
34103500000000,0,13,1,0
34103500000000,2,60,1,0
34103500000000,4,8,1,0
34103500000000,5,300,8,0
34103500000000,6,439,10,0
34103500000000,7,189,16,0
34103500000000,9,124,6,0
34322800000000,1,1,3,0
34322800000000,2,22,6,0
34322800000000,4,3,1,0
34322800000000,5,356,77,0
34322800000000,6,165,40,0
34322800000000,7,43,8,0
34673100000000,0,141,1,1
34673100000000,1,344,20,6
34673100000000,2,13440,1097,697
34673100000000,3,1101,114,55
34673100000000,4,3203,274,171
34673100000000,5,15972,909,329
34673100000000,6,9540,672,227
34673100000000,7,14443,1144,649
34673100000000,9,3953,178,72
34673300000000,1,145,11,6
34673300000000,2,2203,144,102
34673300000000,3,150,8,2
34673300000000,4,408,36,23
34673300000000,5,3325,175,54
34673300000000,6,1366,85,27
34673300000000,7,10918,808,370
34673300000000,9,576,15,6
34673600000000,1,12,6,2
34673600000000,2,35,7,5
34673600000000,3,13,5,2
34673600000000,5,1143,232,48
34673600000000,7,936,239,87
34673600000000,9,109,28,15
34674100000000,1,13,2,1
34674100000000,2,15,4,3
34674100000000,4,20,2,1
34674100000000,5,1168,64,16
34674100000000,7,1003,70,23
34674100000000,9,66,4,2
34674400000000,1,360,13,5
34674400000000,2,8295,659,397
34674400000000,3,812,46,17
34674400000000,4,538,34,20
34674400000000,5,17654,924,290
34674400000000,6,8433,465,176
34674400000000,7,8956,508,243
34674400000000,9,2510,165,87
34674500000000,0,67,8,0
34674500000000,1,590,61,21
34674500000000,2,2313,210,136
34674500000000,3,433,27,10
34674500000000,4,638,59,29
34674500000000,5,9623,633,154
34674500000000,6,3662,260,53
34674500000000,7,29208,2592,931
34674500000000,9,1218,38,5
34739700000000,0,9,2,0
34739700000000,1,49,2,0
34739700000000,2,342,29,8
34739700000000,3,57,7,0
34739700000000,4,144,13,5
34739700000000,5,1066,78,6
34739700000000,6,555,53,9
34739700000000,7,2383,186,40
34739700000000,9,186,3,1
34752800000000,0,484,13,3
34752800000000,1,101,6,1
34752800000000,2,1744,135,70
34752800000000,3,208,17,8
34752800000000,4,736,59,36
34752800000000,5,3769,283,104
34752800000000,6,2237,165,52
34752800000000,7,2400,165,78
34752800000000,9,775,26,11
