CDS_CODE,ETHNIC,ENR_TOTAL,GRADS,UC_GRADS
6616220000000,5,754,61,9
6616220000000,6,5,2,0
6616220000000,7,69,4,0
7100740000000,0,63,4,4
7100740000000,1,12,2,2
7100740000000,2,171,45,43
7100740000000,3,26,3,3
7100740000000,4,108,20,20
7100740000000,5,1110,121,110
7100740000000,6,380,31,15
7100740000000,7,1258,235,231
7100740000000,9,45,13,13
7616300000000,0,76,4,2
7616300000000,1,6,2,1
7616300000000,2,647,169,144
7616300000000,3,14,2,2
7616300000000,4,88,29,21
7616300000000,5,411,85,49
7616300000000,6,72,26,13
7616300000000,7,3682,926,676
7616300000000,9,353,75,55
7616480000000,0,11,1,0
7616480000000,1,77,7,0
7616480000000,2,567,73,49
7616480000000,3,92,15,4
7616480000000,4,539,84,46
7616480000000,5,3234,453,114
7616480000000,6,2687,293,76
7616480000000,7,2162,313,108
7616480000000,9,532,58,23
7616970000000,1,2,1,0
7616970000000,2,53,13,5
7616970000000,4,51,11,3
7616970000000,5,170,36,4
7616970000000,6,91,18,1
7616970000000,7,131,30,2
7616970000000,9,40,13,4
7617210000000,1,48,9,3
7617210000000,2,203,50,26
7617210000000,3,50,14,4
7617210000000,4,336,76,51
7617210000000,5,2521,543,183
7617210000000,6,666,160,51
7617210000000,7,3617,817,382
7617210000000,9,259,46,17
7617390000000,1,7,1,1
7617390000000,2,41,9,7
7617390000000,3,5,1,0
7617390000000,4,31,6,4
7617390000000,5,352,77,23
7617390000000,6,40,12,3
7617390000000,7,791,178,84
7617390000000,9,148,36,19
7617540000000,0,203,3,2
7617540000000,1,51,10,0
7617540000000,2,742,165,70
7617540000000,3,122,17,3
7617540000000,4,513,115,49
7617540000000,5,3487,621,87
7617540000000,6,517,91,14
7617540000000,7,3646,797,312
7617540000000,9,139,16,2
7617880000000,1,14,1,0
7617880000000,2,155,28,9
7617880000000,3,61,6,1
7617880000000,4,260,35,15
7617880000000,5,2538,348,85
7617880000000,6,1092,152,30
7617880000000,7,296,40,10
7617880000000,9,45,8,2
7617960000000,1,22,2,1
7617960000000,2,932,224,143
7617960000000,3,76,21,5
7617960000000,4,574,164,88
7617960000000,5,4418,841,319
7617960000000,6,2025,368,124
7617960000000,7,854,175,78
7617960000000,9,29,9,2
7618040000000,1,21,4,0
7618040000000,2,5932,517,441
7618040000000,3,37,6,3
7618040000000,4,585,77,52
7618040000000,5,1148,198,76
7618040000000,6,362,66,25
7618040000000,7,6372,1286,845
7618040000000,9,1015,117,80
8100820000000,1,126,10,0
8100820000000,2,9,1,0
8100820000000,5,64,14,0
8100820000000,6,5,2,0
8100820000000,7,388,55,1
8100820000000,9,7,1,0
8618200000000,1,126,20,2
8618200000000,2,98,27,10
8618200000000,5,201,46,11
8618200000000,6,8,3,0
8618200000000,7,611,150,27
8618200000000,9,3,1,0
9100900000000,1,23,1,0
9100900000000,2,7,1,0
9100900000000,3,3,1,0
9100900000000,5,207,51,0
9100900000000,6,57,21,0
9100900000000,7,532,47,0
9100900000000,9,33,2,0
9618530000000,0,33,13,5
9618530000000,1,67,18,6
9618530000000,2,248,55,45
9618530000000,3,27,6,4
9618530000000,4,60,13,8
9618530000000,5,817,174,81
9618530000000,6,80,23,10
9618530000000,7,5101,1280,690
9618530000000,9,440,44,21
9619030000000,1,15,5,4
9619030000000,2,24,10,8
9619030000000,3,3,1,0
9619030000000,4,59,15,12
9619030000000,5,460,94,23
9619030000000,6,19,5,1
9619030000000,7,904,137,68
9619030000000,9,17,2,0
9737830000000,1,21,4,0
9737830000000,2,7,2,1
9737830000000,4,5,1,1
9737830000000,5,54,5,1
9737830000000,6,4,1,0
9737830000000,7,724,116,21
10101100000000,0,11,1,0
10101100000000,2,104,21,0
10101100000000,5,1265,40,3
10101100000000,6,341,14,2
10101100000000,7,336,21,3
10621200000000,0,69,1,0
10621200000000,1,318,18,6
10621200000000,2,5080,394,287
10621200000000,3,99,6,3
10621200000000,4,722,51,32
10621200000000,5,13025,745,335
10621200000000,6,1324,89,44
10621200000000,7,18072,1331,763
10621200000000,9,1185,51,31
10621300000000,2,80,2,1
10621300000000,4,20,1,0
10621300000000,5,3599,178,1
10621300000000,6,44,2,0
10621300000000,7,515,37,0
10621600000000,1,5,1,1
10621600000000,2,226,18,13
10621600000000,5,1905,119,44
10621600000000,6,17,1,1
10621600000000,7,230,13,7
10621700000000,1,458,23,7
10621700000000,2,8644,704,447
10621700000000,3,241,16,9
10621700000000,4,283,26,21
10621700000000,5,47653,2295,872
10621700000000,6,6904,361,144
10621700000000,7,8823,644,347
10621700000000,9,671,29,9
10622600000000,1,5,2,1
10622600000000,2,38,6,5
10622600000000,5,668,143,55
10622600000000,6,2,1,1
10622600000000,7,391,83,39
10622600000000,9,33,9,7
10622700000000,0,34,2,0
10622700000000,1,38,2,0
10622700000000,2,114,11,9
10622700000000,4,52,3,2
10622700000000,5,8507,492,143
10622700000000,6,40,4,1
10622700000000,7,1072,75,31
10622700000000,9,93,3,2
10622800000000,5,590,37,8
10622800000000,7,73,6,1
10623300000000,5,386,2,0
10623600000000,2,29,1,1
10623600000000,5,3597,151,32
10623600000000,7,60,1,1
10623800000000,0,1,1,0
10623800000000,2,13,1,0
10623800000000,5,496,20,0
10623800000000,6,15,3,0
10623800000000,7,49,8,0
10624100000000,1,48,4,1
10624100000000,2,1083,83,49
10624100000000,3,20,1,1
10624100000000,4,60,4,3
10624100000000,5,7657,527,186
10624100000000,6,157,10,3
10624100000000,7,1733,87,45
10624100000000,9,124,2,1
10624300000000,1,16,2,2
10624300000000,2,273,22,14
10624300000000,4,13,3,2
10624300000000,5,5657,343,108
10624300000000,6,30,5,1
10624300000000,7,446,29,11
10624300000000,9,12,1,1
10625400000000,2,34,2,2
10625400000000,5,531,71,70
10625400000000,6,24,2,2
10625400000000,7,77,8,8
10625500000000,0,1,1,0
10625500000000,1,10,3,0
10625500000000,2,13,4,0
10625500000000,5,468,58,0
10625500000000,6,22,6,0
10625500000000,7,95,29,0
10738100000000,5,2135,140,54
10738100000000,7,136,13,5
10739700000000,0,89,2,0
10739700000000,1,106,8,4
10739700000000,2,1966,151,86
10739700000000,3,33,3,1
10739700000000,4,180,16,7
10739700000000,5,8293,464,125
10739700000000,6,1540,76,18
10739700000000,7,2867,226,107
10739700000000,9,188,5,4
10740000000000,1,23,2,1
10740000000000,2,261,16,8
10740000000000,5,3939,228,65
10740000000000,6,23,2,1
10740000000000,7,521,41,16
10751300000000,5,2815,136,58
10751300000000,6,1,1,0
10752300000000,5,1821,103,17
10752300000000,6,4,2,0
10752800000000,1,225,19,3
10752800000000,2,13,1,0
10752800000000,3,1,1,0
10752800000000,4,13,1,1
10752800000000,5,190,18,3
10752800000000,6,23,1,0
10752800000000,7,928,102,42
10754100000000,4,5,1,1
10754100000000,5,1273,92,59
10754100000000,6,19,1,1
10754100000000,7,248,15,8
10756000000000,2,93,12,9
10756000000000,5,1042,93,40
10756000000000,6,7,2,1
10756000000000,7,188,14,2
10767800000000,1,15,2,0
10767800000000,2,293,39,15
10767800000000,5,2111,192,50
10767800000000,6,434,23,4
10767800000000,7,230,23,14
11101200000000,0,3,1,1
11101200000000,5,128,8,0
11101200000000,7,204,11,0
11101200000000,9,16,2,0
11626500000000,1,51,4,0
11626500000000,5,139,10,4
11626500000000,7,114,12,2
11626600000000,1,41,1,0
11626600000000,2,82,9,0
11626600000000,5,695,46,1
11626600000000,7,611,51,1
11626600000000,9,8,1,0
11754800000000,1,19,2,1
11754800000000,2,58,2,0
11754800000000,3,3,1,1
11754800000000,5,1301,91,16
11754800000000,7,756,60,9
11754800000000,9,10,3,1
11765600000000,5,619,41,16
11765600000000,6,4,1,0
11765600000000,7,84,15,6
12101200000000,0,8,1,1
12101200000000,1,29,3,0
12101200000000,2,9,2,2
12101200000000,5,61,3,2
12101200000000,6,6,1,0
12101200000000,7,312,31,25
12101200000000,9,42,1,1
12626900000000,0,277,24,10
12626900000000,1,85,13,4
12626900000000,2,27,3,1
12626900000000,3,7,1,0
12626900000000,5,152,33,7
12626900000000,6,20,2,1
12626900000000,7,1054,262,101
12626900000000,9,100,20,7
12628100000000,1,62,13,1
12628100000000,2,18,5,2
12628100000000,3,2,1,0
12628100000000,4,10,2,1
12628100000000,5,202,36,9
12628100000000,7,761,178,54
12628100000000,9,13,3,0
12629000000000,1,852,40,27
12629000000000,5,46,3,2
12629000000000,7,108,4,3
12629000000000,9,19,2,2
12629300000000,1,25,2,0
12629300000000,5,61,5,0
12629300000000,7,120,21,0
12629300000000,9,12,1,0
12630300000000,1,34,2,0
12630300000000,2,36,2,1
12630300000000,5,148,5,0
12630300000000,7,525,24,3
12630300000000,9,90,6,1
12630400000000,1,26,4,1
12630400000000,2,11,2,2
12630400000000,3,3,1,1
12630400000000,5,87,7,3
12630400000000,7,571,39,13
12630400000000,9,24,1,0
12753700000000,1,26,3,0
12753700000000,5,92,5,1
12753700000000,7,392,26,14
12753800000000,1,51,7,0
12753800000000,5,65,9,0
12753800000000,7,600,49,0
12753800000000,9,49,6,0
12755200000000,0,33,15,1
12755200000000,1,211,17,3
12755200000000,2,385,41,19
12755200000000,3,59,1,1
12755200000000,4,29,2,0
12755200000000,5,642,46,10
12755200000000,6,99,4,0
12755200000000,7,2035,148,41
12755200000000,9,176,10,1
13101300000000,5,510,17,0
13630800000000,0,4,1,0
13630800000000,2,13,4,1
13630800000000,4,6,1,1
13630800000000,5,1561,343,81
13630800000000,6,16,3,1
13630800000000,7,221,48,26
13630800000000,9,12,3,0
13631000000000,1,2,1,0
13631000000000,2,46,5,2
13631000000000,4,3,1,1
13631000000000,5,9109,633,137
13631100000000,2,4,1,1
13631100000000,5,1041,46,14
13631100000000,7,98,6,4
13631200000000,1,26,2,0
13631200000000,2,87,14,8
13631200000000,3,10,1,0
13631200000000,5,9244,787,189
13631200000000,6,128,10,4
13631200000000,7,466,41,23
13631200000000,9,28,3,1
13631500000000,5,1376,94,55
13631500000000,7,183,16,8
13631600000000,2,39,2,1
13631600000000,4,32,1,1
13631600000000,5,2911,174,58
13631600000000,6,69,8,4
13631600000000,7,628,48,18
13631600000000,9,21,1,0
13632100000000,1,350,9,1
13632100000000,5,391,17,0
13632100000000,7,53,2,0
13632100000000,9,53,1,0
14101400000000,1,19,3,0
14101400000000,2,11,3,0
14101400000000,3,6,2,0
14101400000000,4,4,3,0
14101400000000,5,1174,496,29
14101400000000,6,386,160,4
14101400000000,7,54,16,0
14632500000000,1,90,1,0
14632500000000,7,58,3,0
14632700000000,1,3,1,0
14632700000000,5,1,1,0
14632900000000,1,52,1,0
14632900000000,2,7,1,1
14632900000000,5,189,13,2
14632900000000,7,124,7,2
14632900000000,9,9,1,1
14633000000000,5,24,1,0
14633000000000,7,26,3,0
14766900000000,0,66,2,1
14766900000000,1,262,16,1
14766900000000,2,29,3,3
14766900000000,4,3,1,0
14766900000000,5,675,45,10
14766900000000,7,852,97,39
14766900000000,9,91,10,3
15101600000000,1,40,2,1
15101600000000,2,52,6,4
15101600000000,3,7,3,0
15101600000000,4,44,9,3
15101600000000,5,2580,179,31
15101600000000,6,345,29,1
15101600000000,7,1451,99,24
15101600000000,9,28,1,0
15634100000000,1,5,1,0
15634100000000,2,40,14,6
15634100000000,3,1,1,1
15634100000000,4,490,116,76
15634100000000,5,3671,790,257
15634100000000,6,37,4,2
15634100000000,7,79,24,13
15635300000000,0,102,5,1
15635300000000,1,284,54,11
15635300000000,2,930,232,178
15635300000000,3,60,18,11
15635300000000,4,398,108,72
15635300000000,5,23004,4896,1503
15635300000000,6,2347,459,149
15635300000000,7,9379,2037,848
15635300000000,9,566,99,39
15636300000000,2,54,1,0
15636300000000,4,36,2,0
15636300000000,5,527,39,1
15636300000000,6,218,10,0
15636300000000,7,1408,50,1
15636800000000,1,24,3,0
15636800000000,2,18,1,0
15636800000000,4,22,1,1
15636800000000,5,1084,58,14
15636800000000,6,742,24,0
15636800000000,7,712,34,10
15636800000000,9,73,5,1
15636900000000,2,126,4,3
15636900000000,3,23,1,0
15636900000000,4,199,5,2
15636900000000,5,1489,32,10
15636900000000,6,190,17,7
15636900000000,7,3216,55,22
15636900000000,9,451,13,8
15637700000000,0,25,3,0
15637700000000,2,10,1,0
15637700000000,4,7,3,0
15637700000000,5,368,16,0
15637700000000,6,28,8,1
15637700000000,7,125,20,0
15637800000000,0,181,2,0
15637800000000,1,38,1,0
15637800000000,2,17,1,1
15637800000000,4,21,6,0
15637800000000,5,1599,122,9
15637800000000,6,300,17,3
15637800000000,7,1093,62,8
15637800000000,9,53,1,0
15638200000000,1,23,3,1
15638200000000,3,12,3,1
15638200000000,4,2,2,1
15638200000000,5,413,89,15
15638200000000,6,10,1,0
15638200000000,7,549,120,37
15638200000000,9,19,3,0
15638300000000,1,34,1,1
15638300000000,2,51,7,5
15638300000000,4,23,2,0
15638300000000,5,2056,77,9
15638300000000,6,75,3,1
15638300000000,7,2913,219,59
15638300000000,9,49,6,0
15638600000000,5,1618,300,69
15638600000000,6,40,9,2
15638600000000,7,90,26,8
15737400000000,1,63,3,0
15737400000000,2,137,10,3
15737400000000,3,54,7,2
15737400000000,4,103,10,3
15737400000000,5,1238,68,12
15737400000000,6,250,26,2
15737400000000,7,3101,203,37
15737400000000,9,62,2,0
15739100000000,1,1,1,0
15739100000000,5,3238,177,73
15739100000000,6,12,2,1
15739100000000,7,43,1,0
15751700000000,0,20,1,1
15751700000000,5,259,20,19
15751700000000,7,572,52,49
16101700000000,0,34,1,0
16101700000000,5,270,10,0
16101700000000,7,63,2,0
16638800000000,0,82,1,0
16638800000000,1,244,2,0
16638800000000,3,23,1,0
16638800000000,4,96,1,0
16638800000000,5,1816,42,0
16638800000000,6,209,7,0
16638800000000,7,1275,56,0
16638800000000,9,61,2,0
16638900000000,0,52,2,1
16638900000000,1,6,1,0
16638900000000,5,2865,138,70
16638900000000,6,111,8,1
16638900000000,7,284,20,8
16639300000000,0,1,2,0
16639300000000,1,24,5,0
16639300000000,2,88,19,8
16639300000000,3,7,2,1
16639300000000,4,89,22,14
16639300000000,5,2350,448,113
16639300000000,6,232,44,10
16639300000000,7,1386,276,97
16639300000000,9,29,4,1
16639800000000,1,70,8,2
16639800000000,2,35,10,7
16639800000000,3,11,4,2
16639800000000,4,146,22,14
16639800000000,5,1120,242,69
16639800000000,6,150,31,9
16639800000000,7,745,152,75
16739300000000,5,2556,111,0
16739300000000,7,48,4,0
17101700000000,5,13,3,0
17640100000000,1,56,1,0
17640100000000,2,16,2,1
17640100000000,5,640,34,6
17640100000000,6,26,3,1
17640100000000,7,827,71,25
17640100000000,9,32,3,0
17640200000000,0,19,1,0
17640200000000,1,106,9,0
17640200000000,4,6,1,0
17640200000000,5,985,42,7
17640200000000,6,105,11,2
17640200000000,7,1600,82,12
17640200000000,9,227,2,0
17640300000000,1,150,4,0
17640300000000,2,14,1,1
17640300000000,4,16,3,0
17640300000000,5,417,23,10
17640300000000,7,870,66,20
17640300000000,9,44,5,1
17640600000000,1,95,2,0
17640600000000,2,14,1,0
17640600000000,4,11,2,0
17640600000000,5,487,18,7
17640600000000,6,15,1,0
17640600000000,7,1485,101,30
17640600000000,9,51,5,2
17640700000000,1,38,4,0
17640700000000,2,7,1,1
17640700000000,5,88,21,6
17640700000000,7,198,40,10
17640700000000,9,18,1,0
18101800000000,1,4,1,0
18101800000000,7,30,1,1
18640900000000,1,6,1,1
18640900000000,5,33,3,3
18640900000000,7,155,14,10
18641400000000,1,57,11,3
18641400000000,2,8,1,0
18641400000000,3,8,2,0
18641400000000,4,9,2,1
18641400000000,5,147,26,4
18641400000000,6,18,6,2
18641400000000,7,729,166,48
18641600000000,5,33,8,0
18641600000000,7,259,53,1
18642000000000,0,6,1,0
18642000000000,1,87,2,0
18642000000000,5,238,3,0
18642000000000,6,25,3,0
18642000000000,7,916,36,0
18750400000000,1,12,1,0
18750400000000,5,32,1,0
18750400000000,7,241,15,1
19102000000000,0,53,4,1
19102000000000,1,38,10,2
19102000000000,2,148,30,13
19102000000000,3,17,2,1
19102000000000,4,67,17,3
19102000000000,5,6364,651,92
19102000000000,6,1644,112,18
19102000000000,7,711,95,66
19102000000000,9,94,4,2
19642100000000,0,77,5,2
19642100000000,1,56,4,1
19642100000000,2,5230,481,349
19642100000000,3,163,15,4
19642100000000,4,2230,196,108
19642100000000,5,9165,567,167
19642100000000,6,1946,145,40
19642100000000,7,1497,106,35
19642100000000,9,481,21,10
19642500000000,0,622,12,0
19642500000000,1,237,43,6
19642500000000,2,370,84,48
19642500000000,3,59,13,5
19642500000000,4,386,82,39
19642500000000,5,13158,2631,740
19642500000000,6,4636,812,218
19642500000000,7,4934,998,318
19642500000000,9,414,79,28
19642600000000,1,15,2,0
19642600000000,2,6268,608,473
19642600000000,3,10,1,1
19642600000000,4,279,32,18
19642600000000,5,1312,96,33
19642600000000,6,189,19,4
19642600000000,7,1570,152,82
19642600000000,9,11,1,0
19642800000000,2,75,7,3
19642800000000,4,111,12,6
19642800000000,5,8991,614,167
19642800000000,6,120,5,1
19642800000000,7,373,25,8
19642800000000,9,56,1,0
19642900000000,0,6,3,0
19642900000000,1,48,7,0
19642900000000,2,738,64,35
19642900000000,3,31,6,0
19642900000000,4,310,30,10
19642900000000,5,16354,1653,308
19642900000000,6,622,125,2
19642900000000,7,633,124,5
19642900000000,9,103,32,1
19643000000000,1,51,1,0
19643000000000,2,605,45,31
19643000000000,3,157,11,2
19643000000000,4,658,72,43
19643000000000,5,12503,856,289
19643000000000,6,1912,165,41
19643000000000,7,1654,139,40
19643000000000,9,374,32,18
19643100000000,2,612,47,39
19643100000000,4,48,7,4
19643100000000,5,315,26,8
19643100000000,6,191,19,7
19643100000000,7,3289,342,219
19643100000000,9,37,1,1
19643300000000,0,220,11,5
19643300000000,1,23,2,0
19643300000000,2,469,33,24
19643300000000,4,181,21,11
19643300000000,5,4634,389,150
19643300000000,6,362,26,7
19643300000000,7,3500,291,151
19643300000000,9,463,50,35
19643400000000,0,124,17,7
19643400000000,1,33,2,0
19643400000000,2,961,96,59
19643400000000,3,24,2,0
19643400000000,4,665,68,37
19643400000000,5,6492,566,159
19643400000000,6,427,43,9
19643400000000,7,7363,632,264
19643400000000,9,457,44,21
19643500000000,0,70,6,0
19643500000000,1,12,2,0
19643500000000,2,278,42,25
19643500000000,3,71,13,5
19643500000000,4,175,12,7
19643500000000,5,5931,1007,299
19643500000000,6,1189,224,67
19643500000000,7,1560,32,8
19643500000000,9,215,26,11
19643800000000,1,39,7,3
19643800000000,2,241,16,16
19643800000000,3,28,3,1
19643800000000,4,118,13,9
19643800000000,5,3360,305,114
19643800000000,6,183,17,7
19643800000000,7,1386,113,54
19643800000000,9,189,13,9
19643900000000,0,228,17,12
19643900000000,1,22,4,2
19643900000000,2,637,60,52
19643900000000,3,15,5,2
19643900000000,4,91,11,6
19643900000000,5,2631,220,120
19643900000000,6,454,53,29
19643900000000,7,2616,234,177
19643900000000,9,324,17,13
19644400000000,0,11,1,1
19644400000000,1,72,3,1
19644400000000,2,1441,124,95
19644400000000,3,76,10,5
19644400000000,4,492,49,35
19644400000000,5,12473,1060,436
19644400000000,6,1619,149,54
19644400000000,7,3209,275,143
19644400000000,9,328,5,3
19644500000000,1,75,9,2
19644500000000,2,474,35,29
19644500000000,3,53,11,6
19644500000000,4,224,27,24
19644500000000,5,19842,1802,659
19644500000000,6,679,63,26
19644500000000,7,1434,133,56
19644500000000,9,66,2,2
19644700000000,2,128,15,8
19644700000000,4,168,14,9
19644700000000,5,2825,292,75
19644700000000,6,217,30,3
19644700000000,7,318,39,10
19644700000000,9,79,7,0
19645200000000,1,16,2,0
19645200000000,2,1911,503,380
19645200000000,3,9,4,3
19645200000000,4,55,2,0
19645200000000,5,7599,1496,510
19645200000000,6,26,3,2
19645200000000,7,168,21,6
19645200000000,9,28,20,8
19645300000000,1,10,1,1
19645300000000,2,25,2,0
19645300000000,4,45,2,1
19645300000000,5,9426,692,296
19645300000000,6,41,1,0
19645300000000,7,95,10,4
19645300000000,9,6,1,0
19645400000000,2,234,27,22
19645400000000,3,17,4,1
19645400000000,4,44,6,2
19645400000000,5,761,61,36
19645400000000,6,134,15,7
19645400000000,7,1840,163,111
19645400000000,9,367,26,18
19645700000000,0,7,1,0
19645700000000,1,46,2,1
19645700000000,2,3205,269,209
19645700000000,3,26,1,0
19645700000000,4,1727,147,81
19645700000000,5,6046,399,106
19645700000000,6,348,22,7
19645700000000,7,14337,1143,549
19645700000000,9,445,8,7
19645800000000,0,10,1,0
19645800000000,2,495,38,28
19645800000000,3,18,1,1
19645800000000,4,194,20,8
19645800000000,5,3505,279,84
19645800000000,6,204,23,7
19645800000000,7,4550,411,148
19645800000000,9,297,21,14
19645900000000,2,240,11,9
