,CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,Year
954,19643100000000,Beverly Hills Unified,2,65,516,128,74,1516
955,19643100000000,Beverly Hills Unified,3,3,10,6,2,1516
956,19643100000000,Beverly Hills Unified,4,1,30,2,0,1516
957,19643100000000,Beverly Hills Unified,5,27,321,46,34,1516
958,19643100000000,Beverly Hills Unified,6,21,125,38,22,1516
959,19643100000000,Beverly Hills Unified,7,291,3006,562,336,1516
960,19643100000000,Beverly Hills Unified,9,6,129,16,6,1516
961,19643300000000,Bonita Unified,0,16,263,30,18,1516
962,19643300000000,Bonita Unified,1,3,27,4,4,1516
963,19643300000000,Bonita Unified,2,54,559,102,76,1516
964,19643300000000,Bonita Unified,3,3,23,4,2,1516
965,19643300000000,Bonita Unified,4,26,270,54,40,1516
966,19643300000000,Bonita Unified,5,421,5165,780,418,1516
967,19643300000000,Bonita Unified,6,41,316,56,24,1516
968,19643300000000,Bonita Unified,7,251,3110,478,270,1516
969,19643300000000,Bonita Unified,9,38,536,74,42,1516
970,19643400000000,Burbank Unified,0,16,167,28,10,1516
971,19643400000000,Burbank Unified,1,4,37,10,0,1516
972,19643400000000,Burbank Unified,2,76,839,140,88,1516
973,19643400000000,Burbank Unified,3,2,19,8,2,1516
974,19643400000000,Burbank Unified,4,62,627,110,62,1516
975,19643400000000,Burbank Unified,5,669,6170,1144,258,1516
976,19643400000000,Burbank Unified,6,46,441,76,28,1516
977,19643400000000,Burbank Unified,7,684,7272,1276,504,1516
978,19643400000000,Burbank Unified,9,25,509,48,16,1516
979,19643500000000,Castaic Union,1,0,3,4,4,1516
980,19643500000000,Castaic Union,2,0,94,72,48,1516
981,19643500000000,Castaic Union,3,0,4,10,5,1516
982,19643500000000,Castaic Union,4,0,87,34,20,1516
983,19643500000000,Castaic Union,5,0,974,2296,920,1516
984,19643500000000,Castaic Union,6,0,52,524,206,1516
985,19643500000000,Castaic Union,7,0,1063,76,42,1516
986,19643500000000,Castaic Union,9,0,77,74,32,1516
987,19643500000000,Centinela Valley Union High,0,2,9,22,22,1516
988,19643500000000,Centinela Valley Union High,1,4,16,4,4,1516
989,19643500000000,Centinela Valley Union High,2,39,172,72,48,1516
990,19643500000000,Centinela Valley Union High,3,12,53,20,10,1516
991,19643500000000,Centinela Valley Union High,4,19,85,34,20,1516
992,19643500000000,Centinela Valley Union High,5,1330,5635,2296,920,1516
993,19643500000000,Centinela Valley Union High,6,304,1276,524,206,1516
994,19643500000000,Centinela Valley Union High,7,37,231,76,42,1516
995,19643500000000,Centinela Valley Union High,9,47,205,74,32,1516
996,19643800000000,Charter Oak Unified,1,6,29,10,6,1516
997,19643800000000,Charter Oak Unified,2,23,229,46,32,1516
998,19643800000000,Charter Oak Unified,3,2,18,4,2,1516
999,19643800000000,Charter Oak Unified,4,16,128,34,26,1516
1000,19643800000000,Charter Oak Unified,5,294,3206,552,244,1516
1001,19643800000000,Charter Oak Unified,6,10,153,22,6,1516
1002,19643800000000,Charter Oak Unified,7,119,1053,216,106,1516
1003,19643800000000,Charter Oak Unified,9,15,138,28,20,1516
1004,19643900000000,Claremont Unified,0,25,186,38,22,1516
1005,19643900000000,Claremont Unified,2,48,660,88,78,1516
1006,19643900000000,Claremont Unified,3,1,17,2,0,1516
1007,19643900000000,Claremont Unified,4,9,103,16,16,1516
1008,19643900000000,Claremont Unified,5,218,2829,414,238,1516
1009,19643900000000,Claremont Unified,6,34,370,60,36,1516
1010,19643900000000,Claremont Unified,7,197,2436,380,286,1516
1011,19643900000000,Claremont Unified,9,30,361,60,44,1516
1012,19644400000000,Covina-Valley Unified,0,0,14,4,4,1516
1013,19644400000000,Covina-Valley Unified,1,7,42,16,10,1516
1014,19644400000000,Covina-Valley Unified,2,74,663,260,218,1516
1015,19644400000000,Covina-Valley Unified,3,4,25,6,4,1516
1016,19644400000000,Covina-Valley Unified,4,34,350,84,68,1516
1017,19644400000000,Covina-Valley Unified,5,866,9229,2040,1072,1516
1018,19644400000000,Covina-Valley Unified,6,37,350,282,132,1516
1019,19644400000000,Covina-Valley Unified,7,117,1159,422,288,1516
1020,19644400000000,Covina-Valley Unified,9,2,74,18,12,1516
1021,19644400000000,Culver City Unified,1,1,19,16,10,1516
1022,19644400000000,Culver City Unified,2,59,700,260,218,1516
1023,19644400000000,Culver City Unified,3,1,26,6,4,1516
1024,19644400000000,Culver City Unified,4,8,116,84,68,1516
1025,19644400000000,Culver City Unified,5,204,2655,2040,1072,1516
1026,19644400000000,Culver City Unified,6,116,1035,282,132,1516
1027,19644400000000,Culver City Unified,7,110,1767,422,288,1516
1028,19644400000000,Culver City Unified,9,8,445,18,12,1516
1029,19644500000000,Downey Unified,1,5,41,10,2,1516
1030,19644500000000,Downey Unified,2,35,405,68,52,1516
1031,19644500000000,Downey Unified,3,8,54,16,8,1516
1032,19644500000000,Downey Unified,4,13,229,26,24,1516
1033,19644500000000,Downey Unified,5,1761,20032,3404,1394,1516
1034,19644500000000,Downey Unified,6,67,640,128,46,1516
1035,19644500000000,Downey Unified,7,127,1147,242,100,1516
1036,19644500000000,Downey Unified,9,4,101,8,6,1516
1037,19644700000000,Duarte Unified,0,0,29,2,0,1516
1038,19644700000000,Duarte Unified,1,2,10,2,0,1516
1039,19644700000000,Duarte Unified,2,11,139,24,18,1516
1040,19644700000000,Duarte Unified,4,12,160,24,20,1516
1041,19644700000000,Duarte Unified,5,257,2906,486,160,1516
1042,19644700000000,Duarte Unified,6,14,176,30,10,1516
1043,19644700000000,Duarte Unified,7,23,350,38,20,1516
1044,19644700000000,Duarte Unified,9,8,76,18,10,1516
1045,19645200000000,El Monte Union High,1,3,10,6,4,1516
1046,19645200000000,El Monte Union High,2,421,1815,768,608,1516
1047,19645200000000,El Monte Union High,4,4,48,6,2,1516
1048,19645200000000,El Monte Union High,5,1820,7026,3050,1036,1516
1049,19645200000000,El Monte Union High,6,8,25,6,0,1516
1050,19645200000000,El Monte Union High,7,46,138,54,16,1516
1051,19645200000000,El Monte Union High,9,24,48,44,28,1516
1052,19645300000000,El Rancho Unified,1,1,9,2,2,1516
1053,19645300000000,El Rancho Unified,2,5,31,12,6,1516
1054,19645300000000,El Rancho Unified,4,4,35,6,6,1516
1055,19645300000000,El Rancho Unified,5,713,8666,1248,528,1516
1056,19645300000000,El Rancho Unified,6,4,21,6,6,1516
1057,19645300000000,El Rancho Unified,7,12,88,16,8,1516
1058,19645300000000,El Rancho Unified,9,1,9,2,2,1516
1059,19645400000000,El Segundo Unified,1,1,12,2,2,1516
1060,19645400000000,El Segundo Unified,2,25,221,50,50,1516
1061,19645400000000,El Segundo Unified,3,3,17,6,6,1516
1062,19645400000000,El Segundo Unified,4,7,45,14,14,1516
1063,19645400000000,El Segundo Unified,5,81,649,168,160,1516
1064,19645400000000,El Segundo Unified,6,17,152,34,34,1516
1065,19645400000000,El Segundo Unified,7,178,1918,358,346,1516
1066,19645400000000,El Segundo Unified,9,31,456,62,58,1516
1067,19645700000000,Glendale Unified,1,5,46,6,2,1516
1068,19645700000000,Glendale Unified,2,233,3051,440,346,1516
1069,19645700000000,Glendale Unified,3,4,24,6,4,1516
1070,19645700000000,Glendale Unified,4,167,1598,306,164,1516
1071,19645700000000,Glendale Unified,5,499,6004,862,240,1516
1072,19645700000000,Glendale Unified,6,30,317,54,16,1516
1073,19645700000000,Glendale Unified,7,1210,14470,2206,1156,1516
1074,19645700000000,Glendale Unified,9,19,606,42,30,1516
1075,19645800000000,Glendora Unified,0,0,5,10,0,1516
1076,19645800000000,Glendora Unified,1,2,16,6,2,1516
1077,19645800000000,Glendora Unified,2,30,539,76,40,1516
1078,19645800000000,Glendora Unified,3,1,11,2,0,1516
1079,19645800000000,Glendora Unified,4,18,187,38,30,1516
1080,19645800000000,Glendora Unified,5,209,3196,568,164,1516
1081,19645800000000,Glendora Unified,6,8,101,34,8,1516
1082,19645800000000,Glendora Unified,7,297,3235,828,334,1516
1083,19645800000000,Glendora Unified,9,23,317,78,30,1516
1084,19645800000000,Gorman Elementary,0,2,67,10,0,1516
1085,19645800000000,Gorman Elementary,1,1,10,6,2,1516
1086,19645800000000,Gorman Elementary,2,5,79,76,40,1516
1087,19645800000000,Gorman Elementary,3,0,6,2,0,1516
1088,19645800000000,Gorman Elementary,4,1,30,38,30,1516
1089,19645800000000,Gorman Elementary,5,75,716,568,164,1516
1090,19645800000000,Gorman Elementary,6,11,92,34,8,1516
1091,19645800000000,Gorman Elementary,7,112,1218,828,334,1516
1092,19645800000000,Gorman Elementary,9,12,121,78,30,1516
1093,19645900000000,Hawthorne,2,7,183,14,12,1516
1094,19645900000000,Hawthorne,3,2,118,4,2,1516
1095,19645900000000,Hawthorne,4,5,137,10,8,1516
1096,19645900000000,Hawthorne,5,92,6198,180,114,1516
1097,19645900000000,Hawthorne,6,10,1770,20,14,1516
1098,19645900000000,Hawthorne,7,3,189,4,4,1516
1099,19645900000000,Hawthorne,9,1,44,2,2,1516
1100,19646300000000,Hughes-Elizabeth Lakes Union Elementary,0,0,1,1,0,1516
1101,19646300000000,Hughes-Elizabeth Lakes Union Elementary,1,0,2,4,0,1516
1102,19646300000000,Hughes-Elizabeth Lakes Union Elementary,5,0,6,840,282,1516
1103,19646300000000,Hughes-Elizabeth Lakes Union Elementary,6,0,1,222,56,1516
1104,19646300000000,Hughes-Elizabeth Lakes Union Elementary,7,0,26,2,0,1516
1105,19646300000000,Hughes-Elizabeth Lakes Union Elementary,9,0,3,2,2,1516
1106,19646300000000,Inglewood Unified,0,0,22,2,0,1516
1107,19646300000000,Inglewood Unified,1,3,89,4,0,1516
1108,19646300000000,Inglewood Unified,2,7,38,14,6,1516
1109,19646300000000,Inglewood Unified,3,3,60,4,0,1516
1110,19646300000000,Inglewood Unified,4,3,34,6,0,1516
1111,19646300000000,Inglewood Unified,5,512,7602,840,282,1516
1112,19646300000000,Inglewood Unified,6,280,5202,444,112,1516
1113,19646300000000,Inglewood Unified,7,1,48,2,0,1516
1114,19646300000000,Inglewood Unified,9,2,67,2,2,1516
1115,19646600000000,La Canada Unified,2,110,1138,218,184,1516
1116,19646600000000,La Canada Unified,4,2,54,4,4,1516
1117,19646600000000,La Canada Unified,5,36,473,66,38,1516
1118,19646600000000,La Canada Unified,6,1,32,2,0,1516
1119,19646600000000,La Canada Unified,7,183,2072,344,266,1516
1120,19646600000000,La Canada Unified,9,13,305,26,18,1516
1121,19646800000000,Las Virgenes Unified,1,4,73,8,2,1516
1122,19646800000000,Las Virgenes Unified,2,61,762,116,76,1516
1123,19646800000000,Las Virgenes Unified,3,2,18,2,0,1516
1124,19646800000000,Las Virgenes Unified,4,12,98,24,20,1516
1125,19646800000000,Las Virgenes Unified,5,102,1183,172,92,1516
1126,19646800000000,Las Virgenes Unified,6,22,272,36,16,1516
1127,19646800000000,Las Virgenes Unified,7,757,8581,1376,850,1516
1128,19646800000000,Las Virgenes Unified,9,11,376,22,14,1516
1129,19646900000000,Lawndale Elementary,0,9,93,18,18,1516
1130,19646900000000,Lawndale Elementary,2,5,286,10,10,1516
1131,19646900000000,Lawndale Elementary,4,2,54,4,4,1516
1132,19646900000000,Lawndale Elementary,5,82,4690,162,160,1516
1133,19646900000000,Lawndale Elementary,6,15,617,30,26,1516
1134,19646900000000,Lawndale Elementary,7,4,271,8,8,1516
1135,19647100000000,Lennox,0,2,490,4,2,1516
1136,19647100000000,Lennox,5,258,6091,488,476,1516
1137,19647100000000,Lennox,6,2,233,4,4,1516
1138,19647100000000,Lennox,7,1,31,2,2,1516
1139,19647100000000,Lennox,9,1,7,2,2,1516
1140,19647300000000,Long Beach Unified,0,39,1446,328,168,1516
1141,19647300000000,Long Beach Unified,1,17,154,220,106,1516
1142,19647300000000,Long Beach Unified,2,459,5734,4006,2948,1516
1143,19647300000000,Long Beach Unified,3,94,1178,498,214,1516
1144,19647300000000,Long Beach Unified,4,294,2567,2938,2040,1516
1145,19647300000000,Long Beach Unified,5,3363,43607,61082,31702,1516
1146,19647300000000,Long Beach Unified,6,1042,10703,8314,3728,1516
1147,19647300000000,Long Beach Unified,7,916,10511,8630,5172,1516
1148,19647300000000,Long Beach Unified,9,75,1912,490,302,1516
1149,19647300000000,Los Angeles Unified,0,155,3533,328,168,1516
1150,19647300000000,Los Angeles Unified,1,120,1309,220,106,1516
1151,19647300000000,Los Angeles Unified,2,1761,23803,4006,2948,1516
1152,19647300000000,Los Angeles Unified,3,170,1969,498,214,1516
1153,19647300000000,Los Angeles Unified,4,1326,12279,2938,2040,1516
1154,19647300000000,Los Angeles Unified,5,31690,470360,61082,31702,1516
1155,19647300000000,Los Angeles Unified,6,3947,54833,8314,3728,1516
1156,19647300000000,Los Angeles Unified,7,4042,64186,8630,5172,1516
1157,19647300000000,Los Angeles Unified,9,221,7065,490,302,1516
1158,19647700000000,Lowell Joint,2,0,96,2,0,1516
1159,19647700000000,Lowell Joint,3,0,11,4,4,1516
1160,19647700000000,Lowell Joint,4,0,29,2,2,1516
1161,19647700000000,Lowell Joint,5,0,2098,1678,730,1516
1162,19647700000000,Lowell Joint,6,0,51,102,28,1516
1163,19647700000000,Lowell Joint,7,0,831,8,2,1516
1164,19647700000000,Lynwood Unified,2,1,17,2,0,1516
1165,19647700000000,Lynwood Unified,3,4,36,4,4,1516
1166,19647700000000,Lynwood Unified,4,1,6,2,2,1516
1167,19647700000000,Lynwood Unified,5,1122,13886,1678,730,1516
1168,19647700000000,Lynwood Unified,6,67,735,102,28,1516
1169,19647700000000,Lynwood Unified,7,5,135,8,2,1516
1170,19647900000000,Monrovia Unified,1,5,20,4,0,1516
1171,19647900000000,Monrovia Unified,2,8,221,16,12,1516
1172,19647900000000,Monrovia Unified,4,11,170,20,12,1516
1173,19647900000000,Monrovia Unified,5,312,3676,480,230,1516
1174,19647900000000,Monrovia Unified,6,62,400,96,50,1516
1175,19647900000000,Monrovia Unified,7,119,1217,204,130,1516
1176,19647900000000,Monrovia Unified,9,7,120,14,8,1516
1177,19648100000000,Montebello Unified,1,1,56,2,0,1516
1178,19648100000000,Montebello Unified,2,68,536,120,92,1516
1179,19648100000000,Montebello Unified,3,3,21,8,6,1516
1180,19648100000000,Montebello Unified,4,8,97,16,8,1516
1181,19648100000000,Montebello Unified,5,2436,27094,3922,1284,1516
1182,19648100000000,Montebello Unified,6,9,80,16,2,1516
1183,19648100000000,Montebello Unified,7,48,340,70,30,1516
1184,19648100000000,Montebello Unified,9,9,64,12,6,1516
1185,19648400000000,Norwalk-La Mirada Unified,0,3,104,6,0,1516
1186,19648400000000,Norwalk-La Mirada Unified,1,1,30,4,2,1516
1187,19648400000000,Norwalk-La Mirada Unified,2,41,672,74,48,1516
1188,19648400000000,Norwalk-La Mirada Unified,3,17,106,18,4,1516
1189,19648400000000,Norwalk-La Mirada Unified,4,55,541,102,62,1516
1190,19648400000000,Norwalk-La Mirada Unified,5,1227,14875,2146,830,1516
1191,19648400000000,Norwalk-La Mirada Unified,6,44,448,86,28,1516
1192,19648400000000,Norwalk-La Mirada Unified,7,155,1722,274,108,1516
1193,19648400000000,Norwalk-La Mirada Unified,9,11,206,20,6,1516
1194,19648600000000,Palmdale Elementary,1,8,190,4,0,1516
1195,19648600000000,Palmdale Elementary,2,4,158,6,4,1516
1196,19648600000000,Palmdale Elementary,4,2,203,2,2,1516
1197,19648600000000,Palmdale Elementary,5,502,16284,402,124,1516
1198,19648600000000,Palmdale Elementary,6,112,3502,78,26,1516
1199,19648600000000,Palmdale Elementary,7,87,1447,64,18,1516
1200,19648600000000,Palmdale Elementary,9,0,164,6,0,1516
1201,19648700000000,Palos Verdes Peninsula Unified,1,1,26,4,0,1516
1202,19648700000000,Palos Verdes Peninsula Unified,2,264,3169,546,510,1516
1203,19648700000000,Palos Verdes Peninsula Unified,3,4,28,30,12,1516
1204,19648700000000,Palos Verdes Peninsula Unified,4,31,304,76,52,1516
1205,19648700000000,Palos Verdes Peninsula Unified,5,98,1298,2152,876,1516
1206,19648700000000,Palos Verdes Peninsula Unified,6,37,290,278,112,1516
1207,19648700000000,Palos Verdes Peninsula Unified,7,636,5688,1282,1016,1516
1208,19648700000000,Palos Verdes Peninsula Unified,9,27,696,66,58,1516
1209,19648700000000,Paramount Unified,0,2,14,2,0,1516
1210,19648700000000,Paramount Unified,1,0,9,4,0,1516
1211,19648700000000,Paramount Unified,2,9,118,546,510,1516
1212,19648700000000,Paramount Unified,3,12,108,30,12,1516
1213,19648700000000,Paramount Unified,4,9,84,76,52,1516
1214,19648700000000,Paramount Unified,5,1125,13670,2152,876,1516
1215,19648700000000,Paramount Unified,6,123,1277,278,112,1516
1216,19648700000000,Paramount Unified,7,13,163,1282,1016,1516
1217,19648700000000,Paramount Unified,9,7,104,66,58,1516
1218,19648800000000,Pasadena Unified,0,12,84,14,4,1516
1219,19648800000000,Pasadena Unified,1,5,62,10,4,1516
1220,19648800000000,Pasadena Unified,2,44,882,78,58,1516
1221,19648800000000,Pasadena Unified,3,5,44,4,2,1516
1222,19648800000000,Pasadena Unified,4,36,335,68,38,1516
1223,19648800000000,Pasadena Unified,5,1056,10929,1492,496,1516
1224,19648800000000,Pasadena Unified,6,227,2478,360,118,1516
1225,19648800000000,Pasadena Unified,7,198,3234,338,198,1516
1226,19648800000000,Pasadena Unified,9,34,444,48,18,1516
1227,19649100000000,Pomona Unified,0,3,44,6,2,1516
1228,19649100000000,Pomona Unified,1,1,47,2,0,1516
1229,19649100000000,Pomona Unified,2,90,868,172,112,1516
1230,19649100000000,Pomona Unified,3,3,40,4,0,1516
1231,19649100000000,Pomona Unified,4,24,294,46,28,1516
1232,19649100000000,Pomona Unified,5,1612,21135,2618,1008,1516
1233,19649100000000,Pomona Unified,6,113,1142,190,68,1516
1234,19649100000000,Pomona Unified,7,75,899,138,90,1516
1235,19649100000000,Pomona Unified,9,20,247,40,14,1516
1236,19649600000000,San Marino Unified,0,1,3,2,2,1516
1237,19649600000000,San Marino Unified,2,194,1782,370,326,1516
1238,19649600000000,San Marino Unified,4,1,47,2,2,1516
1239,19649600000000,San Marino Unified,5,28,279,54,30,1516
1240,19649600000000,San Marino Unified,6,4,20,8,6,1516
1241,19649600000000,San Marino Unified,7,99,769,192,160,1516
1242,19649600000000,San Marino Unified,9,5,226,10,8,1516
1243,19649800000000,Santa Monica-Malibu Unified,0,6,36,14,12,1516
1244,19649800000000,Santa Monica-Malibu Unified,1,3,32,6,2,1516
1245,19649800000000,Santa Monica-Malibu Unified,2,58,654,112,100,1516
1246,19649800000000,Santa Monica-Malibu Unified,3,2,21,4,4,1516
1247,19649800000000,Santa Monica-Malibu Unified,4,12,92,22,16,1516
1248,19649800000000,Santa Monica-Malibu Unified,5,340,3345,574,316,1516
1249,19649800000000,Santa Monica-Malibu Unified,6,97,785,166,88,1516
1250,19649800000000,Santa Monica-Malibu Unified,7,456,5627,864,654,1516
1251,19649800000000,Santa Monica-Malibu Unified,9,45,657,88,58,1516
1252,19650300000000,South Pasadena Unified,0,1,31,2,2,1516
1253,19650300000000,South Pasadena Unified,1,2,13,4,4,1516
1254,19650300000000,South Pasadena Unified,2,115,1562,222,184,1516
1255,19650300000000,South Pasadena Unified,3,1,9,2,2,1516
1256,19650300000000,South Pasadena Unified,4,12,118,24,24,1516
1257,19650300000000,South Pasadena Unified,5,92,1154,176,96,1516
1258,19650300000000,South Pasadena Unified,6,10,80,16,8,1516
1259,19650300000000,South Pasadena Unified,7,111,1372,208,162,1516
1260,19650300000000,South Pasadena Unified,9,6,394,12,8,1516
1261,19650500000000,Sulphur Springs Union,2,0,252,662,458,1516
1262,19650500000000,Sulphur Springs Union,3,0,9,4,2,1516
1263,19650500000000,Sulphur Springs Union,4,0,239,26,24,1516
1264,19650500000000,Sulphur Springs Union,5,0,2824,192,68,1516
1265,19650500000000,Sulphur Springs Union,7,0,1504,126,64,1516
1266,19650500000000,Sulphur Springs Union,9,0,234,18,10,1516
1267,19650500000000,Temple City Unified,2,340,3802,662,458,1516
1268,19650500000000,Temple City Unified,3,2,10,4,2,1516
1269,19650500000000,Temple City Unified,4,13,92,26,24,1516
1270,19650500000000,Temple City Unified,5,98,1230,192,68,1516
1271,19650500000000,Temple City Unified,7,65,552,126,64,1516
1272,19650500000000,Temple City Unified,9,9,164,18,10,1516
1273,19650600000000,Torrance Unified,0,18,279,38,18,1516
1274,19650600000000,Torrance Unified,1,10,57,20,4,1516
1275,19650600000000,Torrance Unified,2,615,7096,1172,888,1516
1276,19650600000000,Torrance Unified,3,19,132,40,16,1516
1277,19650600000000,Torrance Unified,4,131,1197,264,172,1516
1278,19650600000000,Torrance Unified,5,580,6842,1104,430,1516
1279,19650600000000,Torrance Unified,6,108,918,206,72,1516
1280,19650600000000,Torrance Unified,7,611,5575,1202,636,1516
1281,19650600000000,Torrance Unified,9,99,1789,192,112,1516
1282,19650900000000,West Covina Unified,0,14,82,28,0,1516
1283,19650900000000,West Covina Unified,1,6,41,16,2,1516
1284,19650900000000,West Covina Unified,2,82,1156,174,104,1516
1285,19650900000000,West Covina Unified,3,7,51,12,2,1516
1286,19650900000000,West Covina Unified,4,44,482,88,52,1516
1287,19650900000000,West Covina Unified,5,783,9056,1434,432,1516
1288,19650900000000,West Covina Unified,6,77,831,154,18,1516
1289,19650900000000,West Covina Unified,7,192,1707,384,44,1516
1290,19650900000000,West Covina Unified,9,32,306,56,8,1516
1291,19651300000000,Whittier Union High,0,5,59,4,0,1516
1292,19651300000000,Whittier Union High,1,5,26,8,4,1516
1293,19651300000000,Whittier Union High,2,29,125,58,48,1516
1294,19651300000000,Whittier Union High,3,7,20,14,8,1516
1295,19651300000000,Whittier Union High,4,35,126,58,44,1516
1296,19651300000000,Whittier Union High,5,2899,10947,5218,2682,1516
1297,19651300000000,Whittier Union High,6,31,101,60,24,1516
1298,19651300000000,Whittier Union High,7,282,1079,520,304,1516
1299,19651300000000,Whittier Union High,9,9,27,14,8,1516
1300,19651400000000,William S. Hart Union High,0,8,48,6,2,1516
1301,19651400000000,William S. Hart Union High,1,14,56,22,6,1516
1302,19651400000000,William S. Hart Union High,2,283,1618,540,414,1516
1303,19651400000000,William S. Hart Union High,3,12,38,18,10,1516
1304,19651400000000,William S. Hart Union High,4,193,1159,362,266,1516
1305,19651400000000,William S. Hart Union High,5,2346,10762,3310,1204,1516
1306,19651400000000,William S. Hart Union High,6,360,1370,462,176,1516
1307,19651400000000,William S. Hart Union High,7,1954,10818,3696,2126,1516
1308,19651400000000,William S. Hart Union High,9,245,1286,450,240,1516
1309,19734400000000,Compton Unified,1,5,43,8,0,1516
1310,19734400000000,Compton Unified,3,9,121,20,4,1516
1311,19734400000000,Compton Unified,5,926,17251,1752,508,1516
1312,19734400000000,Compton Unified,6,237,4211,412,64,1516
1313,19734400000000,Compton Unified,7,4,77,6,0,1516
1314,19734400000000,Compton Unified,9,3,69,6,2,1516
1315,19734500000000,Hacienda la Puente Unified,0,0,27,8,0,1516
1316,19734500000000,Hacienda la Puente Unified,1,5,28,10,0,1516
1317,19734500000000,Hacienda la Puente Unified,2,224,2455,908,624,1516
1318,19734500000000,Hacienda la Puente Unified,3,4,53,14,4,1516
1319,19734500000000,Hacienda la Puente Unified,4,37,349,284,156,1516
1320,19734500000000,Hacienda la Puente Unified,5,1326,15513,3630,1272,1516
1321,19734500000000,Hacienda la Puente Unified,6,20,178,60,12,1516
1322,19734500000000,Hacienda la Puente Unified,7,54,658,198,68,1516
1323,19734500000000,Hacienda la Puente Unified,9,6,106,28,6,1516
1324,19734500000000,Rowland Unified,0,3,103,8,0,1516
1325,19734500000000,Rowland Unified,1,2,22,10,0,1516
1326,19734500000000,Rowland Unified,2,247,2907,908,624,1516
1327,19734500000000,Rowland Unified,3,4,48,14,4,1516
1328,19734500000000,Rowland Unified,4,110,1113,284,156,1516
1329,19734500000000,Rowland Unified,5,719,9290,3630,1272,1516
1330,19734500000000,Rowland Unified,6,23,337,60,12,1516
1331,19734500000000,Rowland Unified,7,58,603,198,68,1516
1332,19734500000000,Rowland Unified,9,11,180,28,6,1516
1333,19734600000000,Walnut Valley Unified,1,2,12,4,0,1516
1334,19734600000000,Walnut Valley Unified,2,843,8288,1670,1314,1516
1335,19734600000000,Walnut Valley Unified,3,10,89,20,8,1516
1336,19734600000000,Walnut Valley Unified,4,77,804,154,108,1516
1337,19734600000000,Walnut Valley Unified,5,291,3332,564,224,1516
1338,19734600000000,Walnut Valley Unified,6,40,323,82,44,1516
1339,19734600000000,Walnut Valley Unified,7,145,1214,294,172,1516
1340,19734600000000,Walnut Valley Unified,9,11,404,22,16,1516
1341,19752900000000,San Gabriel Unified,0,3,74,2,2,1516
1342,19752900000000,San Gabriel Unified,1,0,14,6,0,1516
1343,19752900000000,San Gabriel Unified,2,245,2688,424,322,1516
1344,19752900000000,San Gabriel Unified,3,2,11,2,2,1516
1345,19752900000000,San Gabriel Unified,4,20,147,32,20,1516
1346,19752900000000,San Gabriel Unified,5,324,2749,618,132,1516
1347,19752900000000,San Gabriel Unified,6,17,122,34,6,1516
1348,19752900000000,San Gabriel Unified,7,82,521,196,48,1516
1349,19752900000000,San Gabriel Unified,9,4,104,20,2,1516
1350,19753100000000,Acton-Agua Dulce Unified,0,18,198,18,4,1516
1351,19753100000000,Acton-Agua Dulce Unified,1,9,50,2,0,1516
1352,19753100000000,Acton-Agua Dulce Unified,2,15,273,14,4,1516
1353,19753100000000,Acton-Agua Dulce Unified,3,7,19,4,2,1516
1354,19753100000000,Acton-Agua Dulce Unified,4,6,127,6,0,1516
1355,19753100000000,Acton-Agua Dulce Unified,5,519,2483,328,48,1516
1356,19753100000000,Acton-Agua Dulce Unified,6,157,566,60,4,1516
1357,19753100000000,Acton-Agua Dulce Unified,7,197,3352,272,88,1516
1358,19753100000000,Acton-Agua Dulce Unified,9,25,407,46,6,1516
1359,19753300000000,Manhattan Beach Unified,0,0,5,1,0,1516
1360,19753300000000,Manhattan Beach Unified,2,50,648,102,102,1516
1361,19753300000000,Manhattan Beach Unified,3,2,9,4,4,1516
1362,19753300000000,Manhattan Beach Unified,4,7,70,14,14,1516
1363,19753300000000,Manhattan Beach Unified,5,99,796,192,190,1516
1364,19753300000000,Manhattan Beach Unified,6,36,170,66,64,1516
1365,19753300000000,Manhattan Beach Unified,7,338,4244,652,648,1516
1366,19753300000000,Manhattan Beach Unified,9,68,829,134,132,1516
1367,19753400000000,Redondo Beach Unified,1,3,44,2,2,1516
1368,19753400000000,Redondo Beach Unified,2,52,946,102,86,1516
1369,19753400000000,Redondo Beach Unified,3,5,61,12,10,1516
1370,19753400000000,Redondo Beach Unified,4,23,225,42,26,1516
1371,19753400000000,Redondo Beach Unified,5,184,2215,348,212,1516
1372,19753400000000,Redondo Beach Unified,6,66,496,126,72,1516
1373,19753400000000,Redondo Beach Unified,7,326,4694,576,414,1516
1374,19753400000000,Redondo Beach Unified,9,26,848,54,38,1516
1375,19756600000000,SBE - New West Charter,0,0,10,4,0,1516
1376,19756600000000,SBE - New West Charter,1,1,7,2,2,1516
1377,19756600000000,SBE - New West Charter,2,5,67,8,8,1516
1378,19756600000000,SBE - New West Charter,5,22,220,44,42,1516
1379,19756600000000,SBE - New West Charter,6,13,65,24,22,1516
1380,19756600000000,SBE - New West Charter,7,30,399,48,48,1516
1381,19756600000000,SBE - New West Charter,9,4,44,16,14,1516
1382,19757000000000,SBE - The School of Arts and Enterprise,0,1,16,6,4,1516
1383,19757000000000,SBE - The School of Arts and Enterprise,2,1,7,2,0,1516
1384,19757000000000,SBE - The School of Arts and Enterprise,4,1,7,2,0,1516
1385,19757000000000,SBE - The School of Arts and Enterprise,5,73,550,128,80,1516
1386,19757000000000,SBE - The School of Arts and Enterprise,6,8,37,14,8,1516
