,CDS_CODE,District_Code,Function_Code,Function,Amount,Year
0,1100170000000,10017,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,10755752.489999996,1415
1,1100170000000,10017,5400,Insurance                                                                                                                                                                                                                                                 ,3652.71,1415
2,1100170000000,10017,5900,Communications                                                                                                                                                                                                                                            ,1329205.2300000002,1415
3,1100170000000,10017,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,273962.33,1415
4,1100170000000,10017,9200,Accounts Receivable                                                                                                                                                                                                                                       ,225391.0,1415
5,1404020000000,40402,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,352337.6600000001,1415
6,1404100000000,40410,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5552172.150000001,1415
7,1404280000000,40428,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,7168646.09,1415
8,1405010000000,40501,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,10097.02,1415
9,1405010000000,40501,9200,Accounts Receivable                                                                                                                                                                                                                                       ,200841.77,1415
10,1611190000000,61119,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3622777.619999997,1415
11,1611190000000,61119,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,700044.28,1415
12,1611190000000,61119,9200,Accounts Receivable                                                                                                                                                                                                                                       ,589473.84,1415
13,1611270000000,61127,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2567750.5200000005,1415
14,1611270000000,61127,2200,Classified Support Salaries                                                                                                                                                                                                                               ,443720.59,1415
15,1611270000000,61127,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,21406.95,1415
16,1611270000000,61127,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,398474.21,1415
17,1611270000000,61127,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1882097.54,1415
18,1611270000000,61127,9200,Accounts Receivable                                                                                                                                                                                                                                       ,17681538.0,1415
19,1611430000000,61143,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,8723141.409999996,1415
20,1611430000000,61143,9200,Accounts Receivable                                                                                                                                                                                                                                       ,23870.0,1415
21,1611500000000,61150,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,4245123.489999998,1415
22,1611500000000,61150,2200,Classified Support Salaries                                                                                                                                                                                                                               ,170564.37,1415
23,1611500000000,61150,9200,Accounts Receivable                                                                                                                                                                                                                                       ,27356170.85,1415
24,1611680000000,61168,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,550789.6000000001,1415
25,1611680000000,61168,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,100242.87,1415
26,1611680000000,61168,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,296586.24,1415
27,1611760000000,61176,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,17954137.030000012,1415
28,1611760000000,61176,2200,Classified Support Salaries                                                                                                                                                                                                                               ,445667.2899999999,1415
29,1611760000000,61176,9200,Accounts Receivable                                                                                                                                                                                                                                       ,17805555.12,1415
30,1611920000000,61192,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,4378130.679999994,1415
31,1611920000000,61192,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,22878.42000000001,1415
32,1611920000000,61192,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,545530.96,1415
33,1611920000000,61192,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,290727.52,1415
34,1611920000000,61192,7310,Transfers of Indirect Costs                                                                                                                                                                                                                               ,215365.85,1415
35,1611920000000,61192,9200,Accounts Receivable                                                                                                                                                                                                                                       ,3435961.0,1415
36,1612000000000,61200,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3996141.140000001,1415
37,1612000000000,61200,9200,Accounts Receivable                                                                                                                                                                                                                                       ,3119714.5700000008,1415
38,1612180000000,61218,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,61958.76,1415
39,1612340000000,61234,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3990757.3999999966,1415
40,1612340000000,61234,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,44411.46,1415
41,1612340000000,61234,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,168576.50000000006,1415
42,1612340000000,61234,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,369819.9,1415
43,1612340000000,61234,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,3474916.7400000007,1415
44,1612340000000,61234,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1618107.41,1415
45,1612420000000,61242,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,9895041.14,1415
46,1612420000000,61242,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,130818.37,1415
47,1612420000000,61242,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,380275.28,1415
48,1612420000000,61242,5400,Insurance                                                                                                                                                                                                                                                 ,80546.73,1415
49,1612420000000,61242,5900,Communications                                                                                                                                                                                                                                            ,9607.920000000002,1415
50,1612420000000,61242,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,209358.17,1415
51,1612420000000,61242,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1403453.59,1415
52,1612590000000,61259,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,25000360.52000001,1415
53,1612590000000,61259,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1852748.35,1415
54,1612750000000,61275,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,443894.37,1415
55,1612750000000,61275,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,36770.86,1415
56,1612750000000,61275,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,437040.98,1415
57,1612750000000,61275,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,36192.12,1415
58,1612750000000,61275,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1431166.9800000002,1415
59,1612910000000,61291,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5425969.539999998,1415
60,1612910000000,61291,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,234240.09,1415
61,1612910000000,61291,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1152054.0,1415
62,1613090000000,61309,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,7349950.430000002,1415
63,1613090000000,61309,5900,Communications                                                                                                                                                                                                                                            ,43351.25,1415
64,1613090000000,61309,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,76601.88,1415
65,1613090000000,61309,7310,Transfers of Indirect Costs                                                                                                                                                                                                                               ,6031.91,1415
66,1613090000000,61309,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4695707.530000001,1415
67,1613090000000,61309,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1924092.0,1415
68,1750930000000,75093,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1720461.41,1415
69,1750930000000,75093,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,377624.7800000001,1415
70,1750930000000,75093,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,86042.07,1415
71,1750930000000,75093,9200,Accounts Receivable                                                                                                                                                                                                                                       ,529090.04,1415
72,1751010000000,75101,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,7303582.660000003,1415
73,1751010000000,75101,2200,Classified Support Salaries                                                                                                                                                                                                                               ,229729.22999999995,1415
74,1751010000000,75101,9200,Accounts Receivable                                                                                                                                                                                                                                       ,16358269.39,1415
75,1751190000000,75119,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,19199.5,1415
76,1751190000000,75119,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,269241.14,1415
77,2100250000000,10025,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,1481.59,1415
78,2100250000000,10025,9200,Accounts Receivable                                                                                                                                                                                                                                       ,502348.92,1415
79,2613330000000,61333,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,48543.55,1415
80,3100330000000,10033,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,588289.4299999999,1415
81,3100330000000,10033,9200,Accounts Receivable                                                                                                                                                                                                                                       ,139783.0,1415
82,3739810000000,73981,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,424381.33,1415
83,3739810000000,73981,9200,Accounts Receivable                                                                                                                                                                                                                                       ,3275233.25,1415
84,4100410000000,10041,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5243654.579999998,1415
85,4100410000000,10041,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,19436.0,1415
86,4100410000000,10041,5900,Communications                                                                                                                                                                                                                                            ,8009.52,1415
87,4100410000000,10041,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,120149.27,1415
88,4100410000000,10041,9200,Accounts Receivable                                                                                                                                                                                                                                       ,16929305.1,1415
89,4100410114991,10041,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,14796.0,1415
90,4100410114991,10041,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,2157.4,1415
91,4100410114991,10041,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,53887.0,1415
92,4100410114991,10041,9200,Accounts Receivable                                                                                                                                                                                                                                       ,17327.0,1415
93,4613820000000,61382,9200,Accounts Receivable                                                                                                                                                                                                                                       ,39677.3,1415
94,4614080000000,61408,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,13146.85,1415
95,4614080000000,61408,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,48850.65999999999,1415
96,4614080000000,61408,5100,Subagreements for Services                                                                                                                                                                                                                                ,92144.28,1415
97,4614080000000,61408,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1436585.46,1415
98,4614080000000,61408,9200,Accounts Receivable                                                                                                                                                                                                                                       ,205003.88,1415
99,4614240000000,61424,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2642581.3200000026,1415
100,4614240000000,61424,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,155008.38,1415
101,4614240000000,61424,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,7014465.21,1415
102,4614240000000,61424,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1253257.27,1415
103,4614320000000,61432,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,58208.06,1415
104,4614320000000,61432,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,17377.289999999994,1415
105,4614320000000,61432,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,178109.90000000005,1415
106,4614320000000,61432,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,11778.21,1415
107,4614320000000,61432,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,567806.0200000001,1415
108,4614320000000,61432,9200,Accounts Receivable                                                                                                                                                                                                                                       ,394439.98,1415
109,4614400000000,61440,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,27789.29,1415
110,4614400000000,61440,9200,Accounts Receivable                                                                                                                                                                                                                                       ,2790.28,1415
111,4614570000000,61457,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,16347.12,1415
112,4614570000000,61457,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,45027.22,1415
113,4614570000000,61457,9200,Accounts Receivable                                                                                                                                                                                                                                       ,81101.36,1415
114,4614990000000,61499,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,7582.49,1415
115,4614990000000,61499,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,41287.85000000001,1415
116,4614990000000,61499,9200,Accounts Receivable                                                                                                                                                                                                                                       ,79544.95,1415
117,4615070000000,61507,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,194828.65,1415
118,4615070000000,61507,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,2137954.76,1415
119,4615070000000,61507,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1033327.24,1415
120,4615150000000,61515,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,301592.92,1415
121,4615150000000,61515,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,1719.66,1415
122,4615150000000,61515,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,430798.48,1415
123,4615150000000,61515,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,2610668.4599999995,1415
124,4615150000000,61515,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1265795.91,1415
125,4615230000000,61523,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,118535.88999999998,1415
126,4615230000000,61523,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1462.31,1415
127,4615230000000,61523,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1152502.8699999996,1415
128,4615230000000,61523,9200,Accounts Receivable                                                                                                                                                                                                                                       ,571072.3,1415
129,4615310000000,61531,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2432412.740000001,1415
130,4615310000000,61531,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,297.51,1415
131,4615310000000,61531,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1120679.0,1415
132,4615490000000,61549,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,522678.99,1415
133,4615490000000,61549,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,17101.019999999997,1415
134,4615490000000,61549,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1192844.7999999998,1415
135,4615490000000,61549,9200,Accounts Receivable                                                                                                                                                                                                                                       ,512051.75,1415
136,4733790000000,73379,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1198.41,1415
137,4733790000000,73379,9200,Accounts Receivable                                                                                                                                                                                                                                       ,38011.44,1415
138,4755070000000,75507,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,246034.78,1415
139,4755070000000,75507,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,11992.12,1415
140,4755070000000,75507,9200,Accounts Receivable                                                                                                                                                                                                                                       ,757927.03,1415
141,5100580000000,10058,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2300.6,1415
142,5100580000000,10058,2200,Classified Support Salaries                                                                                                                                                                                                                               ,919062.87,1415
143,5100580000000,10058,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,1916.56,1415
144,5100580000000,10058,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,16854.69,1415
145,5100580000000,10058,5900,Communications                                                                                                                                                                                                                                            ,845272.22,1415
146,5100580000000,10058,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,55887.59999999999,1415
147,5100580000000,10058,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,156401.97,1415
148,5100580000000,10058,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1035985.08,1415
149,5615560000000,61556,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,31318.69,1415
150,5615560000000,61556,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,137085.00999999998,1415
151,5615560000000,61556,5100,Subagreements for Services                                                                                                                                                                                                                                ,50913.28000000001,1415
