,CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,Year
895,19642100000000,ABC Unified,0,3,54,2,0,1415
896,19642100000000,ABC Unified,1,3,65,6,0,1415
897,19642100000000,ABC Unified,2,501,5172,974,668,1415
898,19642100000000,ABC Unified,3,13,164,24,4,1415
899,19642100000000,ABC Unified,4,196,2410,386,190,1415
900,19642100000000,ABC Unified,5,746,9428,1316,304,1415
901,19642100000000,ABC Unified,6,161,1846,302,104,1415
902,19642100000000,ABC Unified,7,131,1450,232,82,1415
903,19642100000000,ABC Unified,9,27,409,52,24,1415
904,19642500000000,Antelope Valley Union High,0,28,70,4,0,1415
905,19642500000000,Antelope Valley Union High,1,48,144,48,4,1415
906,19642500000000,Antelope Valley Union High,2,130,387,190,78,1415
907,19642500000000,Antelope Valley Union High,3,22,56,28,6,1415
908,19642500000000,Antelope Valley Union High,4,99,354,172,60,1415
909,19642500000000,Antelope Valley Union High,5,4289,14496,5742,1296,1415
910,19642500000000,Antelope Valley Union High,6,1331,4494,1578,314,1415
911,19642500000000,Antelope Valley Union High,7,1278,3979,1862,528,1415
912,19642500000000,Antelope Valley Union High,9,109,639,166,50,1415
913,19642600000000,Arcadia Unified,2,595,6226,1164,836,1415
914,19642600000000,Arcadia Unified,3,1,11,2,2,1415
915,19642600000000,Arcadia Unified,4,28,303,56,36,1415
916,19642600000000,Arcadia Unified,5,135,1345,238,92,1415
917,19642600000000,Arcadia Unified,6,21,187,42,16,1415
918,19642600000000,Arcadia Unified,7,143,1468,262,160,1415
919,19642600000000,Arcadia Unified,9,2,24,4,2,1415
920,19642800000000,Azusa Unified,1,1,23,2,0,1415
921,19642800000000,Azusa Unified,2,9,73,16,10,1415
922,19642800000000,Azusa Unified,3,1,6,2,0,1415
923,19642800000000,Azusa Unified,4,19,120,28,12,1415
924,19642800000000,Azusa Unified,5,692,8546,1176,302,1415
925,19642800000000,Azusa Unified,6,5,118,4,2,1415
926,19642800000000,Azusa Unified,7,37,345,54,14,1415
927,19642800000000,Azusa Unified,9,3,44,6,4,1415
928,19642900000000,Baldwin Park Unified,0,2,6,4,0,1415
929,19642900000000,Baldwin Park Unified,1,8,51,16,0,1415
930,19642900000000,Baldwin Park Unified,2,70,765,126,84,1415
931,19642900000000,Baldwin Park Unified,3,9,33,12,0,1415
932,19642900000000,Baldwin Park Unified,4,37,329,66,20,1415
933,19642900000000,Baldwin Park Unified,5,1713,15842,3062,592,1415
934,19642900000000,Baldwin Park Unified,6,117,592,208,4,1415
935,19642900000000,Baldwin Park Unified,7,125,610,254,0,1415
936,19642900000000,Baldwin Park Unified,9,32,88,58,0,1415
937,19643000000000,Bassett Unified,1,1,7,4,0,1415
938,19643000000000,Bassett Unified,2,4,93,70,46,1415
939,19643000000000,Bassett Unified,3,0,2,13,1,1415
940,19643000000000,Bassett Unified,4,3,32,114,72,1415
941,19643000000000,Bassett Unified,5,293,3731,1768,560,1415
942,19643000000000,Bassett Unified,6,4,25,320,64,1415
943,19643000000000,Bassett Unified,7,4,55,280,98,1415
944,19643000000000,Bassett Unified,9,0,14,34,10,1415
945,19643000000000,Bellflower Unified,1,0,54,4,0,1415
946,19643000000000,Bellflower Unified,2,36,505,70,46,1415
947,19643000000000,Bellflower Unified,3,14,128,26,2,1415
948,19643000000000,Bellflower Unified,4,56,581,114,72,1415
949,19643000000000,Bellflower Unified,5,672,8262,1768,560,1415
950,19643000000000,Bellflower Unified,6,164,1795,320,64,1415
951,19643000000000,Bellflower Unified,7,140,1486,280,98,1415
952,19643000000000,Bellflower Unified,9,17,330,34,10,1415
953,19643100000000,Beverly Hills Unified,2,54,529,98,70,1415
954,19643100000000,Beverly Hills Unified,4,9,41,18,8,1415
955,19643100000000,Beverly Hills Unified,5,40,319,70,30,1415
956,19643100000000,Beverly Hills Unified,6,28,142,52,30,1415
957,19643100000000,Beverly Hills Unified,7,322,3067,594,392,1415
958,19643100000000,Beverly Hills Unified,9,3,95,4,4,1415
959,19643300000000,Bonita Unified,0,15,202,26,12,1415
960,19643300000000,Bonita Unified,1,3,22,6,2,1415
961,19643300000000,Bonita Unified,2,38,528,68,48,1415
962,19643300000000,Bonita Unified,4,9,236,20,16,1415
963,19643300000000,Bonita Unified,5,413,5108,750,304,1415
964,19643300000000,Bonita Unified,6,35,317,60,20,1415
965,19643300000000,Bonita Unified,7,281,3210,526,258,1415
966,19643300000000,Bonita Unified,9,43,508,78,36,1415
967,19643400000000,Burbank Unified,0,8,166,16,2,1415
968,19643400000000,Burbank Unified,2,82,865,162,116,1415
969,19643400000000,Burbank Unified,3,1,22,2,0,1415
970,19643400000000,Burbank Unified,4,83,634,160,92,1415
971,19643400000000,Burbank Unified,5,716,6374,1230,288,1415
972,19643400000000,Burbank Unified,6,52,448,92,26,1415
973,19643400000000,Burbank Unified,7,704,7289,1350,596,1415
974,19643400000000,Burbank Unified,9,32,494,56,24,1415
975,19643500000000,Castaic Union,1,0,2,6,0,1415
976,19643500000000,Castaic Union,2,0,107,90,52,1415
977,19643500000000,Castaic Union,3,0,5,30,6,1415
978,19643500000000,Castaic Union,4,0,84,36,18,1415
979,19643500000000,Castaic Union,5,0,1043,2174,666,1415
980,19643500000000,Castaic Union,6,0,61,522,154,1415
981,19643500000000,Castaic Union,7,0,1180,96,40,1415
982,19643500000000,Castaic Union,9,0,86,42,12,1415
983,19643500000000,Centinela Valley Union High,0,71,412,10,8,1415
984,19643500000000,Centinela Valley Union High,1,8,26,6,0,1415
985,19643500000000,Centinela Valley Union High,2,51,177,90,52,1415
986,19643500000000,Centinela Valley Union High,3,17,66,30,6,1415
987,19643500000000,Centinela Valley Union High,4,17,69,36,18,1415
988,19643500000000,Centinela Valley Union High,5,1374,5492,2174,666,1415
989,19643500000000,Centinela Valley Union High,6,380,1224,522,154,1415
990,19643500000000,Centinela Valley Union High,7,81,267,96,40,1415
991,19643500000000,Centinela Valley Union High,9,30,145,42,12,1415
992,19643800000000,Charter Oak Unified,1,2,31,4,2,1415
993,19643800000000,Charter Oak Unified,2,18,233,34,26,1415
994,19643800000000,Charter Oak Unified,3,1,22,2,0,1415
995,19643800000000,Charter Oak Unified,4,10,124,20,8,1415
996,19643800000000,Charter Oak Unified,5,313,3261,602,240,1415
997,19643800000000,Charter Oak Unified,6,14,170,26,10,1415
998,19643800000000,Charter Oak Unified,7,106,1167,208,76,1415
999,19643800000000,Charter Oak Unified,9,20,150,40,20,1415
1000,19643900000000,Claremont Unified,0,22,219,34,20,1415
1001,19643900000000,Claremont Unified,1,4,15,8,6,1415
1002,19643900000000,Claremont Unified,2,62,639,122,102,1415
1003,19643900000000,Claremont Unified,3,1,14,2,0,1415
1004,19643900000000,Claremont Unified,4,7,105,14,10,1415
1005,19643900000000,Claremont Unified,5,236,2801,452,276,1415
1006,19643900000000,Claremont Unified,6,30,384,58,34,1415
1007,19643900000000,Claremont Unified,7,232,2493,438,302,1415
1008,19643900000000,Claremont Unified,9,28,376,52,32,1415
1009,19644400000000,Covina-Valley Unified,1,2,39,4,0,1415
1010,19644400000000,Covina-Valley Unified,2,65,652,264,220,1415
1011,19644400000000,Covina-Valley Unified,3,5,32,16,2,1415
1012,19644400000000,Covina-Valley Unified,4,36,339,80,58,1415
1013,19644400000000,Covina-Valley Unified,5,861,9477,1996,970,1415
1014,19644400000000,Covina-Valley Unified,6,45,371,310,160,1415
1015,19644400000000,Covina-Valley Unified,7,140,1278,494,314,1415
1016,19644400000000,Covina-Valley Unified,9,2,70,14,4,1415
1017,19644400000000,Culver City Unified,1,2,18,4,0,1415
1018,19644400000000,Culver City Unified,2,68,706,264,220,1415
1019,19644400000000,Culver City Unified,3,3,28,16,2,1415
1020,19644400000000,Culver City Unified,4,8,117,80,58,1415
1021,19644400000000,Culver City Unified,5,221,2676,1996,970,1415
1022,19644400000000,Culver City Unified,6,118,1087,310,160,1415
1023,19644400000000,Culver City Unified,7,126,1763,494,314,1415
1024,19644400000000,Culver City Unified,9,4,361,14,4,1415
1025,19644500000000,Downey Unified,1,10,52,18,2,1415
1026,19644500000000,Downey Unified,2,55,413,112,96,1415
1027,19644500000000,Downey Unified,3,3,51,6,4,1415
1028,19644500000000,Downey Unified,4,28,229,60,34,1415
1029,19644500000000,Downey Unified,5,1848,20002,3668,1442,1415
1030,19644500000000,Downey Unified,6,64,650,126,44,1415
1031,19644500000000,Downey Unified,7,142,1211,284,142,1415
1032,19644500000000,Downey Unified,9,4,90,6,2,1415
1033,19644700000000,Duarte Unified,0,1,13,2,0,1415
1034,19644700000000,Duarte Unified,1,1,6,2,0,1415
1035,19644700000000,Duarte Unified,2,14,128,30,12,1415
1036,19644700000000,Duarte Unified,4,19,164,36,20,1415
1037,19644700000000,Duarte Unified,5,303,2958,574,144,1415
1038,19644700000000,Duarte Unified,6,25,204,58,24,1415
1039,19644700000000,Duarte Unified,7,37,340,74,32,1415
1040,19644700000000,Duarte Unified,9,5,77,10,2,1415
1041,19645200000000,El Monte Union High,1,5,13,8,4,1415
1042,19645200000000,El Monte Union High,2,493,1833,900,670,1415
1043,19645200000000,El Monte Union High,3,2,3,4,2,1415
1044,19645200000000,El Monte Union High,4,4,12,8,6,1415
1045,19645200000000,El Monte Union High,5,1910,7262,3076,1074,1415
1046,19645200000000,El Monte Union High,6,5,24,10,2,1415
1047,19645200000000,El Monte Union High,7,31,150,52,18,1415
1048,19645200000000,El Monte Union High,9,21,91,44,30,1415
1049,19645300000000,El Rancho Unified,0,2,8,2,0,1415
1050,19645300000000,El Rancho Unified,1,1,11,2,0,1415
1051,19645300000000,El Rancho Unified,2,5,29,8,6,1415
1052,19645300000000,El Rancho Unified,4,3,34,6,6,1415
1053,19645300000000,El Rancho Unified,5,795,8930,1416,560,1415
1054,19645300000000,El Rancho Unified,6,2,29,4,2,1415
1055,19645300000000,El Rancho Unified,7,9,82,12,2,1415
1056,19645300000000,El Rancho Unified,9,1,5,2,0,1415
1057,19645400000000,El Segundo Unified,1,4,17,8,0,1415
1058,19645400000000,El Segundo Unified,2,19,234,34,30,1415
1059,19645400000000,El Segundo Unified,3,1,21,2,2,1415
1060,19645400000000,El Segundo Unified,4,11,52,22,20,1415
1061,19645400000000,El Segundo Unified,5,13,268,20,6,1415
1062,19645400000000,El Segundo Unified,6,16,147,34,16,1415
1063,19645400000000,El Segundo Unified,7,238,2308,476,330,1415
1064,19645400000000,El Segundo Unified,9,34,427,68,46,1415
1065,19645700000000,Glendale Unified,1,6,46,10,2,1415
1066,19645700000000,Glendale Unified,2,290,3102,572,466,1415
1067,19645700000000,Glendale Unified,3,5,26,10,10,1415
1068,19645700000000,Glendale Unified,4,183,1682,312,178,1415
1069,19645700000000,Glendale Unified,5,534,6041,880,276,1415
1070,19645700000000,Glendale Unified,6,24,337,42,16,1415
1071,19645700000000,Glendale Unified,7,1265,14391,2282,1128,1415
1072,19645700000000,Glendale Unified,9,15,543,26,6,1415
1073,19645800000000,Glendora Unified,0,0,7,4,0,1415
1074,19645800000000,Glendora Unified,1,3,19,8,4,1415
1075,19645800000000,Glendora Unified,2,34,513,82,50,1415
1076,19645800000000,Glendora Unified,3,2,13,6,0,1415
1077,19645800000000,Glendora Unified,4,19,177,42,34,1415
1078,19645800000000,Glendora Unified,5,243,3206,600,176,1415
1079,19645800000000,Glendora Unified,6,13,110,38,10,1415
1080,19645800000000,Glendora Unified,7,310,3373,810,318,1415
1081,19645800000000,Glendora Unified,9,28,315,52,26,1415
1082,19645800000000,Gorman Elementary,0,3,40,4,0,1415
1083,19645800000000,Gorman Elementary,1,2,19,8,4,1415
1084,19645800000000,Gorman Elementary,2,7,91,82,50,1415
1085,19645800000000,Gorman Elementary,3,2,6,6,0,1415
1086,19645800000000,Gorman Elementary,4,2,35,42,34,1415
1087,19645800000000,Gorman Elementary,5,59,610,600,176,1415
1088,19645800000000,Gorman Elementary,6,6,98,38,10,1415
1089,19645800000000,Gorman Elementary,7,93,1144,810,318,1415
1090,19645800000000,Gorman Elementary,9,0,7,52,26,1415
1091,19645900000000,Hawthorne,2,9,178,18,18,1415
1092,19645900000000,Hawthorne,3,1,121,2,2,1415
1093,19645900000000,Hawthorne,4,5,144,10,8,1415
1094,19645900000000,Hawthorne,5,81,6255,160,112,1415
1095,19645900000000,Hawthorne,6,10,1843,20,12,1415
1096,19645900000000,Hawthorne,7,3,191,4,4,1415
1097,19645900000000,Hawthorne,9,2,39,4,4,1415
1098,19646300000000,Hughes-Elizabeth Lakes Union Elementary,0,0,4,4,2,1415
1099,19646300000000,Hughes-Elizabeth Lakes Union Elementary,1,0,1,1,0,1415
1100,19646300000000,Hughes-Elizabeth Lakes Union Elementary,2,0,1,2,2,1415
1101,19646300000000,Hughes-Elizabeth Lakes Union Elementary,5,0,47,840,264,1415
1102,19646300000000,Hughes-Elizabeth Lakes Union Elementary,6,0,1,265,73,1415
1103,19646300000000,Hughes-Elizabeth Lakes Union Elementary,9,0,7,2,0,1415
1104,19646300000000,Inglewood Unified,0,3,31,4,2,1415
1105,19646300000000,Inglewood Unified,1,3,93,2,0,1415
1106,19646300000000,Inglewood Unified,2,2,41,4,4,1415
1107,19646300000000,Inglewood Unified,3,4,58,6,0,1415
1108,19646300000000,Inglewood Unified,4,3,40,6,2,1415
1109,19646300000000,Inglewood Unified,5,500,7670,840,264,1415
1110,19646300000000,Inglewood Unified,6,313,5447,530,146,1415
1111,19646300000000,Inglewood Unified,9,1,45,2,0,1415
1112,19646600000000,La Canada Unified,1,2,9,4,0,1415
1113,19646600000000,La Canada Unified,2,81,1068,160,140,1415
1114,19646600000000,La Canada Unified,5,43,468,84,44,1415
1115,19646600000000,La Canada Unified,7,214,2141,416,322,1415
1116,19646600000000,La Canada Unified,9,22,285,44,42,1415
1117,19646800000000,Las Virgenes Unified,1,3,78,8,0,1415
1118,19646800000000,Las Virgenes Unified,2,58,768,118,80,1415
1119,19646800000000,Las Virgenes Unified,3,3,15,6,2,1415
1120,19646800000000,Las Virgenes Unified,4,8,96,16,12,1415
1121,19646800000000,Las Virgenes Unified,5,92,1113,142,68,1415
1122,19646800000000,Las Virgenes Unified,6,23,258,38,24,1415
1123,19646800000000,Las Virgenes Unified,7,800,8593,1500,944,1415
1124,19646800000000,Las Virgenes Unified,9,15,330,30,24,1415
1125,19646900000000,Lawndale Elementary,0,2,92,4,4,1415
1126,19646900000000,Lawndale Elementary,2,10,305,20,20,1415
1127,19646900000000,Lawndale Elementary,3,1,56,2,2,1415
1128,19646900000000,Lawndale Elementary,5,86,4736,150,150,1415
1129,19646900000000,Lawndale Elementary,6,11,620,20,20,1415
1130,19646900000000,Lawndale Elementary,7,6,297,12,12,1415
1131,19647100000000,Lennox,0,1,218,2,2,1415
1132,19647100000000,Lennox,2,1,25,2,2,1415
1133,19647100000000,Lennox,5,256,6410,482,466,1415
1134,19647300000000,Long Beach Unified,0,34,1448,456,176,1415
1135,19647300000000,Long Beach Unified,1,11,143,220,108,1415
1136,19647300000000,Long Beach Unified,2,578,5921,4378,3026,1415
1137,19647300000000,Long Beach Unified,3,108,1281,416,150,1415
1138,19647300000000,Long Beach Unified,4,286,2639,2930,1860,1415
1139,19647300000000,Long Beach Unified,5,3613,44170,59852,28826,1415
1140,19647300000000,Long Beach Unified,6,1123,11446,8506,3754,1415
1141,19647300000000,Long Beach Unified,7,937,11153,8902,5228,1415
1142,19647300000000,Long Beach Unified,9,77,1508,518,310,1415
1143,19647300000000,Los Angeles Unified,0,192,3316,456,176,1415
1144,19647300000000,Los Angeles Unified,1,125,1507,220,108,1415
1145,19647300000000,Los Angeles Unified,2,1861,24361,4378,3026,1415
1146,19647300000000,Los Angeles Unified,3,132,2061,416,150,1415
1147,19647300000000,Los Angeles Unified,4,1310,12518,2930,1860,1415
1148,19647300000000,Los Angeles Unified,5,31396,476507,59852,28826,1415
1149,19647300000000,Los Angeles Unified,6,4030,56863,8506,3754,1415
1150,19647300000000,Los Angeles Unified,7,4079,63385,8902,5228,1415
1151,19647300000000,Los Angeles Unified,9,199,6165,518,310,1415
1152,19647700000000,Lowell Joint,3,0,9,8,4,1415
1153,19647700000000,Lowell Joint,4,0,30,2,0,1415
1154,19647700000000,Lowell Joint,5,0,2070,1722,732,1415
1155,19647700000000,Lowell Joint,6,0,44,114,28,1415
1156,19647700000000,Lowell Joint,7,0,897,10,4,1415
1157,19647700000000,Lynwood Unified,3,6,51,8,4,1415
1158,19647700000000,Lynwood Unified,4,1,5,2,0,1415
1159,19647700000000,Lynwood Unified,5,1085,13884,1722,732,1415
1160,19647700000000,Lynwood Unified,6,69,691,114,28,1415
1161,19647700000000,Lynwood Unified,7,4,119,10,4,1415
1162,19647900000000,Monrovia Unified,1,3,20,4,2,1415
1163,19647900000000,Monrovia Unified,2,24,214,36,30,1415
1164,19647900000000,Monrovia Unified,4,16,172,24,14,1415
1165,19647900000000,Monrovia Unified,5,297,3649,472,186,1415
1166,19647900000000,Monrovia Unified,6,45,425,66,24,1415
1167,19647900000000,Monrovia Unified,7,138,1304,238,148,1415
1168,19647900000000,Monrovia Unified,9,6,104,12,10,1415
1169,19648100000000,Montebello Unified,1,2,59,4,4,1415
1170,19648100000000,Montebello Unified,2,46,526,80,70,1415
1171,19648100000000,Montebello Unified,3,3,27,4,4,1415
1172,19648100000000,Montebello Unified,4,8,99,12,8,1415
1173,19648100000000,Montebello Unified,5,2525,27818,4004,1206,1415
1174,19648100000000,Montebello Unified,6,6,81,10,8,1415
1175,19648100000000,Montebello Unified,7,53,362,82,36,1415
1176,19648100000000,Montebello Unified,9,6,60,10,4,1415
1177,19648400000000,Norwalk-La Mirada Unified,0,2,64,6,6,1415
1178,19648400000000,Norwalk-La Mirada Unified,1,2,41,4,0,1415
1179,19648400000000,Norwalk-La Mirada Unified,2,54,681,92,64,1415
1180,19648400000000,Norwalk-La Mirada Unified,3,11,98,18,6,1415
1181,19648400000000,Norwalk-La Mirada Unified,4,42,548,82,48,1415
1182,19648400000000,Norwalk-La Mirada Unified,5,1248,15034,2186,718,1415
1183,19648400000000,Norwalk-La Mirada Unified,6,51,467,86,18,1415
1184,19648400000000,Norwalk-La Mirada Unified,7,180,1805,324,116,1415
1185,19648400000000,Norwalk-La Mirada Unified,9,17,222,30,22,1415
1186,19648600000000,Palmdale Elementary,0,10,88,2,2,1415
1187,19648600000000,Palmdale Elementary,1,12,208,8,0,1415
1188,19648600000000,Palmdale Elementary,2,4,149,4,2,1415
1189,19648600000000,Palmdale Elementary,3,1,35,2,0,1415
1190,19648600000000,Palmdale Elementary,5,431,15954,198,22,1415
1191,19648600000000,Palmdale Elementary,6,103,3654,40,6,1415
1192,19648600000000,Palmdale Elementary,7,86,1537,48,2,1415
1193,19648700000000,Palos Verdes Peninsula Unified,1,3,26,8,4,1415
1194,19648700000000,Palos Verdes Peninsula Unified,2,274,3165,564,480,1415
1195,19648700000000,Palos Verdes Peninsula Unified,3,8,27,26,10,1415
1196,19648700000000,Palos Verdes Peninsula Unified,4,30,304,80,56,1415
1197,19648700000000,Palos Verdes Peninsula Unified,5,73,1218,2144,792,1415
1198,19648700000000,Palos Verdes Peninsula Unified,6,35,307,276,76,1415
1199,19648700000000,Palos Verdes Peninsula Unified,7,644,5995,1308,1020,1415
1200,19648700000000,Palos Verdes Peninsula Unified,9,13,590,30,24,1415
1201,19648700000000,Paramount Unified,1,2,12,8,4,1415
1202,19648700000000,Paramount Unified,2,6,107,564,480,1415
1203,19648700000000,Paramount Unified,3,7,119,26,10,1415
1204,19648700000000,Paramount Unified,4,10,77,80,56,1415
1205,19648700000000,Paramount Unified,5,1158,13760,2144,792,1415
1206,19648700000000,Paramount Unified,6,120,1314,276,76,1415
1207,19648700000000,Paramount Unified,7,13,168,1308,1020,1415
1208,19648700000000,Paramount Unified,9,3,107,30,24,1415
1209,19648800000000,Pasadena Unified,0,12,206,24,2,1415
1210,19648800000000,Pasadena Unified,1,3,68,4,0,1415
1211,19648800000000,Pasadena Unified,2,37,868,62,46,1415
1212,19648800000000,Pasadena Unified,3,4,44,8,0,1415
1213,19648800000000,Pasadena Unified,4,26,327,48,28,1415
1214,19648800000000,Pasadena Unified,5,956,10837,1406,516,1415
1215,19648800000000,Pasadena Unified,6,267,2609,462,140,1415
1216,19648800000000,Pasadena Unified,7,215,3215,368,218,1415
1217,19648800000000,Pasadena Unified,9,38,412,58,48,1415
1218,19649100000000,Pomona Unified,0,2,47,2,2,1415
1219,19649100000000,Pomona Unified,1,0,38,2,0,1415
1220,19649100000000,Pomona Unified,2,94,934,176,108,1415
1221,19649100000000,Pomona Unified,3,4,29,6,2,1415
1222,19649100000000,Pomona Unified,4,27,313,52,36,1415
1223,19649100000000,Pomona Unified,5,1640,21512,2598,954,1415
1224,19649100000000,Pomona Unified,6,132,1227,226,90,1415
1225,19649100000000,Pomona Unified,7,73,961,132,72,1415
1226,19649100000000,Pomona Unified,9,25,250,46,22,1415
1227,19649600000000,San Marino Unified,2,157,1767,302,224,1415
1228,19649600000000,San Marino Unified,3,1,5,2,2,1415
1229,19649600000000,San Marino Unified,4,3,41,6,6,1415
1230,19649600000000,San Marino Unified,5,26,315,50,28,1415
1231,19649600000000,San Marino Unified,6,3,21,4,2,1415
1232,19649600000000,San Marino Unified,7,69,797,136,116,1415
1233,19649600000000,San Marino Unified,9,9,192,18,16,1415
1234,19649800000000,Santa Monica-Malibu Unified,2,67,657,130,124,1415
1235,19649800000000,Santa Monica-Malibu Unified,3,4,31,6,6,1415
1236,19649800000000,Santa Monica-Malibu Unified,4,8,83,16,16,1415
1237,19649800000000,Santa Monica-Malibu Unified,5,296,3341,526,376,1415
1238,19649800000000,Santa Monica-Malibu Unified,6,68,729,132,68,1415
1239,19649800000000,Santa Monica-Malibu Unified,7,451,5791,852,724,1415
1240,19649800000000,Santa Monica-Malibu Unified,9,36,610,68,56,1415
1241,19650300000000,South Pasadena Unified,0,2,28,4,2,1415
1242,19650300000000,South Pasadena Unified,1,1,16,2,2,1415
1243,19650300000000,South Pasadena Unified,2,161,1605,306,272,1415
1244,19650300000000,South Pasadena Unified,4,9,120,18,12,1415
1245,19650300000000,South Pasadena Unified,5,89,1154,168,88,1415
1246,19650300000000,South Pasadena Unified,6,12,79,24,16,1415
1247,19650300000000,South Pasadena Unified,7,100,1411,194,164,1415
1248,19650300000000,South Pasadena Unified,9,10,346,18,10,1415
1249,19650500000000,Sulphur Springs Union,1,0,10,2,0,1415
1250,19650500000000,Sulphur Springs Union,2,0,256,708,508,1415
1251,19650500000000,Sulphur Springs Union,3,0,14,2,2,1415
1252,19650500000000,Sulphur Springs Union,4,0,217,18,10,1415
1253,19650500000000,Sulphur Springs Union,5,0,2778,210,58,1415
1254,19650500000000,Sulphur Springs Union,6,0,329,4,2,1415
1255,19650500000000,Sulphur Springs Union,7,0,1602,106,64,1415
1256,19650500000000,Sulphur Springs Union,9,0,231,32,20,1415
1257,19650500000000,Temple City Unified,1,2,14,2,0,1415
1258,19650500000000,Temple City Unified,2,363,3791,708,508,1415
1259,19650500000000,Temple City Unified,3,1,9,2,2,1415
1260,19650500000000,Temple City Unified,4,9,89,18,10,1415
1261,19650500000000,Temple City Unified,5,110,1245,210,58,1415
1262,19650500000000,Temple City Unified,6,2,27,4,2,1415
1263,19650500000000,Temple City Unified,7,54,617,106,64,1415
1264,19650500000000,Temple City Unified,9,16,161,32,20,1415
1265,19650600000000,Torrance Unified,0,26,325,54,28,1415
1266,19650600000000,Torrance Unified,1,15,72,28,8,1415
1267,19650600000000,Torrance Unified,2,639,7123,1272,908,1415
1268,19650600000000,Torrance Unified,3,16,141,32,14,1415
1269,19650600000000,Torrance Unified,4,140,1210,278,182,1415
1270,19650600000000,Torrance Unified,5,571,6686,1090,408,1415
1271,19650600000000,Torrance Unified,6,121,951,220,90,1415
1272,19650600000000,Torrance Unified,7,570,5831,1098,536,1415
1273,19650600000000,Torrance Unified,9,94,1608,186,96,1415
1274,19650900000000,West Covina Unified,0,5,44,10,2,1415
1275,19650900000000,West Covina Unified,1,3,48,6,2,1415
1276,19650900000000,West Covina Unified,2,102,1224,212,136,1415
1277,19650900000000,West Covina Unified,3,1,61,2,0,1415
1278,19650900000000,West Covina Unified,4,57,538,116,66,1415
1279,19650900000000,West Covina Unified,5,761,8999,1360,414,1415
1280,19650900000000,West Covina Unified,6,83,1066,150,12,1415
1281,19650900000000,West Covina Unified,7,210,2164,384,40,1415
1282,19650900000000,West Covina Unified,9,8,69,14,4,1415
1283,19651300000000,Whittier Union High,1,17,33,30,12,1415
1284,19651300000000,Whittier Union High,2,33,130,66,56,1415
1285,19651300000000,Whittier Union High,3,8,20,14,8,1415
1286,19651300000000,Whittier Union High,4,45,129,80,46,1415
1287,19651300000000,Whittier Union High,5,2981,11417,5114,2568,1415
1288,19651300000000,Whittier Union High,6,33,111,64,30,1415
1289,19651300000000,Whittier Union High,7,287,1118,498,264,1415
1290,19651300000000,Whittier Union High,9,4,23,2,0,1415
1291,19651400000000,William S. Hart Union High,0,18,55,18,6,1415
1292,19651400000000,William S. Hart Union High,1,18,76,26,10,1415
1293,19651400000000,William S. Hart Union High,2,266,1615,502,404,1415
1294,19651400000000,William S. Hart Union High,3,14,40,26,8,1415
1295,19651400000000,William S. Hart Union High,4,217,1162,418,306,1415
1296,19651400000000,William S. Hart Union High,5,2165,10225,3042,1066,1415
1297,19651400000000,William S. Hart Union High,6,332,1354,444,148,1415
1298,19651400000000,William S. Hart Union High,7,2126,11312,3996,2294,1415
1299,19651400000000,William S. Hart Union High,9,146,1144,290,166,1415
1300,19734400000000,Compton Unified,0,2,15,2,2,1415
1301,19734400000000,Compton Unified,1,1,33,2,2,1415
1302,19734400000000,Compton Unified,3,10,150,20,2,1415
1303,19734400000000,Compton Unified,4,1,14,2,0,1415
1304,19734400000000,Compton Unified,5,1035,17494,1524,464,1415
1305,19734400000000,Compton Unified,6,303,4249,440,72,1415
1306,19734400000000,Compton Unified,7,5,74,4,0,1415
1307,19734400000000,Compton Unified,9,2,64,2,0,1415
1308,19734500000000,Hacienda la Puente Unified,0,1,2,2,0,1415
1309,19734500000000,Hacienda la Puente Unified,1,3,27,16,2,1415
1310,19734500000000,Hacienda la Puente Unified,2,240,2422,1056,660,1415
1311,19734500000000,Hacienda la Puente Unified,3,8,66,20,4,1415
1312,19734500000000,Hacienda la Puente Unified,4,27,349,276,152,1415
1313,19734500000000,Hacienda la Puente Unified,5,1350,15752,3394,808,1415
1314,19734500000000,Hacienda la Puente Unified,6,23,195,74,18,1415
1315,19734500000000,Hacienda la Puente Unified,7,85,711,224,70,1415
1316,19734500000000,Hacienda la Puente Unified,9,4,118,22,14,1415
1317,19734500000000,Rowland Unified,0,2,139,2,0,1415
1318,19734500000000,Rowland Unified,1,15,114,16,2,1415
1319,19734500000000,Rowland Unified,2,330,3007,1056,660,1415
1320,19734500000000,Rowland Unified,3,4,43,20,4,1415
1321,19734500000000,Rowland Unified,4,120,1190,276,152,1415
1322,19734500000000,Rowland Unified,5,702,9363,3394,808,1415
1323,19734500000000,Rowland Unified,6,26,385,74,18,1415
1324,19734500000000,Rowland Unified,7,47,690,224,70,1415
1325,19734500000000,Rowland Unified,9,9,124,22,14,1415
1326,19734600000000,Walnut Valley Unified,1,2,13,4,0,1415
1327,19734600000000,Walnut Valley Unified,2,880,8324,1742,1324,1415
1328,19734600000000,Walnut Valley Unified,3,15,103,30,20,1415
1329,19734600000000,Walnut Valley Unified,4,73,784,142,94,1415
1330,19734600000000,Walnut Valley Unified,5,332,3333,662,276,1415
1331,19734600000000,Walnut Valley Unified,6,41,347,84,30,1415
1332,19734600000000,Walnut Valley Unified,7,130,1280,272,130,1415
1333,19734600000000,Walnut Valley Unified,9,11,344,20,14,1415
