CDS_CODE,ETHNIC,GRADS,UC_GRADS
19651700000000,2,18,18
19651700000000,3,2,2
19651700000000,4,8,8
19651700000000,5,157,157
19651700000000,6,53,53
19651700000000,7,35,35
19734400000000,0,9,0
19734400000000,1,1,0
19734400000000,3,6,1
19734400000000,4,1,0
19734400000000,5,806,151
19734400000000,6,277,32
19734400000000,7,2,0
19734500000000,0,4,1
19734500000000,1,3,2
19734500000000,2,471,286
19734500000000,3,11,3
19734500000000,4,128,78
19734500000000,5,1699,441
19734500000000,6,43,7
19734500000000,7,109,38
19734500000000,9,15,8
19734600000000,1,1,0
19734600000000,2,905,300
19734600000000,3,15,5
19734600000000,4,113,27
19734600000000,5,326,49
19734600000000,6,49,9
19734600000000,7,163,23
19734600000000,9,6,2
19752900000000,0,11,0
19752900000000,1,2,0
19752900000000,2,287,194
19752900000000,3,6,0
19752900000000,4,12,8
19752900000000,5,381,41
19752900000000,6,21,0
19752900000000,7,87,13
19752900000000,9,9,1
19753100000000,0,2,2
19753100000000,2,1,1
19753100000000,5,34,29
19753100000000,7,65,57
19753100000000,9,1,1
19753300000000,1,1,0
19753300000000,2,54,49
19753300000000,4,2,2
19753300000000,5,75,65
19753300000000,6,24,23
19753300000000,7,353,309
19753300000000,9,47,39
19753400000000,1,6,3
19753400000000,2,61,49
19753400000000,3,5,2
19753400000000,4,15,13
19753400000000,5,174,77
19753400000000,6,50,21
19753400000000,7,306,189
19753400000000,9,21,9
19757000000000,0,2,1
19757000000000,1,1,1
19757000000000,2,1,1
19757000000000,3,1,0
19757000000000,4,1,1
19757000000000,5,74,50
19757000000000,6,9,3
19757000000000,7,5,3
19757100000000,2,1074,758
19757100000000,4,28,9
19757100000000,5,673,169
19757100000000,6,8,2
19757100000000,7,45,16
19757100000000,9,34,18
19765000000000,5,16,16
19765000000000,6,4,4
20102100000000,1,1,0
20102100000000,3,1,0
20102100000000,5,99,0
20102100000000,6,7,0
20102100000000,7,17,0
20102100000000,9,2,0
20652000000000,1,1,1
20652000000000,2,1,1
20652000000000,3,1,1
20652000000000,4,4,1
20652000000000,5,92,33
20652000000000,6,6,3
20652000000000,7,76,31
20652000000000,9,2,0
20652400000000,0,10,4
20652400000000,1,5,2
20652400000000,2,24,14
20652400000000,3,1,1
20652400000000,5,841,230
20652400000000,6,27,5
20652400000000,7,144,47
20755800000000,1,2,2
20755800000000,2,3,3
20755800000000,3,2,1
20755800000000,4,2,2
20755800000000,5,57,30
20755800000000,6,3,1
20755800000000,7,88,56
20755800000000,9,1,0
20756100000000,1,2,1
20756100000000,5,26,7
20756100000000,7,60,27
20756100000000,9,5,3
20764100000000,1,8,1
20764100000000,2,5,4
20764100000000,5,29,6
20764100000000,7,136,46
20764100000000,9,11,3
21102200000000,5,12,0
21102200000000,6,2,0
21102200000000,7,3,0
21102200000000,9,3,0
21654200000000,0,2,1
21654200000000,1,1,0
21654200000000,2,34,23
21654200000000,4,2,1
21654200000000,5,150,41
21654200000000,6,24,3
21654200000000,7,326,181
21654200000000,9,26,10
21654700000000,0,7,4
21654700000000,1,7,2
21654700000000,2,33,23
21654700000000,3,2,0
21654700000000,4,3,2
21654700000000,5,208,80
21654700000000,6,13,6
21654700000000,7,195,133
21654700000000,9,6,2
21654800000000,0,9,5
21654800000000,1,2,1
21654800000000,2,54,46
21654800000000,3,5,3
21654800000000,4,3,0
21654800000000,5,80,49
21654800000000,6,27,10
21654800000000,7,754,595
21654800000000,9,23,17
21733600000000,0,1,0
21733600000000,3,1,1
21733600000000,5,15,4
21733600000000,6,1,0
21733600000000,7,32,15
22102200000000,1,2,0
22102200000000,5,4,0
22102200000000,7,5,0
22102200000000,9,1,0
22655300000000,0,3,1
22655300000000,1,10,2
22655300000000,5,12,2
22655300000000,6,3,0
22655300000000,7,101,24
22655300000000,9,10,1
23102300000000,1,1,0
23102300000000,5,4,0
23102300000000,7,4,0
23655400000000,5,31,12
23655400000000,7,11,8
23655600000000,7,2,2
23655700000000,1,2,1
23655700000000,4,1,1
23655700000000,5,49,22
23655700000000,6,1,0
23655700000000,7,61,23
23655700000000,9,6,1
23655800000000,2,3,2
23655800000000,4,1,0
23655800000000,5,4,2
23655800000000,7,47,18
23656000000000,1,1,0
23656000000000,3,1,0
23656000000000,5,19,4
23656000000000,7,19,3
23656100000000,1,12,1
23656100000000,6,2,0
23656100000000,7,3,0
23656200000000,0,2,0
23656200000000,1,19,0
23656200000000,2,7,2
23656200000000,3,2,1
23656200000000,4,7,1
23656200000000,5,174,13
23656200000000,6,3,0
23656200000000,7,300,60
23656200000000,9,8,1
23738700000000,1,1,0
23738700000000,4,1,0
23738700000000,5,4,0
23738700000000,7,19,2
23739200000000,0,1,0
23739200000000,1,11,1
23739200000000,5,1,0
23739200000000,6,1,1
23739200000000,7,28,8
23739200000000,9,2,2
23752200000000,5,1,0
23752200000000,7,1,0
24102500000000,2,6,1
24102500000000,3,1,0
24102500000000,4,1,0
24102500000000,5,170,0
24102500000000,6,11,0
24102500000000,7,26,1
24102500000000,9,8,0
24657000000000,1,1,0
24657000000000,2,5,1
24657000000000,5,61,16
24657000000000,7,96,26
24657300000000,5,104,22
24657300000000,6,1,0
24657300000000,7,8,3
24657600000000,1,4,0
24657600000000,2,7,6
24657600000000,3,4,1
24657600000000,4,10,8
24657600000000,5,416,111
24657600000000,6,24,8
24657600000000,7,123,42
24657600000000,9,13,4
24657900000000,0,1,0
24657900000000,1,11,2
24657900000000,2,298,155
24657900000000,4,26,17
24657900000000,5,1254,335
24657900000000,6,75,13
24657900000000,7,453,158
24657900000000,9,45,18
24736200000000,2,2,1
24736200000000,5,63,14
24736200000000,7,40,7
24736200000000,9,3,1
24753200000000,0,3,0
24753200000000,1,1,1
24753200000000,5,99,23
24753200000000,6,8,0
24753200000000,7,32,8
24753700000000,2,4,3
24753700000000,3,2,0
24753700000000,4,1,1
24753700000000,5,154,49
24753700000000,7,18,5
25102600000000,7,1,1
25102600000000,9,1,1
25659000000000,5,1,0
25659000000000,7,9,1
25735900000000,1,4,2
25735900000000,5,38,10
25735900000000,7,55,20
25735900000000,9,2,1
26102600000000,0,2,0
26102600000000,1,1,0
26102600000000,2,1,0
26102600000000,3,1,0
26102600000000,5,98,0
26102600000000,6,15,0
26102600000000,7,31,0
26102600000000,9,1,0
26736700000000,1,1,0
26736700000000,5,11,0
26736700000000,7,9,0
26736900000000,0,26,17
26736900000000,5,22,3
26736900000000,9,3,1
27102700000000,0,6,0
27102700000000,1,2,0
27102700000000,2,2,0
27102700000000,3,1,0
27102700000000,4,1,0
27102700000000,5,104,1
27102700000000,6,8,0
27102700000000,7,31,0
27102700000000,9,5,0
27659900000000,0,2,2
27659900000000,2,4,4
27659900000000,5,29,21
27659900000000,7,124,98
27659900000000,9,11,5
27660700000000,1,2,0
27660700000000,2,1,1
27660700000000,3,1,0
27660700000000,4,6,2
27660700000000,5,377,58
27660700000000,6,1,0
27660700000000,7,29,8
27660700000000,9,1,0
27660900000000,1,1,1
27660900000000,2,52,35
27660900000000,3,25,9
27660900000000,4,38,20
27660900000000,5,287,95
27660900000000,6,57,26
27660900000000,7,187,97
27660900000000,9,31,17
27661300000000,0,2,1
27661300000000,1,1,0
27661300000000,2,10,5
27661300000000,3,1,0
27661300000000,5,19,3
27661300000000,6,4,0
27661300000000,7,88,24
27661600000000,0,1,1
27661600000000,1,6,1
27661600000000,2,37,22
27661600000000,3,9,2
27661600000000,4,87,39
27661600000000,5,1560,440
27661600000000,6,38,9
27661600000000,7,197,92
27661600000000,9,2,2
27738300000000,1,1,0
27738300000000,2,6,3
27738300000000,4,7,1
27738300000000,5,226,81
27738300000000,6,2,0
27738300000000,7,77,21
27751500000000,5,1,1
27751500000000,7,1,1
27754400000000,2,3,1
27754400000000,3,1,0
27754400000000,4,5,1
27754400000000,5,254,57
27754400000000,6,1,0
27754400000000,7,8,5
27754700000000,4,2,0
27754700000000,5,139,47
27754700000000,7,7,1
28102800000000,4,1,0
28102800000000,5,33,0
28102800000000,7,9,0
28662400000000,5,45,45
28662400000000,7,12,11
28662700000000,0,10,4
28662700000000,1,10,3
28662700000000,2,26,19
28662700000000,3,6,2
28662700000000,4,94,59
28662700000000,5,498,108
28662700000000,6,35,15
28662700000000,7,493,208
28662700000000,9,57,27
28662900000000,4,2,1
28662900000000,5,54,18
28662900000000,6,1,1
28662900000000,7,56,31
28662900000000,9,1,1
29103000000000,0,66,0
29103000000000,1,7,0
29103000000000,2,14,1
29103000000000,3,2,0
29103000000000,4,2,0
29103000000000,5,379,22
29103000000000,6,142,8
29103000000000,7,195,32
29103000000000,9,24,0
29663600000000,1,19,6
29663600000000,2,12,8
29663600000000,3,2,0
29663600000000,4,2,0
29663600000000,5,45,13
29663600000000,6,9,4
29663600000000,7,689,286
29663600000000,9,18,8
29664000000000,1,1,0
29664000000000,5,1,0
29664000000000,7,8,0
30103100000000,0,18,0
30103100000000,1,10,0
30103100000000,2,55,0
30103100000000,3,5,0
30103100000000,4,5,0
30103100000000,5,842,0
30103100000000,6,27,0
30103100000000,7,333,0
30103100000000,9,22,0
30664300000000,1,8,1
30664300000000,2,656,432
30664300000000,3,38,11
30664300000000,4,180,91
30664300000000,5,2592,662
30664300000000,6,113,26
30664300000000,7,667,223
30664300000000,9,188,88
30664500000000,1,4,1
30664500000000,2,99,77
30664500000000,3,2,2
30664500000000,4,11,9
30664500000000,5,134,48
30664500000000,6,13,9
30664500000000,7,247,141
30664500000000,9,5,3
30664600000000,0,6,4
30664600000000,1,12,5
30664600000000,2,205,157
30664600000000,3,8,3
30664600000000,4,68,40
30664600000000,5,887,320
30664600000000,6,63,24
30664600000000,7,2537,1442
30664600000000,9,217,132
30665100000000,0,2,1
30665100000000,1,10,3
30665100000000,2,606,500
30665100000000,3,8,3
30665100000000,4,121,85
30665100000000,5,1689,528
30665100000000,6,72,21
30665100000000,7,749,400
30665100000000,9,55,40
30665200000000,1,7,4
30665200000000,2,1317,936
30665200000000,3,25,6
30665200000000,4,58,30
30665200000000,5,1630,617
30665200000000,6,27,13
30665200000000,7,429,207
30665200000000,9,2,1
30665500000000,0,54,16
30665500000000,1,249,124
30665500000000,2,834,572
30665500000000,3,28,11
30665500000000,4,40,29
30665500000000,5,751,256
30665500000000,6,37,14
30665500000000,7,1474,785
30665500000000,9,51,17
30665600000000,0,2,2
30665600000000,1,1,1
30665600000000,2,7,7
30665600000000,4,1,1
30665600000000,5,24,24
30665600000000,6,6,6
30665600000000,7,199,197
30665600000000,9,4,4
30666000000000,1,7,3
30666000000000,2,75,59
30666000000000,3,12,2
30666000000000,4,12,6
30666000000000,5,607,198
30666000000000,6,31,13
30666000000000,7,903,572
30666000000000,9,7,4
30666200000000,0,8,5
30666200000000,1,15,4
30666200000000,2,241,175
30666200000000,3,14,4
30666200000000,4,48,21
30666200000000,5,986,219
30666200000000,6,26,8
30666200000000,7,912,424
30666200000000,9,12,4
30666500000000,0,2,1
30666500000000,1,3,2
30666500000000,2,243,199
30666500000000,3,7,2
30666500000000,4,27,20
30666500000000,5,611,180
30666500000000,6,32,9
30666500000000,7,1019,536
30666500000000,9,9,6
30666700000000,1,4,1
30666700000000,2,150,114
30666700000000,3,6,1
30666700000000,4,15,11
30666700000000,5,3284,1199
30666700000000,6,22,13
30666700000000,7,178,138
30666700000000,9,25,18
30736400000000,0,8,4
30736400000000,1,16,7
30736400000000,2,439,352
30736400000000,3,18,5
30736400000000,4,120,65
30736400000000,5,1329,405
30736400000000,6,94,42
30736400000000,7,2043,1086
30736400000000,9,115,60
30736500000000,0,6,4
30736500000000,1,7,3
30736500000000,2,916,702
30736500000000,3,8,4
30736500000000,4,52,33
30736500000000,5,236,89
30736500000000,6,46,17
30736500000000,7,799,483
30736500000000,9,79,56
30739200000000,1,4,1
30739200000000,2,93,83
30739200000000,3,3,2
30739200000000,4,23,15
30739200000000,5,159,75
30739200000000,6,23,13
30739200000000,7,522,314
30739200000000,9,19,11
31103100000000,1,1,0
31103100000000,5,3,0
31103100000000,6,3,0
31103100000000,7,18,0
31103100000000,9,1,0
31668000000000,1,5,0
31668000000000,5,10,0
31668000000000,6,1,0
31668000000000,7,43,2
31668900000000,0,1,0
31668900000000,1,10,5
31668900000000,2,10,7
31668900000000,4,3,1
31668900000000,5,116,39
31668900000000,6,6,1
31668900000000,7,849,368
31668900000000,9,53,24
31669300000000,0,5,3
31669300000000,1,25,15
31669300000000,2,165,136
31669300000000,3,14,10
31669300000000,4,43,35
31669300000000,5,401,247
31669300000000,6,84,44
31669300000000,7,1497,1079
31669300000000,9,143,104
31669400000000,1,2,2
31669400000000,2,4,2
31669400000000,5,69,14
31669400000000,7,163,111
31669400000000,9,1,1
31669500000000,0,3,0
31669500000000,1,11,2
31669500000000,2,12,6
31669500000000,3,5,3
31669500000000,4,14,9
31669500000000,5,138,35
31669500000000,6,12,1
31669500000000,7,436,114
31669500000000,9,1,0
31750900000000,0,4,4
31750900000000,1,6,3
31750900000000,2,63,56
31750900000000,3,1,1
31750900000000,4,27,21
31750900000000,5,125,70
31750900000000,6,8,7
31750900000000,7,655,437
31750900000000,9,40,30
31765700000000,2,1,1
31765700000000,4,1,1
31765700000000,5,6,2
31765700000000,7,18,14
31765700000000,9,2,1
32103200000000,1,1,0
32103200000000,5,1,0
32103200000000,7,1,0
32669700000000,1,8,1
32669700000000,2,5,1
32669700000000,4,1,0
32669700000000,5,25,5
32669700000000,6,1,0
32669700000000,7,120,32
32669700000000,9,2,0
33103300000000,0,2,0
33103300000000,1,3,0
33103300000000,2,3,0
33103300000000,3,2,0
33103300000000,4,1,0
33103300000000,5,252,16
33103300000000,6,47,1
33103300000000,7,174,20
33103300000000,9,16,4
33316300000000,2,3,0
33316300000000,3,1,0
33316300000000,5,30,0
33316300000000,6,5,0
33316300000000,7,9,0
33316300000000,9,1,0
33669800000000,0,2,0
33669800000000,1,3,0
33669800000000,2,61,28
33669800000000,3,7,2
33669800000000,4,28,15
33669800000000,5,995,234
33669800000000,6,49,11
33669800000000,7,154,37
33669800000000,9,20,8
33669900000000,0,2,0
33669900000000,1,17,3
33669900000000,2,45,23
33669900000000,3,5,2
33669900000000,4,18,16
33669900000000,5,413,111
33669900000000,6,58,17
33669900000000,7,243,71
33669900000000,9,14,4
33670300000000,0,18,9
33670300000000,1,15,7
33670300000000,2,314,236
33670300000000,3,12,9
33670300000000,4,106,77
33670300000000,5,1881,743
33670300000000,6,364,175
33670300000000,7,1272,664
33670300000000,9,10,5
33670600000000,0,6,1
33670600000000,1,10,5
33670600000000,2,47,27
33670600000000,3,6,1
33670600000000,4,19,9
33670600000000,5,1298,336
33670600000000,6,60,10
33670600000000,7,549,253
33670600000000,9,9,4
33670800000000,1,13,3
33670800000000,2,22,13
33670800000000,3,12,7
33670800000000,4,18,7
33670800000000,5,727,121
33670800000000,6,104,19
33670800000000,7,581,148
33670800000000,9,26,5
33670900000000,0,1,0
33670900000000,1,2,0
33670900000000,2,20,14
33670900000000,3,8,1
33670900000000,4,6,2
33670900000000,5,917,281
33670900000000,6,49,12
33670900000000,7,214,63
33670900000000,9,9,3
33671200000000,0,2,0
33671200000000,1,6,1
33671200000000,2,46,24
33671200000000,3,21,7
33671200000000,4,59,23
33671200000000,5,1379,394
33671200000000,6,369,87
33671200000000,7,248,88
33671200000000,9,12,3
33671600000000,2,1,1
33671600000000,4,1,1
33671600000000,5,56,46
33671600000000,6,9,9
33671600000000,7,29,26
33671700000000,1,8,2
33671700000000,2,13,5
33671700000000,3,1,1
33671700000000,4,48,17
33671700000000,5,1034,261
33671700000000,6,89,24
33671700000000,7,272,105
33671700000000,9,5,0
33671800000000,1,2,0
33671800000000,2,1,1
33671800000000,3,1,0
33671800000000,4,1,1
33671800000000,5,117,10
33671800000000,6,19,1
33671800000000,7,72,20
33672100000000,1,12,2
33672100000000,2,37,16
33672100000000,3,10,1
33672100000000,4,35,16
33672100000000,5,1197,236
33672100000000,6,166,34
33672100000000,7,435,99
33672100000000,9,24,10
33672200000000,0,42,26
33672200000000,1,19,3
33672200000000,2,139,99
33672200000000,3,18,9
33672200000000,4,53,31
33672200000000,5,1568,448
33672200000000,6,275,92
33672200000000,7,874,396
33672200000000,9,23,12
33672500000000,1,10,1
33672500000000,2,11,4
33672500000000,3,3,2
33672500000000,4,7,3
33672500000000,5,359,88
33672500000000,6,37,11
33672500000000,7,96,16
33672500000000,9,11,3
33736800000000,0,12,0
33736800000000,1,3,0
33736800000000,2,3,2
33736800000000,4,2,0
33736800000000,5,871,241
33736800000000,6,2,0
33736800000000,7,23,4
33736800000000,9,1,0
33751800000000,0,4,1
33751800000000,1,10,4
33751800000000,2,37,21
33751800000000,3,8,3
33751800000000,4,3,0
33751800000000,5,728,205
33751800000000,6,66,20
33751800000000,7,582,192
33751800000000,9,49,17
33751900000000,0,16,7
33751900000000,1,27,12
33751900000000,2,91,70
33751900000000,3,11,5
33751900000000,4,143,90
33751900000000,5,712,345
33751900000000,6,113,55
33751900000000,7,1192,689
33751900000000,9,119,70
33752000000000,1,4,1
33752000000000,2,83,52
33752000000000,3,19,8
33752000000000,4,97,67
33752000000000,5,595,255
33752000000000,6,149,48
33752000000000,7,861,412
33752000000000,9,62,30
33752400000000,0,16,5
33752400000000,1,2,1
33752400000000,2,24,13
33752400000000,3,2,1
33752400000000,4,32,14
33752400000000,5,998,360
33752400000000,6,255,90
33752400000000,7,89,34
33752400000000,9,23,11
34103500000000,0,1,0
34103500000000,2,1,0
34103500000000,4,1,0
34103500000000,5,8,0
34103500000000,6,10,0
34103500000000,7,16,0
34103500000000,9,6,0
34322800000000,1,3,0
34322800000000,2,6,0
34322800000000,4,1,0
34322800000000,5,77,0
34322800000000,6,40,0
34322800000000,7,8,0
34673100000000,0,1,1
34673100000000,1,20,6
34673100000000,2,1097,697
34673100000000,3,114,55
34673100000000,4,274,171
34673100000000,5,909,329
34673100000000,6,672,227
34673100000000,7,1144,649
34673100000000,9,178,72
34673300000000,1,11,6
34673300000000,2,144,102
34673300000000,3,8,2
34673300000000,4,36,23
34673300000000,5,175,54
34673300000000,6,85,27
34673300000000,7,808,370
34673300000000,9,15,6
34673600000000,1,6,2
34673600000000,2,7,5
34673600000000,3,5,2
34673600000000,5,232,48
34673600000000,7,239,87
34673600000000,9,28,15
34674100000000,1,2,1
34674100000000,2,4,3
34674100000000,4,2,1
34674100000000,5,64,16
34674100000000,7,70,23
34674100000000,9,4,2
34674400000000,1,13,5
34674400000000,2,659,397
34674400000000,3,46,17
34674400000000,4,34,20
34674400000000,5,924,290
34674400000000,6,465,176
34674400000000,7,508,243
34674400000000,9,165,87
34674500000000,0,8,0
34674500000000,1,61,21
34674500000000,2,210,136
34674500000000,3,27,10
34674500000000,4,59,29
34674500000000,5,633,154
34674500000000,6,260,53
34674500000000,7,2592,931
34674500000000,9,38,5
34739700000000,0,2,0
34739700000000,1,2,0
34739700000000,2,29,8
34739700000000,3,7,0
34739700000000,4,13,5
34739700000000,5,78,6
34739700000000,6,53,9
34739700000000,7,186,40
34739700000000,9,3,1
34752800000000,0,13,3
34752800000000,1,6,1
34752800000000,2,135,70
34752800000000,3,17,8
34752800000000,4,59,36
34752800000000,5,283,104
34752800000000,6,165,52
34752800000000,7,165,78
34752800000000,9,26,11
34765100000000,0,34,2
34765100000000,1,26,1
34765100000000,2,213,83
34765100000000,3,32,5
34765100000000,4,22,8
34765100000000,5,591,91
34765100000000,6,322,31
34765100000000,7,551,95
34765100000000,9,38,4
35103600000000,0,1,0
35103600000000,5,10,0
35103600000000,7,4,0
35675400000000,1,4,1
35675400000000,2,11,9
35675400000000,3,1,0
35675400000000,4,7,4
35675400000000,5,430,121
35675400000000,6,7,3
35675400000000,7,227,100
35752600000000,2,4,4
35752600000000,3,1,1
35752600000000,5,39,39
35752600000000,7,29,29
35752600000000,9,1,1
36675900000000,1,4,0
36675900000000,2,1,0
36675900000000,3,2,0
36675900000000,5,54,0
36675900000000,6,22,0
36675900000000,7,23,0
36676100000000,1,11,3
36676100000000,2,4,3
36676100000000,3,7,3
36676100000000,4,7,5
36676100000000,5,181,47
36676100000000,6,50,10
36676100000000,7,121,27
36676100000000,9,6,1
36676400000000,0,8,0
36676400000000,1,2,0
36676400000000,2,5,2
36676400000000,5,58,11
36676400000000,6,4,0
36676400000000,7,122,45
36676400000000,9,1,1
36676500000000,0,10,2
36676500000000,1,18,5
36676500000000,2,310,231
36676500000000,3,36,13
36676500000000,4,135,96
36676500000000,5,3189,1088
36676500000000,6,524,194
36676500000000,7,1178,559
36676500000000,9,71,31
36676800000000,1,3,1
36676800000000,2,262,210
36676800000000,3,6,3
36676800000000,4,107,75
36676800000000,5,1240,423
36676800000000,6,105,42
36676800000000,7,649,326
36676800000000,9,53,27
36676900000000,1,1,1
36676900000000,2,22,16
36676900000000,3,6,2
36676900000000,4,14,6
36676900000000,5,994,266
36676900000000,6,71,18
36676900000000,7,107,37
36676900000000,9,2,1
36677100000000,1,10,7
36677100000000,2,28,16
36677100000000,3,9,1
36677100000000,4,46,28
36677100000000,5,2454,580
36677100000000,6,238,62
36677100000000,7,151,50
36677100000000,9,7,0
36677400000000,2,2,2
36677400000000,5,12,4
36677400000000,6,3,0
36677400000000,7,15,8
36677400000000,9,1,0
36677800000000,1,5,1
36677800000000,2,6,2
36677800000000,3,3,0
36677800000000,4,14,8
36677800000000,5,147,27
36677800000000,6,34,9
36677800000000,7,302,73
36677800000000,9,23,6
36678000000000,1,6,0
36678000000000,3,1,0
36678000000000,5,21,8
36678000000000,7,30,4
36678000000000,9,4,2
36678300000000,1,1,1
36678300000000,2,1,0
36678300000000,4,2,0
36678300000000,5,228,16
36678300000000,6,15,3
36678300000000,7,124,25
36678300000000,9,16,2
36678400000000,0,1,0
36678400000000,1,8,4
36678400000000,2,143,105
36678400000000,3,14,4
36678400000000,4,63,39
36678400000000,5,713,224
36678400000000,6,125,52
36678400000000,7,700,374
36678400000000,9,36,15
36678500000000,0,2,0
36678500000000,1,7,0
36678500000000,2,17,0
36678500000000,3,12,0
36678500000000,4,14,0
36678500000000,5,1342,0
36678500000000,6,265,0
36678500000000,7,106,0
36678500000000,9,5,0
36678700000000,1,2,0
36678700000000,2,5,4
36678700000000,4,4,1
36678700000000,5,61,12
36678700000000,6,5,1
36678700000000,7,243,89
36678700000000,9,6,2
36678800000000,0,41,5
36678800000000,1,17,4
36678800000000,2,60,16
36678800000000,3,14,3
36678800000000,4,18,6
36678800000000,5,2119,370
36678800000000,6,415,44
36678800000000,7,340,84
36678800000000,9,12,2
36678900000000,4,1,0
36678900000000,5,4,0
36678900000000,7,11,0
36678900000000,9,1,0
36679300000000,0,19,0
36679300000000,1,10,2
36679300000000,2,41,22
36679300000000,3,17,8
36679300000000,4,21,13
36679300000000,5,1226,238
36679300000000,6,365,69
36679300000000,7,475,73
36679300000000,9,32,1
36679600000000,1,7,0
36679600000000,2,8,5
36679600000000,3,1,0
36679600000000,4,5,0
36679600000000,5,234,41
36679600000000,6,17,4
36679600000000,7,418,91
36679600000000,9,4,0
36738600000000,5,4,0
36738600000000,7,3,0
36738900000000,1,3,3
36738900000000,3,2,0
36738900000000,4,2,2
36738900000000,5,31,7
36738900000000,6,14,0
36738900000000,7,45,7
36738900000000,9,3,0
36739600000000,0,4,1
36739600000000,1,3,0
36739600000000,2,21,12
36739600000000,3,2,0
36739600000000,4,3,1
36739600000000,5,230,31
36739600000000,6,25,3
36739600000000,7,332,82
36750400000000,0,8,0
36750400000000,1,9,1
36750400000000,2,16,5
36750400000000,3,9,3
36750400000000,4,11,5
36750400000000,5,1042,134
36750400000000,6,161,18
36750400000000,7,579,84
36750400000000,9,6,2
36750500000000,2,1,0
36750500000000,5,36,7
36750500000000,6,2,0
36750500000000,7,42,12
36750700000000,1,4,0
36750700000000,2,57,38
36750700000000,3,6,3
36750700000000,4,19,9
36750700000000,5,408,80
36750700000000,6,77,13
36750700000000,7,322,120
36750700000000,9,17,5
36750800000000,1,8,3
36750800000000,2,30,25
36750800000000,3,9,4
36750800000000,4,2,0
36750800000000,5,355,75
36750800000000,6,91,18
36750800000000,7,493,170
36750800000000,9,8,1
37103700000000,1,3,0
37103700000000,2,21,0
37103700000000,4,1,0
37103700000000,5,244,0
37103700000000,6,46,0
37103700000000,7,65,0
37103700000000,9,14,0
37679800000000,5,31,27
37679800000000,7,13,9
37679800000000,9,1,1
37680300000000,1,1,1
37680300000000,2,4,2
37680300000000,3,1,0
37680300000000,4,4,2
37680300000000,5,40,22
37680300000000,6,5,3
37680300000000,7,209,125
37680300000000,9,2,1
37680500000000,0,1,0
37680500000000,1,4,0
37680500000000,2,6,0
37680500000000,3,5,0
37680500000000,5,77,0
37680500000000,6,27,0
37680500000000,7,64,5
37680500000000,9,7,1
37681100000000,1,8,0
37681100000000,2,90,44
37681100000000,3,10,6
37681100000000,4,57,31
37681100000000,5,1046,287
37681100000000,6,54,11
37681100000000,7,715,316
37681100000000,9,9,1
37681200000000,1,7,1
37681200000000,2,7,3
37681200000000,3,1,0
37681200000000,4,4,2
37681200000000,5,342,94
37681200000000,6,13,4
37681200000000,7,202,76
37681200000000,9,21,6
37681300000000,0,26,6
37681300000000,1,39,6
37681300000000,2,85,57
37681300000000,3,38,25
37681300000000,4,74,38
37681300000000,5,1399,571
37681300000000,6,302,145
37681300000000,7,2459,1178
37681300000000,9,276,139
37681600000000,1,5,0
37681600000000,2,6,1
37681600000000,3,2,0
37681600000000,4,1,0
37681600000000,5,76,7
37681600000000,6,18,1
37681600000000,7,144,11
37681700000000,1,4,0
37681700000000,3,1,0
37681700000000,4,1,0
37681700000000,5,7,0
37681700000000,7,26,0
37681900000000,1,1,1
37681900000000,2,2,2
37681900000000,4,1,0
37681900000000,5,44,8
37681900000000,6,3,0
37681900000000,7,54,22
37681900000000,9,3,0
37682100000000,0,2,0
37682100000000,1,4,0
37682100000000,2,3,0
37682100000000,4,1,0
37682100000000,5,76,13
37682100000000,6,13,1
37682100000000,7,101,18
37682100000000,9,1,0
37683000000000,0,9,4
37683000000000,1,17,8
37683000000000,2,438,364
37683000000000,3,19,10
37683000000000,4,180,127
37683000000000,5,419,172
37683000000000,6,86,40
37683000000000,7,1804,1133
37683000000000,9,77,51
37683400000000,0,80,71
37683400000000,1,24,12
37683400000000,2,817,490
37683400000000,3,56,22
37683400000000,4,634,350
37683400000000,5,3371,1294
37683400000000,6,832,326
37683400000000,7,2131,1367
37683400000000,9,227,134
37683500000000,1,3,2
37683500000000,2,294,260
37683500000000,3,4,1
37683500000000,4,13,9
37683500000000,5,241,101
37683500000000,6,24,9
37683500000000,7,1412,1064
37683500000000,9,21,17
37684000000000,1,1,0
37684000000000,2,3,0
37684000000000,3,2,0
37684000000000,4,4,0
37684000000000,5,28,0
37684000000000,6,12,0
37684000000000,7,116,0
37684100000000,0,1,0
37684100000000,1,16,6
37684100000000,2,122,91
37684100000000,3,36,17
37684100000000,4,559,371
37684100000000,5,4607,1545
37684100000000,6,222,85
37684100000000,7,553,255
37684100000000,9,172,89
37684400000000,5,4,0
37684400000000,7,5,0
37684500000000,0,1,0
37684500000000,1,6,0
37684500000000,2,64,30
37684500000000,3,28,8
37684500000000,4,31,18
37684500000000,5,1032,203
37684500000000,6,157,21
37684500000000,7,641,298
37684500000000,9,49,12
37735500000000,0,2,1
37735500000000,1,6,4
37735500000000,2,43,36
37735500000000,3,7,3
37735500000000,4,9,8
37735500000000,5,174,74
37735500000000,6,20,11
37735500000000,7,417,302
37735500000000,9,12,10
37735700000000,0,2,0
37735700000000,1,7,1
37735700000000,2,33,20
37735700000000,3,49,13
37735700000000,4,65,28
37735700000000,5,700,149
37735700000000,6,103,28
37735700000000,7,355,137
37735700000000,9,6,2
37737900000000,1,8,3
37737900000000,2,58,43
