,CDS_CODE,Year,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,District_Code,Function_Code,Function_Accounts Receivable                                                                                                                                                                                                                                       ,Function_Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,Function_Books and Other Reference Materials                                                                                                                                                                                                                       ,Function_Classified Instructional Salaries                                                                                                                                                                                                                         ,Function_Classified Support Salaries                                                                                                                                                                                                                               ,Function_Communications                                                                                                                                                                                                                                            ,Function_Insurance                                                                                                                                                                                                                                                 ,Function_Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,Function_Subagreements for Services                                                                                                                                                                                                                                ,Function_Transfers of Indirect Costs                                                                                                                                                                                                                               ,Function_Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,Function_Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,Amount_<500k,Amount_500k-1500k,Amount_1500k-3000k,Amount_3000k-10000k,Amount_>10000k,principal component 1,principal component 2,principal component 3,Cluster
44,12628,1213,28,253,1060,234,65,439670,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,-0.40245245478455643,-2.2151067095639,-0.604978382553084,3
45,12628,1213,28,253,1060,234,65,439670,28700,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-1.434890092080771,0.8186602665239479,1.5175658291135161,0
46,12628,1213,28,253,1060,234,65,439670,29400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,-0.9980280700620289,0.11798548304732662,0.7164139429869503,0
47,12628,1213,28,253,1060,234,65,439670,56770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,-0.6029437041953286,-1.4858663973693134,-1.1317791038010068,3
48,12628,1213,28,253,1060,234,65,439670,49770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,-1.281873712415531,-0.50785404332568,1.592855649633507,0
49,12628,1314,31,262,1090,238,67,439670,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,-0.26310387201313906,-2.2648036419503685,-0.6421265780624367,3
50,12628,1314,31,262,1090,238,67,439670,28700,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-1.2955415093093539,0.7689633341374774,1.4804176336041637,0
51,12628,1314,31,262,1090,238,67,439670,29400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,-0.858679487290611,0.06828855066085576,0.6792657474775973,0
52,12628,1314,31,262,1090,238,67,439670,56770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,-0.4635951214239111,-1.5355633297557834,-1.1689272993103594,3
53,12628,1314,31,262,1090,238,67,439670,49770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,-1.1425251296441132,-0.5575509757121503,1.5557074541241547,0
54,12628,1415,37,254,1062,236,69,502480,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.18489319305878268,-2.5798789904312183,-0.6582083533004516,3
55,12628,1415,37,254,1062,236,69,502480,32800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-0.900059257944628,0.5887333193267916,1.4615390708276943,0
56,12628,1415,37,254,1062,236,69,502480,33600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,-0.46216753369633284,-0.11458549030022543,0.6604420236724706,0
57,12628,1415,37,254,1062,236,69,502480,64880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,-0.02682181065411562,-1.821818793197322,-1.1856068193360039,3
58,12628,1415,37,254,1062,236,69,502480,56880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,-0.7160488411698464,-0.817366177649736,1.5384795443850874,0
59,12628,1516,28,259,1126,240,78,376860,55200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,-0.6200618223284625,-2.078597492647267,-0.2952478906686933,3
60,12628,1516,28,259,1126,240,78,376860,24600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-1.52458491635042,0.8326286894050449,1.393631452568208,0
61,12628,1516,28,259,1126,240,78,376860,25200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,-1.088752596561231,0.1345979320788187,0.5924247274702998,0
62,12628,1516,28,259,1126,240,78,376860,48660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,-0.7339295878700488,-1.3658725258573632,-1.257912523097139,3
63,12628,1516,28,259,1126,240,78,376860,42660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,-1.4025625737947218,-0.41430043331768374,1.4672706200507974,0
64,12630,1213,15,62,698,55,0,315200,46000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-2.1276006403160563,-1.2476241022228731,0.17260109695462775,0
