CDS_CODE,ETHNIC,DISTRICT,GENDER,GR_12,ENR_TOTAL
1611190000000,9,Alameda Unified,M,19,212
1611200000000,0,Alameda Unified,F,0,5
1611200000000,0,Alameda Unified,M,0,4
1611200000000,1,Alameda Unified,F,0,5
1611200000000,1,Alameda Unified,M,0,7
1611200000000,2,Alameda Unified,F,0,745
1611200000000,2,Alameda Unified,M,0,752
1611200000000,3,Alameda Unified,F,0,19
1611200000000,3,Alameda Unified,M,0,17
1611200000000,4,Alameda Unified,F,0,159
1611200000000,4,Alameda Unified,M,0,163
1611200000000,5,Alameda Unified,F,0,371
1611200000000,5,Alameda Unified,M,0,427
1611200000000,6,Alameda Unified,F,0,125
1611200000000,6,Alameda Unified,M,0,150
1611200000000,7,Alameda Unified,F,0,831
1611200000000,7,Alameda Unified,M,0,830
1611200000000,9,Alameda Unified,F,0,307
1611200000000,9,Alameda Unified,M,0,317
1611270000000,0,Albany City Unified,M,0,1
1611270000000,1,Albany City Unified,F,0,2
1611270000000,1,Albany City Unified,M,0,1
1611270000000,2,Albany City Unified,F,39,170
1611270000000,2,Albany City Unified,M,49,178
1611270000000,3,Albany City Unified,F,1,1
1611270000000,3,Albany City Unified,M,0,3
1611270000000,4,Albany City Unified,F,1,9
1611270000000,4,Albany City Unified,M,4,13
1611270000000,5,Albany City Unified,F,24,101
1611270000000,5,Albany City Unified,M,25,108
1611270000000,6,Albany City Unified,F,9,32
1611270000000,6,Albany City Unified,M,12,32
1611270000000,7,Albany City Unified,F,51,218
1611270000000,7,Albany City Unified,M,58,234
1611270000000,9,Albany City Unified,F,11,61
1611270000000,9,Albany City Unified,M,16,66
1611280000000,0,Albany City Unified,M,0,1
1611280000000,1,Albany City Unified,F,0,1
1611280000000,1,Albany City Unified,M,0,1
1611280000000,2,Albany City Unified,F,0,354
1611280000000,2,Albany City Unified,M,0,360
1611280000000,3,Albany City Unified,F,0,1
1611280000000,3,Albany City Unified,M,0,3
1611280000000,4,Albany City Unified,F,0,15
1611280000000,4,Albany City Unified,M,0,19
1611280000000,5,Albany City Unified,F,0,193
1611280000000,5,Albany City Unified,M,0,220
1611280000000,6,Albany City Unified,F,0,39
1611280000000,6,Albany City Unified,M,0,37
1611280000000,7,Albany City Unified,F,0,469
1611280000000,7,Albany City Unified,M,0,506
1611280000000,9,Albany City Unified,F,0,174
1611280000000,9,Albany City Unified,M,0,199
1611430000000,0,Berkeley Unified,F,1,9
1611430000000,0,Berkeley Unified,M,1,5
1611430000000,1,Berkeley Unified,F,2,8
1611430000000,1,Berkeley Unified,M,1,3
1611430000000,2,Berkeley Unified,F,35,158
1611430000000,2,Berkeley Unified,M,36,126
1611430000000,3,Berkeley Unified,F,0,3
1611430000000,3,Berkeley Unified,M,4,6
1611430000000,4,Berkeley Unified,F,3,18
1611430000000,4,Berkeley Unified,M,3,14
1611430000000,5,Berkeley Unified,F,105,520
1611430000000,5,Berkeley Unified,M,143,570
1611430000000,6,Berkeley Unified,F,88,390
1611430000000,6,Berkeley Unified,M,110,366
1611430000000,7,Berkeley Unified,F,148,613
1611430000000,7,Berkeley Unified,M,162,678
1611430000000,9,Berkeley Unified,F,37,198
1611430000000,9,Berkeley Unified,M,43,185
1611440000000,1,Berkeley Unified,F,0,6
1611440000000,1,Berkeley Unified,M,0,5
1611440000000,2,Berkeley Unified,F,0,216
1611440000000,2,Berkeley Unified,M,0,238
1611440000000,3,Berkeley Unified,F,0,7
1611440000000,3,Berkeley Unified,M,0,6
1611440000000,4,Berkeley Unified,F,0,30
1611440000000,4,Berkeley Unified,M,0,19
1611440000000,5,Berkeley Unified,F,0,713
1611440000000,5,Berkeley Unified,M,0,749
1611440000000,6,Berkeley Unified,F,0,529
1611440000000,6,Berkeley Unified,M,0,541
1611440000000,7,Berkeley Unified,F,0,1198
1611440000000,7,Berkeley Unified,M,0,1411
1611440000000,9,Berkeley Unified,F,0,457
1611440000000,9,Berkeley Unified,M,0,467
1611500000000,0,Castro Valley Unified,F,2,5
1611500000000,0,Castro Valley Unified,M,1,10
1611500000000,1,Castro Valley Unified,F,2,8
1611500000000,1,Castro Valley Unified,M,0,3
1611500000000,2,Castro Valley Unified,F,90,381
1611500000000,2,Castro Valley Unified,M,102,393
1611500000000,3,Castro Valley Unified,F,2,8
1611500000000,3,Castro Valley Unified,M,3,6
1611500000000,4,Castro Valley Unified,F,17,66
1611500000000,4,Castro Valley Unified,M,20,79
1611500000000,5,Castro Valley Unified,F,98,373
1611500000000,5,Castro Valley Unified,M,81,356
1611500000000,6,Castro Valley Unified,F,44,143
1611500000000,6,Castro Valley Unified,M,26,103
1611500000000,7,Castro Valley Unified,F,119,455
1611500000000,7,Castro Valley Unified,M,122,463
1611500000000,9,Castro Valley Unified,F,34,144
1611500000000,9,Castro Valley Unified,M,26,109
1611510000000,0,Castro Valley Unified,F,0,42
1611510000000,0,Castro Valley Unified,M,0,38
1611510000000,1,Castro Valley Unified,F,0,6
1611510000000,1,Castro Valley Unified,M,0,7
1611510000000,2,Castro Valley Unified,F,0,749
1611510000000,2,Castro Valley Unified,M,0,784
1611510000000,3,Castro Valley Unified,F,0,16
1611510000000,3,Castro Valley Unified,M,0,15
1611510000000,4,Castro Valley Unified,F,0,142
1611510000000,4,Castro Valley Unified,M,0,137
1611510000000,5,Castro Valley Unified,F,0,717
1611510000000,5,Castro Valley Unified,M,0,759
1611510000000,6,Castro Valley Unified,F,0,164
1611510000000,6,Castro Valley Unified,M,0,161
1611510000000,7,Castro Valley Unified,F,0,897
1611510000000,7,Castro Valley Unified,M,0,988
1611510000000,9,Castro Valley Unified,F,0,290
1611510000000,9,Castro Valley Unified,M,0,349
1611680000000,2,Emery Unified,F,2,7
1611680000000,2,Emery Unified,M,4,13
1611680000000,3,Emery Unified,M,1,2
1611680000000,4,Emery Unified,F,0,1
1611680000000,4,Emery Unified,M,0,1
1611680000000,5,Emery Unified,F,3,15
1611680000000,5,Emery Unified,M,5,16
1611680000000,6,Emery Unified,F,18,58
1611680000000,6,Emery Unified,M,15,47
1611680000000,7,Emery Unified,M,2,11
1611680000000,9,Emery Unified,F,0,2
1611680000000,9,Emery Unified,M,0,1
1611690000000,2,Emery Unified,F,0,20
1611690000000,2,Emery Unified,M,0,34
1611690000000,3,Emery Unified,F,0,2
1611690000000,3,Emery Unified,M,0,2
1611690000000,4,Emery Unified,F,0,3
1611690000000,4,Emery Unified,M,0,4
1611690000000,5,Emery Unified,F,0,61
1611690000000,5,Emery Unified,M,0,49
1611690000000,6,Emery Unified,F,0,138
1611690000000,6,Emery Unified,M,0,128
1611690000000,7,Emery Unified,F,0,32
1611690000000,7,Emery Unified,M,0,42
1611690000000,9,Emery Unified,F,0,5
1611690000000,9,Emery Unified,M,0,4
1611760000000,0,Fremont Unified,F,0,1
1611760000000,0,Fremont Unified,M,0,2
1611760000000,1,Fremont Unified,F,3,11
1611760000000,1,Fremont Unified,M,7,20
1611760000000,2,Fremont Unified,F,631,2649
1611760000000,2,Fremont Unified,M,697,2872
1611760000000,3,Fremont Unified,F,7,41
1611760000000,3,Fremont Unified,M,6,33
1611760000000,4,Fremont Unified,F,82,358
1611760000000,4,Fremont Unified,M,91,353
1611760000000,5,Fremont Unified,F,189,736
1611760000000,5,Fremont Unified,M,234,847
1611760000000,6,Fremont Unified,F,42,164
1611760000000,6,Fremont Unified,M,54,187
1611760000000,7,Fremont Unified,F,190,829
1611760000000,7,Fremont Unified,M,277,941
1611760000000,9,Fremont Unified,F,15,79
1611760000000,9,Fremont Unified,M,23,119
1611770000000,0,Fremont Unified,F,0,13
1611770000000,0,Fremont Unified,M,0,11
1611770000000,1,Fremont Unified,F,0,35
1611770000000,1,Fremont Unified,M,0,40
1611770000000,2,Fremont Unified,F,0,7483
1611770000000,2,Fremont Unified,M,0,7657
1611770000000,3,Fremont Unified,F,0,57
1611770000000,3,Fremont Unified,M,0,72
1611770000000,4,Fremont Unified,F,0,612
1611770000000,4,Fremont Unified,M,0,708
1611770000000,5,Fremont Unified,F,0,1830
1611770000000,5,Fremont Unified,M,0,1865
1611770000000,6,Fremont Unified,F,0,274
1611770000000,6,Fremont Unified,M,0,265
1611770000000,7,Fremont Unified,F,0,1342
1611770000000,7,Fremont Unified,M,0,1504
1611770000000,9,Fremont Unified,F,0,405
1611770000000,9,Fremont Unified,M,0,437
1611920000000,0,Hayward Unified,F,2,47
1611920000000,0,Hayward Unified,M,6,56
1611920000000,1,Hayward Unified,F,2,13
1611920000000,1,Hayward Unified,M,2,10
1611920000000,2,Hayward Unified,F,57,305
1611920000000,2,Hayward Unified,M,74,350
1611920000000,3,Hayward Unified,F,24,127
1611920000000,3,Hayward Unified,M,34,123
1611920000000,4,Hayward Unified,F,67,300
1611920000000,4,Hayward Unified,M,80,358
1611920000000,5,Hayward Unified,F,438,2160
1611920000000,5,Hayward Unified,M,420,2258
1611920000000,6,Hayward Unified,F,86,403
1611920000000,6,Hayward Unified,M,88,447
1611920000000,7,Hayward Unified,F,44,303
1611920000000,7,Hayward Unified,M,47,375
1611920000000,9,Hayward Unified,F,13,79
1611920000000,9,Hayward Unified,M,6,89
1611930000000,0,Hayward Unified,F,0,31
1611930000000,0,Hayward Unified,M,0,33
1611930000000,1,Hayward Unified,F,0,31
1611930000000,1,Hayward Unified,M,0,29
1611930000000,2,Hayward Unified,F,0,545
1611930000000,2,Hayward Unified,M,0,594
1611930000000,3,Hayward Unified,F,0,239
1611930000000,3,Hayward Unified,M,0,246
1611930000000,4,Hayward Unified,F,0,438
1611930000000,4,Hayward Unified,M,0,484
1611930000000,5,Hayward Unified,F,0,4903
1611930000000,5,Hayward Unified,M,0,5019
1611930000000,6,Hayward Unified,F,0,725
1611930000000,6,Hayward Unified,M,0,699
1611930000000,7,Hayward Unified,F,0,292
1611930000000,7,Hayward Unified,M,0,311
1611930000000,9,Hayward Unified,F,0,199
1611930000000,9,Hayward Unified,M,0,225
1612000000000,0,Livermore Valley Joint Unified,F,3,48
1612000000000,0,Livermore Valley Joint Unified,M,1,44
1612000000000,1,Livermore Valley Joint Unified,F,1,4
1612000000000,1,Livermore Valley Joint Unified,M,2,9
1612000000000,2,Livermore Valley Joint Unified,F,41,205
1612000000000,2,Livermore Valley Joint Unified,M,29,181
1612000000000,3,Livermore Valley Joint Unified,F,3,10
1612000000000,3,Livermore Valley Joint Unified,M,2,12
1612000000000,4,Livermore Valley Joint Unified,F,20,85
1612000000000,4,Livermore Valley Joint Unified,M,17,82
1612000000000,5,Livermore Valley Joint Unified,F,146,719
1612000000000,5,Livermore Valley Joint Unified,M,133,728
1612000000000,6,Livermore Valley Joint Unified,F,7,43
1612000000000,6,Livermore Valley Joint Unified,M,9,43
1612000000000,7,Livermore Valley Joint Unified,F,292,1494
1612000000000,7,Livermore Valley Joint Unified,M,298,1514
1612000000000,9,Livermore Valley Joint Unified,F,25,181
1612000000000,9,Livermore Valley Joint Unified,M,47,232
1612010000000,0,Livermore Valley Joint Unified,F,0,6
1612010000000,0,Livermore Valley Joint Unified,M,0,7
1612010000000,1,Livermore Valley Joint Unified,F,0,12
1612010000000,1,Livermore Valley Joint Unified,M,0,14
1612010000000,2,Livermore Valley Joint Unified,F,0,265
1612010000000,2,Livermore Valley Joint Unified,M,0,273
1612010000000,3,Livermore Valley Joint Unified,F,0,15
1612010000000,3,Livermore Valley Joint Unified,M,0,15
1612010000000,4,Livermore Valley Joint Unified,F,0,117
1612010000000,4,Livermore Valley Joint Unified,M,0,119
1612010000000,5,Livermore Valley Joint Unified,F,0,1353
1612010000000,5,Livermore Valley Joint Unified,M,0,1490
1612010000000,6,Livermore Valley Joint Unified,F,0,54
1612010000000,6,Livermore Valley Joint Unified,M,0,58
1612010000000,7,Livermore Valley Joint Unified,F,0,1944
1612010000000,7,Livermore Valley Joint Unified,M,0,2022
1612010000000,9,Livermore Valley Joint Unified,F,0,302
1612010000000,9,Livermore Valley Joint Unified,M,0,352
1612190000000,1,Mountain House Elementary,M,0,2
1612190000000,5,Mountain House Elementary,F,0,4
1612190000000,5,Mountain House Elementary,M,0,4
1612190000000,7,Mountain House Elementary,F,0,6
1612190000000,7,Mountain House Elementary,M,0,3
1612340000000,0,Newark Unified,M,0,1
1612340000000,1,Newark Unified,F,0,3
1612340000000,1,Newark Unified,M,2,4
1612340000000,2,Newark Unified,F,34,109
1612340000000,2,Newark Unified,M,37,123
1612340000000,3,Newark Unified,F,3,17
1612340000000,3,Newark Unified,M,5,19
1612340000000,4,Newark Unified,F,23,85
1612340000000,4,Newark Unified,M,26,108
1612340000000,5,Newark Unified,F,124,463
1612340000000,5,Newark Unified,M,128,491
1612340000000,6,Newark Unified,F,20,48
1612340000000,6,Newark Unified,M,13,54
1612340000000,7,Newark Unified,F,39,127
1612340000000,7,Newark Unified,M,53,180
1612340000000,9,Newark Unified,F,3,25
1612340000000,9,Newark Unified,M,7,31
1612350000000,0,Newark Unified,F,0,11
1612350000000,0,Newark Unified,M,0,9
1612350000000,1,Newark Unified,F,0,3
1612350000000,1,Newark Unified,M,0,5
1612350000000,2,Newark Unified,F,0,240
1612350000000,2,Newark Unified,M,0,276
1612350000000,3,Newark Unified,F,0,40
1612350000000,3,Newark Unified,M,0,45
1612350000000,4,Newark Unified,F,0,171
1612350000000,4,Newark Unified,M,0,165
1612350000000,5,Newark Unified,F,0,1057
1612350000000,5,Newark Unified,M,0,1189
1612350000000,6,Newark Unified,F,0,89
1612350000000,6,Newark Unified,M,0,91
1612350000000,7,Newark Unified,F,0,250
1612350000000,7,Newark Unified,M,0,288
1612350000000,9,Newark Unified,F,0,96
1612350000000,9,Newark Unified,M,0,100
1612420000000,0,New Haven Unified,F,0,1
1612420000000,1,New Haven Unified,F,1,4
1612420000000,1,New Haven Unified,M,0,6
1612420000000,2,New Haven Unified,F,121,407
1612420000000,2,New Haven Unified,M,114,453
1612420000000,3,New Haven Unified,F,18,63
1612420000000,3,New Haven Unified,M,19,70
1612420000000,4,New Haven Unified,F,120,424
1612420000000,4,New Haven Unified,M,122,450
1612420000000,5,New Haven Unified,F,180,711
1612420000000,5,New Haven Unified,M,218,772
1612420000000,6,New Haven Unified,F,45,153
1612420000000,6,New Haven Unified,M,52,170
1612420000000,7,New Haven Unified,F,40,112
1612420000000,7,New Haven Unified,M,41,142
1612420000000,9,New Haven Unified,F,17,81
1612420000000,9,New Haven Unified,M,24,107
1612430000000,0,New Haven Unified,F,0,1
1612430000000,1,New Haven Unified,F,0,19
1612430000000,1,New Haven Unified,M,0,20
1612430000000,2,New Haven Unified,F,0,901
1612430000000,2,New Haven Unified,M,0,946
1612430000000,3,New Haven Unified,F,0,70
1612430000000,3,New Haven Unified,M,0,81
1612430000000,4,New Haven Unified,F,0,749
1612430000000,4,New Haven Unified,M,0,781
1612430000000,5,New Haven Unified,F,0,1512
1612430000000,5,New Haven Unified,M,0,1607
1612430000000,6,New Haven Unified,F,0,222
1612430000000,6,New Haven Unified,M,0,231
1612430000000,7,New Haven Unified,F,0,247
1612430000000,7,New Haven Unified,M,0,261
1612430000000,9,New Haven Unified,F,0,197
1612430000000,9,New Haven Unified,M,0,200
1612590000000,0,Oakland Unified,F,15,283
1612590000000,0,Oakland Unified,M,20,255
1612590000000,1,Oakland Unified,F,4,34
1612590000000,1,Oakland Unified,M,3,39
1612590000000,2,Oakland Unified,F,191,1268
1612590000000,2,Oakland Unified,M,234,1529
1612590000000,3,Oakland Unified,F,14,121
1612590000000,3,Oakland Unified,M,14,144
1612590000000,4,Oakland Unified,F,16,107
1612590000000,4,Oakland Unified,M,16,126
1612590000000,5,Oakland Unified,F,660,6594
1612590000000,5,Oakland Unified,M,671,6868
1612590000000,6,Oakland Unified,F,407,3369
1612590000000,6,Oakland Unified,M,425,3535
1612590000000,7,Oakland Unified,F,118,816
1612590000000,7,Oakland Unified,M,97,738
1612590000000,9,Oakland Unified,F,29,297
1612590000000,9,Oakland Unified,M,15,242
1612600000000,0,Oakland Unified,F,1,159
1612600000000,0,Oakland Unified,M,1,148
1612600000000,1,Oakland Unified,F,1,34
1612600000000,1,Oakland Unified,M,0,40
1612600000000,2,Oakland Unified,F,2,1646
1612600000000,2,Oakland Unified,M,0,1839
1612600000000,3,Oakland Unified,F,1,87
1612600000000,3,Oakland Unified,M,1,107
1612600000000,4,Oakland Unified,F,0,107
1612600000000,4,Oakland Unified,M,1,119
1612600000000,5,Oakland Unified,F,13,4015
1612600000000,5,Oakland Unified,M,15,4371
1612600000000,6,Oakland Unified,F,12,2768
1612600000000,6,Oakland Unified,M,14,2979
1612600000000,7,Oakland Unified,F,4,1569
1612600000000,7,Oakland Unified,M,4,1617
1612600000000,9,Oakland Unified,F,1,562
1612600000000,9,Oakland Unified,M,0,566
1612750000000,1,Piedmont City Unified,M,0,1
1612750000000,2,Piedmont City Unified,F,10,65
1612750000000,2,Piedmont City Unified,M,19,71
1612750000000,3,Piedmont City Unified,F,0,1
1612750000000,4,Piedmont City Unified,F,3,9
1612750000000,4,Piedmont City Unified,M,2,6
1612750000000,5,Piedmont City Unified,F,4,18
1612750000000,5,Piedmont City Unified,M,2,22
1612750000000,6,Piedmont City Unified,F,4,14
1612750000000,6,Piedmont City Unified,M,6,19
1612750000000,7,Piedmont City Unified,F,74,292
1612750000000,7,Piedmont City Unified,M,81,305
1612750000000,9,Piedmont City Unified,F,1,31
1612750000000,9,Piedmont City Unified,M,2,29
1612760000000,0,Piedmont City Unified,F,0,1
1612760000000,0,Piedmont City Unified,M,0,1
1612760000000,1,Piedmont City Unified,F,0,2
1612760000000,2,Piedmont City Unified,F,0,117
1612760000000,2,Piedmont City Unified,M,0,116
1612760000000,3,Piedmont City Unified,M,0,1
1612760000000,4,Piedmont City Unified,F,0,2
1612760000000,4,Piedmont City Unified,M,0,7
1612760000000,5,Piedmont City Unified,F,0,65
1612760000000,5,Piedmont City Unified,M,0,76
1612760000000,6,Piedmont City Unified,F,0,8
1612760000000,6,Piedmont City Unified,M,0,9
1612760000000,7,Piedmont City Unified,F,0,546
1612760000000,7,Piedmont City Unified,M,0,612
1612760000000,9,Piedmont City Unified,F,0,123
1612760000000,9,Piedmont City Unified,M,0,139
1612910000000,0,San Leandro Unified,F,1,3
1612910000000,0,San Leandro Unified,M,2,2
1612910000000,1,San Leandro Unified,F,3,4
1612910000000,1,San Leandro Unified,M,1,3
1612910000000,2,San Leandro Unified,F,43,185
1612910000000,2,San Leandro Unified,M,47,220
1612910000000,3,San Leandro Unified,F,5,18
1612910000000,3,San Leandro Unified,M,7,27
1612910000000,4,San Leandro Unified,F,30,108
1612910000000,4,San Leandro Unified,M,37,122
1612910000000,5,San Leandro Unified,F,153,574
1612910000000,5,San Leandro Unified,M,171,665
1612910000000,6,San Leandro Unified,F,59,237
1612910000000,6,San Leandro Unified,M,52,260
1612910000000,7,San Leandro Unified,F,37,119
1612910000000,7,San Leandro Unified,M,30,129
1612910000000,9,San Leandro Unified,F,8,31
1612910000000,9,San Leandro Unified,M,13,38
1612920000000,0,San Leandro Unified,F,0,4
1612920000000,0,San Leandro Unified,M,0,5
1612920000000,1,San Leandro Unified,F,0,8
1612920000000,1,San Leandro Unified,M,0,9
1612920000000,2,San Leandro Unified,F,0,454
1612920000000,2,San Leandro Unified,M,0,459
1612920000000,3,San Leandro Unified,F,0,38
1612920000000,3,San Leandro Unified,M,0,32
1612920000000,4,San Leandro Unified,F,0,204
1612920000000,4,San Leandro Unified,M,0,234
1612920000000,5,San Leandro Unified,F,0,1401
1612920000000,5,San Leandro Unified,M,0,1447
1612920000000,6,San Leandro Unified,F,0,330
1612920000000,6,San Leandro Unified,M,0,373
1612920000000,7,San Leandro Unified,F,0,252
1612920000000,7,San Leandro Unified,M,0,300
1612920000000,9,San Leandro Unified,F,0,128
1612920000000,9,San Leandro Unified,M,0,137
1613090000000,0,San Lorenzo Unified,F,1,6
1613090000000,0,San Lorenzo Unified,M,0,7
1613090000000,1,San Lorenzo Unified,F,4,8
1613090000000,1,San Lorenzo Unified,M,1,8
1613090000000,2,San Lorenzo Unified,F,69,351
1613090000000,2,San Lorenzo Unified,M,81,375
1613090000000,3,San Lorenzo Unified,F,3,22
1613090000000,3,San Lorenzo Unified,M,6,29
1613090000000,4,San Lorenzo Unified,F,41,180
1613090000000,4,San Lorenzo Unified,M,33,161
1613090000000,5,San Lorenzo Unified,F,249,1159
1613090000000,5,San Lorenzo Unified,M,256,1188
1613090000000,6,San Lorenzo Unified,F,58,291
1613090000000,6,San Lorenzo Unified,M,63,277
1613090000000,7,San Lorenzo Unified,F,47,186
1613090000000,7,San Lorenzo Unified,M,48,246
1613090000000,9,San Lorenzo Unified,F,7,26
1613090000000,9,San Lorenzo Unified,M,8,30
1613100000000,0,San Lorenzo Unified,F,0,18
1613100000000,0,San Lorenzo Unified,M,0,21
1613100000000,1,San Lorenzo Unified,F,0,21
1613100000000,1,San Lorenzo Unified,M,0,10
1613100000000,2,San Lorenzo Unified,F,0,428
1613100000000,2,San Lorenzo Unified,M,0,474
1613100000000,3,San Lorenzo Unified,F,0,45
1613100000000,3,San Lorenzo Unified,M,0,51
1613100000000,4,San Lorenzo Unified,F,0,230
1613100000000,4,San Lorenzo Unified,M,0,263
1613100000000,5,San Lorenzo Unified,F,0,2157
1613100000000,5,San Lorenzo Unified,M,0,2175
1613100000000,6,San Lorenzo Unified,F,0,365
1613100000000,6,San Lorenzo Unified,M,0,409
1613100000000,7,San Lorenzo Unified,F,0,296
1613100000000,7,San Lorenzo Unified,M,0,295
1613100000000,9,San Lorenzo Unified,F,0,73
1613100000000,9,San Lorenzo Unified,M,0,84
1750930000000,0,Dublin Unified,F,0,3
1750930000000,0,Dublin Unified,M,0,5
1750930000000,1,Dublin Unified,F,2,7
1750930000000,1,Dublin Unified,M,0,5
1750930000000,2,Dublin Unified,F,64,1554
1750930000000,2,Dublin Unified,M,72,1602
1750930000000,3,Dublin Unified,F,2,7
1750930000000,3,Dublin Unified,M,1,10
1750930000000,4,Dublin Unified,F,30,196
1750930000000,4,Dublin Unified,M,24,221
1750930000000,5,Dublin Unified,F,48,308
1750930000000,5,Dublin Unified,M,49,278
1750930000000,6,Dublin Unified,F,21,115
1750930000000,6,Dublin Unified,M,16,121
1750930000000,7,Dublin Unified,F,83,641
1750930000000,7,Dublin Unified,M,79,661
1750930000000,9,Dublin Unified,F,13,219
1750930000000,9,Dublin Unified,M,19,232
1750940000000,0,Dublin Unified,F,0,2
1750940000000,0,Dublin Unified,M,0,2
1750940000000,1,Dublin Unified,F,0,5
1750940000000,1,Dublin Unified,M,0,2
1750940000000,2,Dublin Unified,F,0,557
1750940000000,2,Dublin Unified,M,0,560
1750940000000,3,Dublin Unified,F,0,9
1750940000000,3,Dublin Unified,M,0,3
1750940000000,4,Dublin Unified,F,0,101
1750940000000,4,Dublin Unified,M,0,97
1750940000000,5,Dublin Unified,F,0,318
1750940000000,5,Dublin Unified,M,0,374
1750940000000,6,Dublin Unified,F,0,83
1750940000000,6,Dublin Unified,M,0,79
1750940000000,7,Dublin Unified,F,0,581
1750940000000,7,Dublin Unified,M,0,684
1750940000000,9,Dublin Unified,F,0,148
1750940000000,9,Dublin Unified,M,0,175
1751010000000,1,Pleasanton Unified,F,0,3
1751010000000,1,Pleasanton Unified,M,2,8
1751010000000,2,Pleasanton Unified,F,172,727
1751010000000,2,Pleasanton Unified,M,179,842
1751010000000,3,Pleasanton Unified,F,2,5
1751010000000,3,Pleasanton Unified,M,3,9
1751010000000,4,Pleasanton Unified,F,8,63
1751010000000,4,Pleasanton Unified,M,24,74
